School,avg_cost_public,avg_cost_private,faculy_salary,ft_faculty_rate,federal_loan_rate,student_count,students_with_any_loan,students_with_pell_grant,married,veteran,grad_students,undergrads_non_degree_seeking,full_program_cost,avg_month_completion,three_yrs_after_not_working_not_enrolled,three_yrs_after_working_not_enrolled,booksupply_cost,test_requirements,ten_yrs_after_entry_earnings,completion_rate
Diman Regional Technical Institute,23256.0,,,,0.7143,,,,,,,,19977.0,10.0,,,,3.0,27754.0,0.5845
National Aviation Academy of New England,,33933.0,,,0.7726,,,,,,,,38500.0,14.0,,,,,27754.0,0.5845
Eastern Nazarene College,,20751.0,5781.0,0.3233,0.7112,,,,,,164.0,1.0,,,,,0.0,1.0,47975.5,0.5845
Emerson College,,45365.0,10083.0,0.4117,0.5058,,,,,,1052.0,7.0,,,,,1150.0,5.0,47975.5,0.5845
Emmanuel College,,18351.0,5045.0,0.6375,0.5696,,,,,,,132.0,,,,,1200.0,1.0,47975.5,0.5845
Endicott College,,35642.0,9502.0,0.276,0.6157,,,,,,1691.0,54.0,,,,,1238.0,2.0,47975.5,0.5845
Rob Roy Academy-Fall River,,17322.0,,,0.4625,,,,,,,,16217.0,9.0,,,,,27754.0,0.5845
Saint John Fisher College,,27767.0,9415.0,1.0,0.7204,,,,,,962.0,17.0,,,,,1100.0,1.0,47975.5,0.5845
Fitchburg State University,16001.0,,9513.0,0.5476,0.6462,,,,,,3208.0,225.0,,,,,1200.0,5.0,47975.5,0.5845
Framingham State University,20001.0,,9434.0,0.6198,0.619,,,,,,1599.0,112.0,,,,,1200.0,5.0,47975.5,0.5845
Benjamin Franklin Institute of Technology,,13829.0,5911.0,0.4455,0.6095,,,,,,,87.0,,,,,1000.0,,36066.0,0.5845
Gordon State College,9935.0,,5565.0,0.6313,0.4696,,,,,,,525.0,,,,,1340.0,1.0,36066.0,0.5845
Gordon-Conwell Theological Seminary,,,6270.0,0.973,,,,,,,1660.0,,,,,,,,,0.5845
Greenfield Community College,9578.0,,6487.0,0.3586,0.2036,,,,,,,289.0,,,,,1475.0,,36066.0,0.5845
Manchester Community College,14731.0,,6807.0,0.2094,0.4358,,,,,,,496.0,,,,,1750.0,,36066.0,0.5845
Harvard University,,15386.0,20988.0,0.862,0.0157,,,,,,21592.0,2516.0,,,,,1000.0,1.0,47975.5,0.5845
Hebrew Theological College,,15281.0,3175.0,0.3902,0.1856,,,,,,,86.0,,,,,1776.0,5.0,47975.5,0.5845
Hellenic College-Holy Cross Greek Orthodox School of Theology,,22019.0,5304.0,0.5946,0.5294,,,,,,78.0,3.0,,,,,600.0,2.0,47975.5,0.5845
Hellenic College-Holy Cross Greek Orthodox School of Theology,,22019.0,5304.0,0.5946,0.5294,,,,,,78.0,3.0,,,,,600.0,2.0,47975.5,0.5845
Holyoke Community College,7718.0,,7180.0,0.3333,0.309,,,,,,,514.0,,,,,1600.0,,36066.0,0.5845
Lasell University,,27428.0,8355.0,0.3519,0.7569,,,,,,402.0,10.0,,,,,1000.0,5.0,47975.5,0.5845
Lawrence Memorial Hospital School of Nursing,,,8009.0,0.619,0.9094,,,,,,,,,,,,1150.0,,36066.0,0.5845
Lesley University,,33644.0,8598.0,0.2609,0.6621,,,,,,2382.0,97.0,,,,,1500.0,1.0,47975.5,0.5845
Longy School of Music of Bard College,,,5003.0,0.1523,0.2222,,,,,,218.0,,,,,,500.0,3.0,27754.0,0.5845
Lowell Academy Hairstyling Institute,,21587.0,,,0.5968,,,,,,,,14488.0,8.0,,,,,27754.0,0.5845
University of Massachusetts-Lowell,19119.0,,12166.0,0.5814,0.5476,,,,,,4182.0,569.0,,,,,1200.0,1.0,47975.5,0.5845
University of Massachusetts-Amherst,22501.0,,12780.0,0.7987,0.5406,,,,,,7141.0,302.0,,,,,1000.0,1.0,47975.5,0.5845
University of Massachusetts-Boston,18340.0,,11334.0,0.6112,0.506,,,,,,3394.0,403.0,,,,,800.0,5.0,47975.5,0.5845
Massachusetts Bay Community College,9376.0,,7403.0,0.1877,0.133,,,,,,,824.0,,,,,1600.0,,36066.0,0.5845
MCPHS University,,37712.0,10046.0,0.4135,0.6631,,,,,,3332.0,30.0,,,,,1256.0,1.0,47975.5,0.5845
Massachusetts College of Art and Design,24043.0,,10180.0,0.9922,0.5496,,,,,,140.0,109.0,,,,,2000.0,3.0,47975.5,0.5845
Massachusetts Institute of Technology,,16636.0,19624.0,0.9885,0.0939,,,,,,6990.0,14.0,,,,,820.0,1.0,47975.5,0.5845
Massachusetts Maritime Academy,20485.0,,8928.0,0.5867,0.7607,,,,,,97.0,41.0,,,,,1500.0,1.0,47975.5,0.5845
University of Massachusetts Medical School Worcester,,,10307.0,0.9032,,,,,,,1234.0,,,,,,,,,0.5845
William James College,,,8644.0,0.6074,,,,,,,767.0,,,,,,,,,0.5845
Massachusetts School of Barbering,,13780.0,,,0.5161,,,,,,,,14950.0,7.0,,,,,27754.0,0.5845
Massasoit Community College,8430.0,,6668.0,0.21,0.1207,,,,,,,1245.0,,,,,1440.0,,36066.0,0.5845
Merrimack College,,33650.0,9093.0,0.4664,0.6678,,,,,,956.0,274.0,,,,,1000.0,3.0,47975.5,0.5845
MGH Institute of Health Professions,,,8950.0,0.8235,0.7349,,,,,,1020.0,2.0,,,,,,,47975.5,0.5845
Middlesex Community College,4846.0,,8268.0,0.2599,0.0326,,,,,,,306.0,,,,,1200.0,,36066.0,0.5845
Montserrat College of Art,,31313.0,7144.0,0.25,0.7711,,,,,,,8.0,,,,,1700.0,,47975.5,0.5845
Mount Holyoke College,,27149.0,10707.0,0.8798,0.4235,,,,,,110.0,15.0,,,,,1000.0,5.0,47975.5,0.5845
Mount Wachusett Community College,8688.0,,7693.0,1.0,0.2873,,,,,,,478.0,,,,,1400.0,,36066.0,0.5845
Rob Roy Academy-New Bedford,,16316.0,,,0.5926,,,,,,,,16217.0,9.0,,,,,27754.0,0.5845
The New England Conservatory of Music,,43830.0,6050.0,0.2917,0.3162,,,,,,346.0,22.0,,,,,500.0,3.0,47975.5,0.5845
New England College of Optometry,,,9857.0,0.746,,,,,,,538.0,,,,,,,,,0.5845
New England Law-Boston,,,13775.0,0.2321,,,,,,,709.0,,,,,,,,,0.5845
Nichols College,,27721.0,8633.0,0.2987,0.7587,,,,,,235.0,17.0,,,,,1400.0,2.0,47975.5,0.5845
Massachusetts College of Liberal Arts,16861.0,,9151.0,0.5196,0.7251,,,,,,162.0,67.0,,,,,1200.0,1.0,47975.5,0.5845
North Bennet Street School,,35455.0,,,0.4405,,,,,,,,57650.0,18.0,,,,,27754.0,0.5845
North Shore Community College,9129.0,,7020.0,1.0,0.2098,,,,,,,553.0,,,,,1200.0,,36066.0,0.5845
Northeastern Illinois University,15843.0,,8265.0,0.5651,0.3083,,,,,,1723.0,74.0,,,,,2400.0,1.0,47975.5,0.5845
Northern Vermont University - Northern Essex Community College,,,,,,,,,,,,,,,,,,,,0.5845
College of Our Lady of the Elms,,23855.0,6912.0,0.3365,0.8063,,,,,,372.0,17.0,,,,,1150.0,1.0,47975.5,0.5845
Pine Manor College,,13103.0,5398.0,0.3387,0.5791,,,,,,27.0,87.0,,,,,800.0,3.0,47975.5,0.5845
Pope St John XXIII National Seminary,,,5204.0,1.0,,,,,,,53.0,,,,,,,,,0.5845
Quincy College,15758.0,,8134.0,0.9677,0.3753,,,,,,,494.0,,,,,2000.0,,36066.0,0.5845
Quinsigamond Community College,7528.0,,7467.0,0.2542,0.4538,,,,,,,1002.0,,,,,960.0,,36066.0,0.5845
Regis University,,25483.0,7261.0,0.443,0.4201,,,,,,3408.0,108.0,,,,,1800.0,1.0,47975.5,0.5845
Roxbury Community College,11489.0,,5197.0,0.17,0.0,,,,,,,6.0,,,,,2000.0,,36066.0,0.5845
St John's Seminary,,,4850.0,0.7333,,,,,,,104.0,,,,,,,,,0.5845
Salem State University,18399.0,,9405.0,0.9909,0.6316,,,,,,1433.0,429.0,,,,,1200.0,5.0,47975.5,0.5845
Hardin-Simmons University,,19509.0,7227.0,0.5263,0.5846,,,,,,582.0,55.0,,,,,800.0,1.0,47975.5,0.5845
Bard College at Simon's Rock,,32232.0,7202.0,0.6829,0.4747,,,,,,,6.0,,,,,1000.0,3.0,36066.0,0.5845
Paul Smiths College of Arts and Science,,23784.0,5815.0,0.7286,0.8161,,,,,,,4.0,,,,,1000.0,2.0,47975.5,0.5845
Southeastern Technical Institute,11256.0,,,,0.4826,,,,,,,,12167.0,10.0,,,,,27754.0,0.5845
Springfield College,,30134.0,8081.0,1.0,0.7729,,,,,,935.0,23.0,,,,,1100.0,1.0,47975.5,0.5845
Springfield Technical Community College,8943.0,,7703.0,0.3787,0.1603,,,,,,,511.0,,,,,1200.0,,36066.0,0.5845
University of Massachusetts-Dartmouth,18503.0,,11415.0,0.6699,0.6986,,,,,,1749.0,179.0,,,,,1200.0,1.0,47975.5,0.5845
Stonehill College,,34658.0,9242.0,0.6309,0.6391,,,,,,33.0,23.0,,,,,893.0,3.0,47975.5,0.5845
Suffolk University,,30701.0,11635.0,0.559,0.5381,,,,,,2307.0,42.0,,,,,1200.0,1.0,47975.5,0.5845
Rob Roy Academy-Taunton,,22679.0,,,0.5,,,,,,,,16217.0,9.0,,,,,27754.0,0.5845
Tufts University,,30744.0,12693.0,0.6368,0.2146,,,,,,5971.0,79.0,,,,,1000.0,1.0,47975.5,0.5845
Wellesley College,,22087.0,12410.0,0.7628,0.2403,,,,,,,128.0,,,,,800.0,1.0,47975.5,0.5845
Wentworth Institute of Technology,,36113.0,8974.0,1.0,0.5981,,,,,,146.0,77.0,,,,,1500.0,5.0,47975.5,0.5845
Western New England University,,30079.0,9503.0,0.6799,0.7794,,,,,,1103.0,23.0,,,,,1305.0,5.0,47975.5,0.5845
Westfield State University,19167.0,,9765.0,0.444,0.6308,,,,,,726.0,278.0,,,,,1070.0,1.0,47975.5,0.5845
Wheaton College,,25358.0,9366.0,0.6754,0.4902,,,,,,609.0,37.0,,,,,800.0,1.0,47975.5,0.5845
Williams College,,19480.0,13343.0,0.8495,0.219,,,,,,56.0,66.0,,,,,800.0,1.0,47975.5,0.5845
Worcester Polytechnic Institute,,39756.0,12605.0,0.7966,0.5281,,,,,,2133.0,106.0,,,,,1000.0,3.0,47975.5,0.5845
Worcester State University,19492.0,,9206.0,0.4622,0.5366,,,,,,872.0,413.0,,,,,1368.0,2.0,47975.5,0.5845
North Adrian's College of Beauty Inc,,17531.0,,,0.5172,,,,,,,,19386.0,14.0,,,,,27754.0,0.5845
Albion College,,16653.0,7545.0,0.7419,0.668,,,,,,,24.0,,,,,700.0,1.0,47975.5,0.5845
Hillsdale Beauty College,,8845.0,,,0.8,,,,,,,,19400.0,14.0,,,,,27754.0,0.5845
Northwestern Technological Institute,,28457.0,,,0.5908,,,,,,,,16797.0,11.0,,,,,27754.0,0.5845
Alma College,,22449.0,7401.0,0.6733,0.7348,,,,,,,30.0,,,,,800.0,1.0,47975.5,0.5845
Alpena Community College,3334.0,,9126.0,0.422,0.198,,,,,,,531.0,,,,,1000.0,,36066.0,0.5845
Andrews University,,21934.0,5155.0,0.9915,0.4101,,,,,,1697.0,257.0,,,,,1100.0,1.0,47975.5,0.5845
Thomas Aquinas College,,25526.0,9461.0,0.9825,0.7076,,,,,,,,,,,,0.0,1.0,47975.5,0.5845
Baker College of Auburn Hills,,,,,,,,,,,,,,,,,,,,0.5845
Bay de Noc Community College,8506.0,,7833.0,1.0,0.2318,,,,,,,657.0,,,,,1500.0,,36066.0,0.5845
Bayshire Academy of Beauty Craft Inc,,2616.0,,,0.0,,,,,,,,9800.0,14.0,,,,,27754.0,0.5845
Calvin University,,26647.0,8826.0,1.0,0.4323,,,,,,103.0,85.0,,,,,1300.0,1.0,47975.5,0.5845
Calvin Theological Seminary,,,8263.0,0.7917,,,,,,,295.0,,,,,,,,,0.5845
Carnegie Institute,,15364.0,,,0.7836,,,,,,,,,,,,185.0,,27754.0,0.5845
Michigan School of Psychology,,,7957.0,0.4516,,,,,,,185.0,,,,,,,,,0.5845
Central Michigan University,15981.0,,9593.0,0.7253,0.6955,,,,,,4735.0,218.0,,,,,1000.0,1.0,47975.5,0.5845
Mott Community College,7481.0,,8636.0,1.0,0.3063,,,,,,,1545.0,,,,,1028.0,,36066.0,0.5845
Empire Beauty School-Michigan,,15457.0,,,0.4896,,,,,,,,22010.0,11.0,,,,,27754.0,0.5845
Cleary University,,16029.0,4703.0,0.0882,0.7691,,,,,,148.0,,,,,,1404.0,5.0,47975.5,0.5845
Concordia University-Ann Arbor,,24557.0,5244.0,1.0,0.4114,,,,,,211.0,66.0,,,,,1800.0,1.0,47975.5,0.5845
Cranbrook Academy of Art,,,9204.0,0.7692,,,,,,,136.0,,,,,,,,,0.5845
College for Creative Studies,,37745.0,9986.0,1.0,0.6001,,,,,,53.0,66.0,,,,,1900.0,3.0,47975.5,0.5845
Davenport University,,16098.0,6859.0,0.204,0.5554,,,,,,1351.0,462.0,,,,,904.0,2.0,47975.5,0.5845
David Pressley School of Cosmetology,,14273.0,,,0.6221,,,,,,,,16000.0,13.0,,,,,27754.0,0.5845
San Joaquin Delta College,10599.0,,9979.0,0.5262,0.0241,,,,,,,2175.0,,,,,1971.0,,36066.0,0.5845
Detroit Business Institute-Downriver,,,,,0.8588,,,,,,,,29400.0,12.0,,,,,27754.0,0.5845
MIAT College of Technology,,16946.0,3779.0,0.6957,0.2769,,,,,,,,,,,,986.0,2.0,27754.0,0.5845
University of Detroit Mercy,,18356.0,9468.0,1.0,0.4851,,,,,,2335.0,186.0,,,,,1240.0,1.0,47975.5,0.5845
Dorsey School of Business-Madison Heights,,35362.0,,,0.8987,,,,,,,,,,,,,,27754.0,0.5845
Eastern Michigan University,15924.0,,9525.0,0.9816,0.5344,,,,,,2912.0,491.0,,,,,1000.0,1.0,47975.5,0.5845
Creative Hair School of Cosmetology,,9131.0,,,0.4211,,,,,,,,15900.0,13.0,,,,,27754.0,0.5845
Ferris State University,12889.0,,9557.0,0.7019,0.5324,,,,,,1288.0,786.0,,,,,859.0,1.0,47975.5,0.5845
Glen Oaks Community College,6053.0,,7702.0,0.7813,0.1057,,,,,,,577.0,,,,,1924.0,,36066.0,0.5845
Kettering University,,37518.0,8658.0,1.0,0.5676,,,,,,422.0,36.0,,,,,1100.0,1.0,47975.5,0.5845
Gogebic Community College,7942.0,,7128.0,0.9706,0.252,,,,,,,275.0,,,,,1000.0,,36066.0,0.5845
Grace Christian University,,12679.0,4473.0,1.0,0.7568,,,,,,37.0,145.0,,,,,600.0,2.0,47975.5,0.5845
Cornerstone University,,20740.0,6154.0,1.0,0.7247,,,,,,494.0,64.0,,,,,800.0,1.0,47975.5,0.5845
Grand Rapids Community College,8684.0,,8796.0,0.3227,0.2034,,,,,,,1741.0,,,,,873.0,,36066.0,0.5845
Grand Valley State University,17646.0,,9206.0,0.6622,0.579,,,,,,2921.0,93.0,,,,,740.0,1.0,47975.5,0.5845
Great Lakes Christian College,,14571.0,3535.0,1.0,0.6093,,,,,,,,,,,,1000.0,,47975.5,0.5845
Henry Ford College,3182.0,,10451.0,1.0,0.2183,,,,,,,2102.0,,,,,1560.0,,36066.0,0.5845
Hillsdale Beauty College,,8845.0,,,0.8,,,,,,,,19400.0,14.0,,,,,27754.0,0.5845
Hope International University,,20318.0,5466.0,0.2093,0.6635,,,,,,497.0,,,,,,1917.0,1.0,47975.5,0.5845
Jacksonville College-Main Campus,,10546.0,3642.0,0.3556,0.0489,,,,,,,218.0,,,,,1000.0,,36066.0,0.5845
Kalamazoo College,,22808.0,8120.0,0.817,0.5085,,,,,,,21.0,,,,,825.0,5.0,47975.5,0.5845
Kalamazoo Valley Community College,4802.0,,9889.0,0.2039,0.2125,,,,,,,1422.0,,,,,1800.0,,36066.0,0.5845
Kellogg Community College,8020.0,,9398.0,0.9889,0.314,,,,,,,1053.0,,,,,2070.0,,36066.0,0.5845
Kirtland Community College,4947.0,,5396.0,0.5098,0.2438,,,,,,,464.0,,,,,1500.0,,36066.0,0.5845
Michigan College of Beauty-Monroe,,10526.0,,,0.5833,,,,,,,,18000.0,15.0,,,,,27754.0,0.5845
Lake Michigan College,9447.0,,7720.0,1.0,0.2591,,,,,,,612.0,,,,,1800.0,,36066.0,0.5845
Lake Superior State University,12398.0,,6428.0,0.9279,0.548,,,,,,,246.0,,,,,1200.0,1.0,47975.5,0.5845
Lansing Community College,4828.0,,8346.0,0.1486,0.208,,,,,,,1394.0,,,,,600.0,,36066.0,0.5845
Lawrence Technological University,,32721.0,7942.0,0.3706,0.4724,,,,,,712.0,195.0,,,,,1536.0,1.0,47975.5,0.5845
M J Murphy Beauty College of Mount Pleasant,,10309.0,,,0.875,,,,,,,,15500.0,13.0,,,,,27754.0,0.5845
Macomb Community College,8724.0,,9243.0,0.2552,0.0908,,,,,,,1715.0,,,,,1722.0,,36066.0,0.5845
Madonna University,,17574.0,7278.0,0.2813,0.5025,,,,,,551.0,98.0,,,,,1360.0,1.0,47975.5,0.5845
Rochester University,,17029.0,6043.0,0.5738,0.6143,,,,,,43.0,199.0,,,,,1776.0,1.0,47975.5,0.5845
University of Michigan-Ann Arbor,15336.0,,11801.0,0.8276,0.2866,,,,,,16824.0,220.0,,,,,1048.0,1.0,47975.5,0.5845
The Michigan Barber School,,7888.0,,,0.0,,,,,,,,12325.0,15.0,,,,,27754.0,0.5845
Michigan State University,19173.0,,11932.0,0.8893,0.4203,,,,,,10633.0,226.0,,,,,1108.0,1.0,47975.5,0.5845
Michigan Technological University,16463.0,,10541.0,0.9132,0.5373,,,,,,1277.0,72.0,,,,,1200.0,1.0,47975.5,0.5845
University of Michigan-Dearborn,11473.0,,10485.0,0.6758,0.6441,,,,,,2281.0,182.0,,,,,1300.0,1.0,47975.5,0.5845
University of Michigan-Flint,12734.0,,9114.0,0.5611,0.4947,,,,,,1435.0,735.0,,,,,1000.0,1.0,47975.5,0.5845
Mid Michigan College,8199.0,,7931.0,1.0,0.2816,,,,,,,1168.0,,,,,1170.0,,36066.0,0.5845
Monroe County Community College,4006.0,,9499.0,0.271,0.1832,,,,,,,735.0,,,,,936.0,,36066.0,0.5845
Montcalm Community College,6264.0,,8294.0,0.2818,0.2058,,,,,,,374.0,,,,,1200.0,,36066.0,0.5845
Muskegon Community College,5811.0,,10412.0,1.0,0.0964,,,,,,,743.0,,,,,1100.0,,36066.0,0.5845
North Central Michigan College,3180.0,,9372.0,1.0,0.1146,,,,,,,1054.0,,,,,1390.0,,36066.0,0.5845
Northern Michigan University,15453.0,,8491.0,0.7115,0.5825,,,,,,596.0,380.0,,,,,760.0,1.0,47975.5,0.5845
Northwestern Michigan College,9563.0,,7230.0,0.3166,0.2597,,,,,,,466.0,,,,,540.0,,36066.0,0.5845
Northwood University,,21618.0,6482.0,1.0,0.6282,,,,,,311.0,69.0,,,,,1240.0,1.0,47975.5,0.5845
Oakland Community College,2825.0,,9987.0,1.0,0.1198,,,,,,,2724.0,,,,,1450.0,,36066.0,0.5845
Oakland University,11802.0,,9641.0,0.5058,0.4828,,,,,,3470.0,307.0,,,,,784.0,1.0,47975.5,0.5845
Olivet College,,21464.0,6121.0,1.0,0.8057,,,,,,49.0,70.0,,,,,1200.0,,47975.5,0.5845
Port Huron Cosmetology College,,9380.0,,,0.3056,,,,,,,,17325.0,13.0,,,,,27754.0,0.5845
Kuyper College,,20716.0,5724.0,0.5,0.5155,,,,,,6.0,,,,,,800.0,1.0,47975.5,0.5845
Ross Medical Education Center-Lansing,,18479.0,,,0.6889,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Ross Medical Education Center-Madison Heights,,17443.0,,,0.691,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Ross Medical Education Center-Flint,,18758.0,,,0.7044,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Sacred Heart Major Seminary,,,5759.0,0.4333,0.0375,,,,,,171.0,27.0,,,,,1638.0,2.0,27754.0,0.5845
Saginaw Valley State University,14248.0,,8536.0,0.5154,0.5985,,,,,,775.0,267.0,,,,,1059.0,1.0,47975.5,0.5845
Schoolcraft College,7578.0,,10546.0,0.1861,0.1214,,,,,,,1221.0,,,,,1510.0,,36066.0,0.5845
Siena Heights University,,21249.0,6271.0,0.9891,0.6051,,,,,,234.0,129.0,,,,,1000.0,2.0,47975.5,0.5845
St Clair County Community College,4892.0,,9062.0,0.3,0.1683,,,,,,,1125.0,,,,,1203.0,,36066.0,0.5845
Southwestern Michigan College,8468.0,,6371.0,0.4328,0.2103,,,,,,,625.0,,,,,1722.0,,36066.0,0.5845
Spring Arbor University,,19183.0,5787.0,0.2697,0.6541,,,,,,1719.0,145.0,,,,,800.0,1.0,47975.5,0.5845
Michigan Career and Technical Institute,8042.0,,,,0.0,,,,,,,,,,,,0.0,,27754.0,0.5845
Finlandia University,,17016.0,5135.0,1.0,0.8421,,,,,,,25.0,,,,,1500.0,1.0,47975.5,0.5845
Western Michigan University-Thomas M. Cooley Law School,,,11557.0,0.4519,,,,,,,1208.0,,,,,,,,,0.5845
Twin City Beauty College,,14770.0,,,0.4687,,,,,,,,18950.0,13.0,,,,,27754.0,0.5845
Walsh College,,,8602.0,0.1538,0.3404,,,,,,1058.0,27.0,,,,,,,47975.5,0.5845
Washtenaw Community College,2441.0,,7922.0,0.2767,0.1906,,,,,,,2188.0,,,,,1012.0,,27754.0,0.5845
Wayne County Community College District,5060.0,,7747.0,0.1144,0.1445,,,,,,,4927.0,,,,,1460.0,,36066.0,0.5845
Wayne State University,13965.0,,10822.0,0.5635,0.5012,,,,,,9181.0,424.0,,,,,1246.0,1.0,47975.5,0.5845
West Shore Community College,3460.0,,8018.0,0.2941,0.119,,,,,,,304.0,,,,,1000.0,,36066.0,0.5845
Paul Mitchell the School-Grand Rapids,,12784.0,,,0.5635,,,,,,,,18875.0,12.0,,,,,27754.0,0.5845
Western Michigan University-Thomas M. Cooley Law School,,,11557.0,0.4519,,,,,,,1208.0,,,,,,,,,0.5845
Bexley Hall Seabury Western Theological Seminary Federation Inc.,,,7002.0,,,,,,,,80.0,,,,,,,,,0.5845
Rogers State University,16087.0,,5731.0,0.4732,0.4472,,,,,,36.0,464.0,,,,,2400.0,,47975.5,0.5845
Anoka Technical College,11940.0,,8024.0,0.6022,0.3932,,,,,,,264.0,,,,,1200.0,,27754.0,0.5845
Anoka-Ramsey Community College,11890.0,,8080.0,0.4679,0.219,,,,,,,3716.0,,,,,1200.0,,36066.0,0.5845
Augsburg University,,24653.0,8394.0,0.4453,0.7845,,,,,,913.0,37.0,,,,,1200.0,5.0,47975.5,0.5845
Riverland Community College,8893.0,,7915.0,0.5145,0.2112,,,,,,,1457.0,,,,,1600.0,,36066.0,0.5845
Northwestern Connecticut Community College,6420.0,,9154.0,0.2828,0.0724,,,,,,,256.0,,,,,1200.0,,36066.0,0.5845
Bemidji State University,15868.0,,8780.0,0.6066,0.5288,,,,,,407.0,474.0,,,,,890.0,1.0,47975.5,0.5845
Bethany Lutheran College,,16368.0,6609.0,0.6118,0.5602,,,,,,,149.0,,,,,800.0,1.0,47975.5,0.5845
Bethel Seminary-San Diego,,,7213.0,,,,,,,,47.0,,,,,,,,,0.5845
Central Lakes College-Brainerd,12514.0,,8079.0,0.6148,0.2177,,,,,,,2626.0,,,,,1000.0,,36066.0,0.5845
Carleton College,,31133.0,12514.0,0.8587,0.433,,,,,,,50.0,,,,,866.0,1.0,47975.5,0.5845
Concordia College at Moorhead,,23029.0,7634.0,0.6935,0.6705,,,,,,32.0,77.0,,,,,800.0,1.0,47975.5,0.5845
Concordia University-Saint Paul,,16245.0,6203.0,0.272,0.5805,,,,,,2012.0,380.0,,,,,2000.0,3.0,47975.5,0.5845
Dakota County Technical College,11063.0,,7966.0,0.4627,0.3151,,,,,,,326.0,,,,,1200.0,,27754.0,0.5845
Martin Luther College,,19703.0,4626.0,0.8478,0.4791,,,,,,137.0,80.0,,,,,800.0,1.0,47975.5,0.5845
Lake Superior College,13503.0,,7775.0,0.3983,0.2689,,,,,,,2084.0,,,,,1500.0,,36066.0,0.5845
Cosmetology Careers Unlimited College of Hair Skin and Nails,,10704.0,,,0.65,,,,,,,,17000.0,12.0,,,,,27754.0,0.5845
Minnesota State Community and Technical College,10818.0,,8010.0,0.5658,0.333,,,,,,,2434.0,,,,,1960.0,,36066.0,0.5845
Minnesota West Community and Technical College,11952.0,,7797.0,0.4934,0.2365,,,,,,,1655.0,,,,,1200.0,,27754.0,0.5845
Gustavus Adolphus College,,19093.0,7182.0,0.8097,0.6037,,,,,,,17.0,,,,,900.0,2.0,47975.5,0.5845
Hamline University,,20866.0,7599.0,0.5514,0.6629,,,,,,1316.0,40.0,,,,,690.0,1.0,47975.5,0.5845
Hazelden Betty Ford Graduate School of Addiction Studies,,,7415.0,,,,,,,,142.0,,,,,,,,,0.5845
Hennepin Technical College,11796.0,,8039.0,0.5381,0.2894,,,,,,,1035.0,,,,,2000.0,,27754.0,0.5845
Hibbing Community College,10207.0,,7879.0,0.5068,0.407,,,,,,,244.0,,,,,1050.0,,36066.0,0.5845
Aveda Institute-Minneapolis,,16580.0,,,0.4977,,,,,,,,21900.0,12.0,,,,,27754.0,0.5845
Inver Hills Community College,11486.0,,8102.0,0.4545,0.2378,,,,,,,1462.0,,,,,1200.0,,36066.0,0.5845
Itasca Community College,11449.0,,8019.0,0.3784,0.3297,,,,,,,381.0,,,,,840.0,,36066.0,0.5845
Luther Seminary,,,6521.0,1.0,,,,,,,459.0,,,,,,,,,0.5845
Macalester College,,28426.0,10885.0,0.8346,0.4609,,,,,,,19.0,,,,,1191.0,1.0,47975.5,0.5845
South Central College,10175.0,,7987.0,0.5269,0.3307,,,,,,,410.0,,,,,1251.0,,36066.0,0.5845
Minnesota State University-Mankato,16221.0,,9612.0,0.6948,0.509,,,,,,1835.0,949.0,,,,,1042.0,1.0,47975.5,0.5845
Mayo Clinic College of Medicine and Science,,,,,0.3318,,,,,,885.0,,,,,,200.0,3.0,27754.0,0.5845
Mesabi Range College,10166.0,,8007.0,0.4915,0.2955,,,,,,,313.0,,,,,1000.0,,27754.0,0.5845
Metropolitan State University of Denver,14257.0,,6887.0,1.0,0.3919,,,,,,886.0,816.0,,,,,1400.0,1.0,47975.5,0.5845
University of Minnesota-Twin Cities,17740.0,,12186.0,0.8196,0.3851,,,,,,16162.0,3798.0,,,,,1000.0,1.0,47975.5,0.5845
University of Minnesota-Crookston,10952.0,,7992.0,0.913,0.352,,,,,,,929.0,,,,,1000.0,2.0,47975.5,0.5845
Minneapolis College of Art and Design,,28717.0,7802.0,0.2516,0.8543,,,,,,87.0,11.0,,,,,3060.0,1.0,47975.5,0.5845
Minneapolis Community and Technical College,12376.0,,8168.0,0.4338,0.2893,,,,,,,1259.0,,,,,1400.0,,36066.0,0.5845
Herzing University-Minneapolis,,19396.0,6737.0,0.2235,0.846,,,,,,1.0,,,,,,,2.0,47975.5,0.5845
Minnesota School of Cosmetology-Woodbury Campus,,15894.0,,,0.6654,,,,,,,,23050.0,12.0,,,,,27754.0,0.5845
University of Minnesota-Duluth,17067.0,,8611.0,0.8238,0.5376,,,,,,1011.0,1006.0,,,,,1200.0,1.0,47975.5,0.5845
University of Minnesota-Morris,11412.0,,7445.0,0.9231,0.4685,,,,,,,99.0,,,,,800.0,1.0,47975.5,0.5845
Model College of Hair Design,,10915.0,,,0.8207,,,,,,,,17450.0,10.0,,,,,27754.0,0.5845
Minnesota State University Moorhead,16893.0,,9149.0,0.6368,0.564,,,,,,1074.0,253.0,,,,,1000.0,1.0,47975.5,0.5845
North Hennepin Community College,10284.0,,8082.0,0.4459,0.2488,,,,,,,1727.0,,,,,1000.0,,36066.0,0.5845
