School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,first_gen,mhi,ms_degree,hs_degree,post_hs_ed,highest_degree,ownership
Sovah School of Health Professions,0.7273,0.0909,0.0909,0.0,0.0,0.0,0.0909,0.0,0.0,0.0,1.0,,,,,,2,3
Mountain Empire Community College,0.952,0.0115,0.0122,0.0014,0.0014,0.0,0.0143,0.0,0.0072,0.3515,0.6485,,,,,,2,1
American National University,0.2618,0.2928,0.0364,0.0054,0.0027,0.0,0.0648,0.004,0.332,0.1026,0.8974,,,,,,4,3
New River Community College,0.8223,0.0493,0.0376,0.0153,0.0035,0.0004,0.0323,0.0223,0.017,0.5201,0.4799,,,,,,2,1
Sentara College of Health Sciences,0.6511,0.0935,0.0312,0.0685,0.0062,0.0093,0.0779,0.0,0.0623,0.1028,0.8972,,,,,,3,2
Tidewater Tech-Trades,0.2476,0.5929,0.0619,0.0095,0.0024,0.0095,0.0643,0.0,0.0119,0.8905,0.1095,,,,,,1,3
Norfolk State University,0.0299,0.8487,0.0372,0.0037,0.001,0.0006,0.0596,0.0026,0.0167,0.3335,0.6665,,,,,,4,1
Northern Virginia Community College,0.307,0.1643,0.2602,0.1582,0.0025,0.0035,0.0439,0.0405,0.02,0.4937,0.5063,,,,,,2,1
Old Dominion University,0.4361,0.3185,0.0895,0.0477,0.0021,0.0019,0.0684,0.0125,0.0232,0.4456,0.5544,,,,,,4,1
Patrick Henry Community College,0.6408,0.2132,0.0874,0.0072,0.0,0.0007,0.0359,0.0085,0.0065,0.4316,0.5684,,,,,,2,1
Paul D Camp Community College,0.464,0.4354,0.0315,0.0075,0.0045,0.0,0.0405,0.0045,0.012,0.3198,0.6802,,,,,,2,1
Southside College of Health Sciences,0.7143,0.1696,0.0446,0.0625,0.0,0.0,0.0089,0.0,0.0,0.0804,0.9196,,,,,,2,3
Piedmont Virginia Community College,0.6421,0.1342,0.0854,0.0456,0.0029,0.0013,0.0495,0.0171,0.022,0.4077,0.5923,,,,,,2,1
Radford University-Carilion,0.6459,0.1756,0.0694,0.017,0.0014,0.0,0.0567,0.0057,0.0283,0.3924,0.6076,,,,,,4,1
Sylvain Melloul International Hair Academy,0.5714,0.3413,0.0317,0.0079,0.0,0.0079,0.0317,0.0,0.0079,0.0714,0.9286,,,,,,1,3
Randolph College,0.6033,0.1609,0.0823,0.0274,0.0073,0.0055,0.0695,0.0329,0.011,0.3876,0.6124,,,,,,4,2
Randolph College,0.6033,0.1609,0.0823,0.0274,0.0073,0.0055,0.0695,0.0329,0.011,0.3876,0.6124,,,,,,4,2
Rappahannock Community College,0.6327,0.2247,0.052,0.0126,0.014,0.0007,0.0478,0.0,0.0154,0.2872,0.7128,,,,,,2,1
Richard Bland College,0.3345,0.4673,0.0608,0.0158,0.0011,0.0,0.0462,0.0597,0.0146,0.4144,0.5856,,,,,,2,1
Bon Secours Memorial College of Nursing,0.7344,0.1429,0.0067,0.0558,0.0,0.0067,0.0469,0.0,0.0067,0.067,0.933,,,,,,3,2
University of Richmond,0.5868,0.074,0.0907,0.072,0.001,0.0003,0.0453,0.0871,0.0428,0.4756,0.5244,,,,,,4,2
Riverside College of Health Careers,0.7115,0.1246,0.059,0.0295,0.0033,0.0066,0.059,0.0,0.0066,0.0885,0.9115,,,,,,2,2
Roanoke-Chowan Community College,0.3109,0.6058,0.0096,0.0,0.0064,0.0,0.0,0.0032,0.0641,0.2788,0.7212,,,,,,2,1
Bon Secours St Mary's Hospital School of Medical Imaging,0.7419,0.129,0.0,0.0323,0.0,0.0,0.0968,0.0,0.0,0.129,0.871,,,,,,1,2
Shenandoah University,0.5972,0.1154,0.0722,0.0305,0.0142,0.0039,0.0069,0.0187,0.141,0.4018,0.5982,,,,,,4,2
Southeastern Free Will Baptist Bible College,0.8793,0.0,0.1207,0.0,0.0,0.0,0.0,0.0,0.0,0.5345,0.4655,,,,,,3,2
Southern Virginia University,0.7443,0.0352,0.0542,0.0048,0.0048,0.0399,0.0589,0.0124,0.0456,0.4715,0.5285,,,,,,3,2
Southside Virginia Community College,0.5111,0.3918,0.0404,0.0058,0.0035,0.0006,0.0327,0.0035,0.0105,0.3351,0.6649,,,,,,2,1
Southwest Virginia Community College,0.9389,0.0128,0.0128,0.0037,0.0012,0.0,0.0202,0.0,0.0104,0.3484,0.6516,,,,,,2,1
Staunton School of Cosmetology,0.8462,0.0,0.0385,0.0385,0.0,0.0,0.0769,0.0,0.0,0.0769,0.9231,,,,,,1,3
Strayer University-Virginia,0.2433,0.5504,0.0857,0.0347,0.0046,0.0037,0.0426,0.0081,0.0269,0.3332,0.6668,,,,,,4,3
Sweet Briar College,0.7425,0.0868,0.0599,0.024,0.0,0.003,0.018,0.0359,0.0299,0.0,1.0,,,,,,4,2
Thomas Nelson Community College,0.4685,0.3131,0.0951,0.0309,0.0066,0.0036,0.0637,0.003,0.0155,0.3973,0.6027,,,,,,2,1
Tidewater Community College,0.455,0.311,0.0966,0.0455,0.0049,0.0045,0.063,0.0077,0.0119,0.4062,0.5938,,,,,,2,1
Union Presbyterian Seminary,,,,,,,,,,,,,,,,,4,2
The University of Virginia's College at Wise,0.7941,0.0909,0.0134,0.0125,0.0018,0.0,0.0018,0.0,0.0856,0.4929,0.5071,,,,,,3,1
Virginia Highlands Community College,0.9139,0.032,0.016,0.006,0.0033,0.0007,0.0254,0.0007,0.002,0.3849,0.6151,,,,,,2,1
Virginia Polytechnic Institute and State University,0.6455,0.0426,0.068,0.1025,0.0012,0.001,0.0485,0.0668,0.0237,0.572,0.428,,,,,,4,1
Virginia Western Community College,0.737,0.1202,0.0539,0.0316,0.003,0.001,0.0402,0.004,0.0089,0.4212,0.5788,,,,,,2,1
Virginia Commonwealth University,0.4343,0.1972,0.1093,0.1396,0.0017,0.0009,0.0737,0.0251,0.0182,0.391,0.609,,,,,,4,1
University of Virginia-Main Campus,0.564,0.0672,0.0672,0.1522,0.001,0.0008,0.0489,0.0447,0.0541,0.4508,0.5492,,,,,,4,1
Virginia Military Institute,0.7662,0.0601,0.076,0.0448,0.0065,0.0047,0.0241,0.0177,0.0,0.8592,0.1408,,,,,,3,1
Asher Institute of Hampton,0.0789,0.8947,0.0263,0.0,0.0,0.0,0.0,0.0,0.0,0.2105,0.7895,,,,,,1,3
Virginia University of Lynchburg,0.0044,0.9651,0.0306,0.0,0.0,0.0,0.0,0.0,0.0,0.7249,0.2751,,,,,,4,2
Virginia Polytechnic Institute and State University,0.6455,0.0426,0.068,0.1025,0.0012,0.001,0.0485,0.0668,0.0237,0.572,0.428,,,,,,4,1
Virginia Union University,0.0056,0.9364,0.0159,0.0,0.0037,0.0009,0.0056,0.0168,0.015,0.4897,0.5103,,,,,,4,2
Virginia Wesleyan University,0.5375,0.243,0.084,0.0204,0.0061,0.0038,0.0704,0.0083,0.0265,0.4141,0.5859,,,,,,4,2
Washington and Lee University,0.7933,0.0304,0.0553,0.0364,0.0,0.0,0.0396,0.0396,0.0054,0.4965,0.5035,,,,,,4,2
Wytheville Community College,0.8661,0.039,0.0559,0.0064,0.0042,0.0,0.0212,0.0028,0.0042,0.2939,0.7061,,,,,,2,1
Bellevue College,0.3839,0.0483,0.1119,0.161,0.0037,0.0049,0.107,0.1034,0.0759,0.4585,0.5415,,,,,,3,1
Bellingham Technical College,0.6304,0.0145,0.1123,0.0362,0.0109,0.0,0.1232,0.0,0.0725,0.4348,0.5652,,,,,,3,1
Big Bend Community College,0.477,0.0056,0.4184,0.0137,0.0037,0.0012,0.0504,0.0012,0.0286,0.4446,0.5554,,,,,,2,1
Central Washington University,0.5061,0.04,0.1722,0.0444,0.0054,0.0095,0.0817,0.0286,0.1121,0.4762,0.5238,,,,,,4,1
Centralia College,0.6809,0.012,0.1379,0.0148,0.0074,0.0051,0.0775,0.0074,0.057,0.4091,0.5909,,,,,,3,1
City University of Seattle,0.4249,0.1062,0.0607,0.0744,0.0106,0.0091,0.0425,0.0971,0.1745,0.5387,0.4613,,,,,,4,2
Paul Mitchell the School-Richland,0.419,0.0246,0.493,0.0035,0.0106,0.0,0.0246,0.0,0.0246,0.088,0.912,,,,,,1,3
Hussian College-Daymar College Clarksville,0.4531,0.3724,0.0531,0.0082,0.0092,0.002,0.0602,0.0122,0.0296,0.1816,0.8184,,,,,,3,3
Clover Park Technical College,0.4826,0.1172,0.1294,0.0639,0.0069,0.0148,0.1167,0.0121,0.0565,0.4366,0.5634,,,,,,3,1
Columbia Basin College,0.4437,0.0118,0.4427,0.0217,0.0032,0.0015,0.0455,0.001,0.0288,0.3925,0.6075,,,,,,3,1
Cornish College of the Arts,0.5793,0.0467,0.1319,0.0618,0.0067,0.0017,0.0952,0.0317,0.0451,0.3255,0.6745,,,,,,3,2
Divers Institute of Technology,0.7359,0.0173,0.0779,0.013,0.0173,0.0173,0.1126,0.0,0.0087,0.9654,0.0346,,,,,,1,3
Eastern Washington University,0.5945,0.0367,0.1757,0.0321,0.0101,0.0052,0.0775,0.0308,0.0373,0.4582,0.5418,,,,,,4,1
Edmonds College,0.4481,0.0856,0.1148,0.133,0.0048,0.0078,0.0769,0.0611,0.068,0.4517,0.5483,,,,,,3,1
Everett Community College,0.5738,0.0333,0.1279,0.0742,0.0106,0.0047,0.0751,0.0298,0.0706,0.4126,0.5874,,,,,,2,1
Paroba College of Cosmetology,0.4862,0.0826,0.1651,0.0367,0.055,0.0,0.1468,0.0,0.0275,0.2661,0.7339,,,,,,1,3
The Evergreen State College,0.6316,0.0503,0.1274,0.0289,0.0368,0.0036,0.0649,0.002,0.0546,0.4131,0.5869,,,,,,4,1
Pierce College District,0.4495,0.0854,0.1726,0.0625,0.0058,0.015,0.1413,0.0234,0.0446,0.3464,0.6536,,,,,,3,1
Glen Dow Academy of Hair Design,0.8125,0.0703,0.0469,0.0,0.0313,0.0,0.0078,0.0,0.0313,0.0391,0.9609,,,,,,1,3
Gonzaga University,0.7118,0.0117,0.1078,0.0579,0.0047,0.0039,0.0683,0.0125,0.0215,0.4698,0.5302,,,,,,4,2
Grays Harbor College,0.6079,0.0282,0.1602,0.0175,0.029,0.0046,0.0992,0.0046,0.0488,0.4264,0.5736,,,,,,3,1
Green River College,0.4225,0.0577,0.1265,0.1175,0.0055,0.008,0.1181,0.0745,0.0697,0.4911,0.5089,,,,,,3,1
Heritage Christian University,0.8136,0.0508,0.0678,0.0169,0.0,0.0,0.0339,0.0169,0.0,0.9661,0.0339,,,,,,4,2
Highline College,0.2517,0.1425,0.1403,0.1632,0.0046,0.0154,0.1339,0.065,0.0833,0.3974,0.6026,,,,,,3,1
International Air and Hospitality Academy,0.2411,0.2232,0.0536,0.0357,0.0268,0.0179,0.0089,0.0,0.3929,0.5,0.5,,,,,,1,3
Bastyr University,0.695,0.0355,0.0426,0.0922,0.0071,0.0213,0.0709,0.0071,0.0284,0.1915,0.8085,,,,,,4,2
Highlights Beauty Schools,0.6239,0.0367,0.0826,0.0367,0.0275,0.0092,0.1651,0.0,0.0183,0.0642,0.9358,,,,,,1,3
Bates Technical College,0.4383,0.1058,0.1159,0.0516,0.0126,0.0076,0.0705,0.0013,0.1965,0.5227,0.4773,,,,,,2,1
Lake Washington Institute of Technology,0.5385,0.03,0.0998,0.1106,0.0036,0.0054,0.0829,0.0288,0.1004,0.4681,0.5319,,,,,,3,1
Lower Columbia College,0.7303,0.0133,0.1127,0.0298,0.0106,0.0007,0.0636,0.0027,0.0364,0.3082,0.6918,,,,,,2,1
North Seattle College,0.4032,0.0876,0.1088,0.0991,0.0052,0.0028,0.1018,0.0682,0.1233,0.4479,0.5521,,,,,,3,1
Northwest Nazarene University,0.7665,0.0142,0.1255,0.0159,0.0025,0.0042,0.036,0.0209,0.0142,0.4075,0.5925,,,,,,4,2
Olympic College,0.6147,0.0306,0.1032,0.0562,0.0105,0.0088,0.1109,0.0186,0.0466,0.4503,0.5497,,,,,,3,1
Perry Technical Institute,0.4277,0.0021,0.4927,0.0052,0.0136,0.0105,0.0262,0.0105,0.0115,0.8365,0.1635,,,,,,2,2
Pacific Lutheran University,0.5713,0.0358,0.1253,0.1011,0.0049,0.014,0.1113,0.0226,0.0136,0.3615,0.6385,,,,,,4,2
Peninsula College,0.5813,0.0123,0.0882,0.0222,0.0353,0.0023,0.0974,0.0437,0.1173,0.388,0.612,,,,,,3,1
University of Puget Sound,0.6749,0.0187,0.1005,0.0674,0.0022,0.0048,0.0962,0.0044,0.0309,0.4077,0.5923,,,,,,4,2
Renton Technical College,0.362,0.1871,0.1426,0.1856,0.0061,0.0061,0.0445,0.0061,0.0598,0.4992,0.5008,,,,,,3,1
Saint Martin's University,0.4564,0.0628,0.1529,0.1004,0.0133,0.051,0.0982,0.0406,0.0244,0.4778,0.5222,,,,,,4,2
South Seattle College,0.2851,0.128,0.1226,0.1349,0.0049,0.0074,0.1137,0.1137,0.0896,0.5209,0.4791,,,,,,3,1
Seattle Central College,0.2874,0.1361,0.1083,0.135,0.0062,0.0038,0.1149,0.1416,0.0666,0.4262,0.5738,,,,,,3,1
Seattle Pacific University,0.4839,0.052,0.1395,0.1329,0.0033,0.0081,0.0927,0.0605,0.0269,0.3355,0.6645,,,,,,4,2
Seattle University,0.3993,0.0316,0.126,0.1815,0.003,0.0082,0.0858,0.1115,0.0531,0.3954,0.6046,,,,,,4,2
Shoreline Community College,0.4301,0.0759,0.1075,0.1117,0.0046,0.0042,0.116,0.0759,0.0741,0.4445,0.5555,,,,,,2,1
Skagit Valley College,0.6235,0.0162,0.206,0.0325,0.0057,0.0065,0.0817,0.0214,0.0065,0.394,0.606,,,,,,3,1
South Puget Sound Community College,0.5622,0.031,0.1259,0.0661,0.0069,0.0066,0.1257,0.0165,0.059,0.4169,0.5831,,,,,,2,1
Spokane Community College,0.6662,0.0229,0.0765,0.0237,0.0135,0.0033,0.0536,0.01,0.1303,0.411,0.589,,,,,,2,1
Spokane Falls Community College,0.6048,0.0255,0.0848,0.0214,0.0125,0.0023,0.0598,0.0421,0.1469,0.4304,0.5696,,,,,,3,1
Stylemaster College of Hair Design,0.875,0.0417,0.0625,0.0,0.0,0.0,0.0,0.0208,0.0,0.0208,0.9792,,,,,,1,3
Tacoma Community College,0.4437,0.0737,0.1063,0.0718,0.006,0.0095,0.0893,0.0379,0.1619,0.3514,0.6486,,,,,,3,1
George C Wallace State Community College-Hanceville,0.8038,0.0621,0.0619,0.0235,0.0061,0.0009,0.019,0.0059,0.0169,0.3509,0.6491,,,,,,2,1
Baldwin Wallace University,0.786,0.0834,0.0578,0.014,0.0031,0.0007,0.0482,0.0058,0.001,0.4622,0.5378,,,,,,4,2
Western Washington University,0.6994,0.016,0.1023,0.0627,0.0038,0.0019,0.0886,0.0087,0.0167,0.4269,0.5731,,,,,,4,1
University of Washington-Seattle Campus,0.3703,0.0301,0.0892,0.2575,0.0041,0.0045,0.0762,0.1539,0.0142,0.4573,0.5427,,,,,,4,1
Wenatchee Valley College,0.4955,0.0077,0.3976,0.0081,0.0167,0.0004,0.0415,0.0024,0.0301,0.3955,0.6045,,,,,,3,1
Western Washington University,0.6994,0.016,0.1023,0.0627,0.0038,0.0019,0.0886,0.0087,0.0167,0.4269,0.5731,,,,,,4,1
Whatcom Community College,0.6009,0.0182,0.1265,0.0519,0.0089,0.0015,0.0757,0.0623,0.0542,0.4392,0.5608,,,,,,3,1
Whitman College,0.644,0.022,0.0828,0.0621,0.0045,0.0052,0.068,0.09,0.0214,0.4304,0.5696,,,,,,3,2
Whitworth University,0.6484,0.0221,0.1174,0.0479,0.0075,0.0121,0.0957,0.0424,0.0067,0.4124,0.5876,,,,,,4,2
Yakima Valley College,0.3265,0.0082,0.5535,0.0098,0.0157,0.0016,0.045,0.0028,0.0368,0.3309,0.6691,,,,,,3,1
Alderson Broaddus University,0.5554,0.3009,0.0743,0.0037,0.0073,0.0024,0.0122,0.0438,0.0,0.5688,0.4312,,,,,,4,2
Appalachian Beauty School,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Appalachian Bible College,0.7302,0.0212,0.0159,0.0212,0.0106,0.0,0.0,0.0476,0.1534,0.5556,0.4444,,,,,,4,2
B M Spurr School of Practical Nursing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.9167,,,,,,1,2
Ben Franklin Career Center,0.8864,0.0909,0.0227,0.0,0.0,0.0,0.0,0.0,0.0,0.7727,0.2273,,,,,,1,1
Bethany Lutheran College,0.7095,0.0304,0.0456,0.0236,0.0034,0.0017,0.0338,0.1402,0.0118,0.4628,0.5372,,,,,,3,2
Bluefield State College,0.8404,0.1034,0.0138,0.0024,0.0008,0.0,0.0309,0.0041,0.0041,0.3567,0.6433,,,,,,3,1
Cabell County Career Technology Center,0.9327,0.0288,0.0096,0.0,0.0,0.0,0.0288,0.0,0.0,0.6731,0.3269,,,,,,1,1
Charleston School of Beauty Culture,0.7011,0.1609,0.023,0.0115,0.0,0.0,0.1034,0.0,0.0,0.1954,0.8046,,,,,,1,3
Charleston Southern University,0.609,0.1893,0.0457,0.016,0.004,0.0025,0.0366,0.0112,0.0856,0.37,0.63,,,,,,4,2
Clarksburg Beauty Academy and School of Massage Therapy,0.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.98,,,,,,1,3
Concordia University-Ann Arbor,0.7676,0.1117,0.0022,0.0078,0.0045,0.0034,0.057,0.019,0.0268,0.4592,0.5408,,,,,,4,2
Fairmont State University,0.867,0.0439,0.0184,0.0041,0.0021,0.0009,0.0347,0.0249,0.0041,0.4201,0.5799,,,,,,4,1
Glenville State College,0.7413,0.1476,0.0278,0.0043,0.0043,0.0,0.0321,0.013,0.0295,0.5972,0.4028,,,,,,3,1
Huntington Junior College,0.8159,0.1047,0.0036,0.0036,0.0072,0.0,0.0505,0.0,0.0144,0.2599,0.7401,,,,,,2,3
James Rumsey Technical Institute,0.8544,0.068,0.0,0.0097,0.0097,0.0,0.0583,0.0,0.0,0.6602,0.3398,,,,,,1,1
Ralph R Willis Career and Technical Center,0.9535,0.0233,0.0,0.0,0.0,0.0,0.0233,0.0,0.0,0.093,0.907,,,,,,1,1
Marshall B Ketchum University,,,,,,,,,,,,,,,,,4,2
Mercer County Technical Education Center,0.954,0.0345,0.0,0.0,0.0,0.0,0.0115,0.0,0.0,0.4713,0.5287,,,,,,1,1
Monongalia County Technical Education Center,0.96,0.0267,0.0,0.0133,0.0,0.0,0.0,0.0,0.0,0.24,0.76,,,,,,1,1
Morgantown Beauty College Inc,0.7826,0.058,0.029,0.029,0.0,0.0,0.0435,0.0,0.058,0.087,0.913,,,,,,1,3
Mountain State College,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381,0.7619,,,,,,2,3
Ohio Valley University,0.6071,0.05,0.0357,0.0036,0.0071,0.0,0.0214,0.1786,0.0964,0.5536,0.4464,,,,,,4,2
West Virginia University at Parkersburg,0.9176,0.0178,0.0056,0.0067,0.0011,0.0011,0.0412,0.0,0.0089,0.3484,0.6516,,,,,,3,1
Potomac State College of West Virginia University,0.7962,0.079,0.0343,0.0067,0.001,0.001,0.0562,0.0086,0.0171,0.4781,0.5219,,,,,,3,1
Academy of Careers and Technology,0.8174,0.1565,0.0,0.0,0.0,0.0,0.0261,0.0,0.0,0.3304,0.6696,,,,,,1,1
Salem State University,0.6022,0.0888,0.1913,0.0317,0.0014,0.0005,0.032,0.0291,0.0231,0.372,0.628,,,,,,4,1
Shepherd University,0.7522,0.0829,0.0669,0.0144,0.0038,0.0008,0.0422,0.0125,0.0243,0.4139,0.5861,,,,,,4,1
Southern West Virginia Community and Technical College,0.9838,0.0088,0.0,0.0015,0.0,0.0,0.0059,0.0,0.0,0.3365,0.6635,,,,,,2,1
Fred W Eberle Technical Center,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6983,0.3017,,,,,,1,1
West Virginia School of Osteopathic Medicine,,,,,,,,,,,,,,,,,4,1
West Virginia State University,0.6847,0.1479,0.0195,0.0073,0.011,0.0018,0.0736,0.0243,0.0298,0.4358,0.5642,,,,,,4,1
West Virginia University Hospital Departments of Rad Tech and Nutrition,0.9825,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1228,0.8772,,,,,,1,2
West Liberty University,0.7594,0.0299,0.0077,0.0067,0.0005,0.0005,0.0191,0.0237,0.1525,0.3653,0.6347,,,,,,4,1
West Virginia University Institute of Technology,0.7409,0.047,0.0281,0.0083,0.0017,0.0008,0.066,0.0611,0.0462,0.5759,0.4241,,,,,,3,1
West Virginia Wesleyan College,0.752,0.0981,0.0375,0.0045,0.0045,0.0,0.0437,0.0571,0.0027,0.446,0.554,,,,,,4,2
West Virginia Junior College-Charleston,0.8492,0.1285,0.0,0.0056,0.0,0.0,0.0168,0.0,0.0,0.1788,0.8212,,,,,,2,3
West Virginia Junior College-Morgantown,0.9224,0.0582,0.0035,0.0053,0.0035,0.0,0.0071,0.0,0.0,0.157,0.843,,,,,,2,3
International School of Beauty Inc,0.3007,0.021,0.6224,0.021,0.0,0.0,0.014,0.0,0.021,0.2378,0.7622,,,,,,1,3
West Virginia Northern Community College,0.9093,0.0225,0.0159,0.0037,0.0047,0.0,0.0355,0.0037,0.0047,0.3302,0.6698,,,,,,2,1
West Virginia University Institute of Technology,0.7409,0.047,0.0281,0.0083,0.0017,0.0008,0.066,0.0611,0.0462,0.5759,0.4241,,,,,,3,1
Wheeling University,0.6407,0.1692,0.0133,0.0114,0.0171,0.0,0.0057,0.0,0.1426,0.4943,0.5057,,,,,,4,2
Wood County School of Practical Nursing,0.9474,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0526,0.9474,,,,,,1,1
VICI Beauty School,0.6,0.075,0.1583,0.0583,0.0167,0.0,0.0917,0.0,0.0,0.025,0.975,,,,,,1,3
Alverno College,0.428,0.1357,0.3254,0.0458,0.0073,0.0,0.0532,0.0037,0.0009,0.0082,0.9918,,,,,,4,2
Madison Area Technical College,0.6601,0.0729,0.1258,0.0509,0.004,0.0003,0.0503,0.015,0.0209,0.4183,0.5817,,,,,,4,1
Bellingham Technical College,0.6304,0.0145,0.1123,0.0362,0.0109,0.0,0.1232,0.0,0.0725,0.4348,0.5652,,,,,,3,1
Beloit College,0.5033,0.0739,0.1319,0.0365,0.0019,0.0037,0.0374,0.1843,0.0271,0.4621,0.5379,,,,,,3,2
Blackhawk Technical College,0.7228,0.07,0.1474,0.0134,0.0051,0.0,0.0297,0.0,0.0116,0.3523,0.6477,,,,,,2,1
Cardinal Stritch University,0.3648,0.1957,0.1895,0.0277,0.0041,0.0051,0.0277,0.1814,0.0041,0.3268,0.6732,,,,,,4,2
John Carroll University,0.8505,0.0433,0.0375,0.0266,0.001,0.0,0.0184,0.013,0.0096,0.5345,0.4655,,,,,,4,2
Carthage College,0.6819,0.0545,0.1407,0.0214,0.0053,0.0019,0.0305,0.0126,0.0511,0.4233,0.5767,,,,,,4,2
Concordia University-Wisconsin,0.7312,0.0958,0.0043,0.0185,0.0083,0.0013,0.0314,0.0594,0.0499,0.3676,0.6324,,,,,,4,2
Edgewood College,0.7609,0.0353,0.0925,0.0195,0.0038,0.0015,0.0361,0.0308,0.0195,0.2654,0.7346,,,,,,4,2
Fox Valley Technical College,0.7759,0.0224,0.0499,0.0431,0.0087,0.0013,0.0075,0.0084,0.0828,0.5562,0.4438,,,,,,2,1
Gateway Community and Technical College,0.8171,0.0719,0.052,0.0108,0.0013,0.001,0.0398,0.0003,0.0057,0.4448,0.5552,,,,,,2,1
The Professional Hair Design Academy,0.9697,0.0,0.0303,0.0,0.0,0.0,0.0,0.0,0.0,0.0303,0.9697,,,,,,1,3
Lakeland University,0.7116,0.0932,0.075,0.0481,0.0129,0.0006,0.0141,0.0252,0.0193,0.4291,0.5709,,,,,,4,2
Lakeshore Technical College,0.7737,0.0205,0.0364,0.0949,0.0021,0.0026,0.0559,0.0,0.0139,0.4674,0.5326,,,,,,2,1
Lawrence University,0.607,0.0604,0.1032,0.0596,0.0035,0.0014,0.0393,0.1221,0.0035,0.4589,0.5411,,,,,,3,2
Maranatha Baptist University,0.8724,0.0086,0.0379,0.0121,0.0052,0.0,0.0414,0.0103,0.0121,0.4466,0.5534,,,,,,4,2
Marian University,0.7273,0.0634,0.0876,0.0174,0.0076,0.0023,0.0264,0.0317,0.0363,0.315,0.685,,,,,,4,2
Marquette University,0.6866,0.0389,0.1436,0.0678,0.0019,0.0011,0.0293,0.0242,0.0065,0.4573,0.5427,,,,,,4,2
Medical College of Wisconsin,,,,,,,,,,,,,,,,,4,2
Mid-State Technical College,0.8435,0.0151,0.0137,0.0265,0.0078,0.0009,0.0618,0.0,0.0307,0.4398,0.5602,,,,,,2,1
Milwaukee Area Technical College,0.3554,0.3024,0.1843,0.0615,0.0063,0.0009,0.0401,0.0048,0.0443,0.4219,0.5781,,,,,,2,1
Milwaukee School of Engineering,0.6927,0.0216,0.0753,0.0517,0.002,0.0,0.0321,0.0572,0.0674,0.7381,0.2619,,,,,,4,2
Moraine Park Technical College,0.8727,0.029,0.0563,0.0133,0.0034,0.0,0.0229,0.0,0.0024,0.3396,0.6604,,,,,,2,1
Mount St. Mary's University,0.58,0.1666,0.1311,0.0333,0.0049,0.0066,0.0486,0.0142,0.0147,0.4954,0.5046,,,,,,4,2
Nashotah House,,,,,,,,,,,,,,,,,4,2
Nicolet Area Technical College,0.8512,0.0099,0.0353,0.0044,0.0584,0.0033,0.0364,0.0011,0.0,0.3727,0.6273,,,,,,2,1
Northcentral Technical College,0.8247,0.015,0.0351,0.0626,0.0114,0.0018,0.0204,0.0,0.0291,0.3913,0.6087,,,,,,2,1
Northeast Wisconsin Technical College,0.7795,0.0339,0.0937,0.0415,0.0229,0.0008,0.0271,0.0,0.0006,0.3969,0.6031,,,,,,2,1
Northland Pioneer College,0.441,0.0047,0.1149,0.0078,0.382,0.0023,0.0155,0.0,0.0318,0.3439,0.6561,,,,,,2,1
Ripon College,0.7791,0.0405,0.1007,0.0196,0.0013,0.0013,0.0288,0.0235,0.0052,0.4575,0.5425,,,,,,3,2
Sacred Heart Seminary and School of Theology,,,,,,,,,,,,,,,,,4,2
Saint Norbert College,0.8749,0.0193,0.0471,0.0122,0.0101,0.0005,0.0147,0.0137,0.0076,0.4179,0.5821,,,,,,4,2
State College of Beauty Culture Inc,0.8293,0.0,0.0244,0.0976,0.0244,0.0,0.0,0.0,0.0244,0.0488,0.9512,,,,,,1,3
Southwest Wisconsin Technical College,0.9199,0.0248,0.0159,0.0028,0.0021,0.0,0.0269,0.0,0.0076,0.3899,0.6101,,,,,,2,1
Viterbo University,0.8374,0.0418,0.0436,0.0168,0.0006,0.0006,0.0244,0.0221,0.0128,0.2648,0.7352,,,,,,4,2
Chippewa Valley Technical College,0.8559,0.0172,0.0303,0.0439,0.009,0.0007,0.0218,0.0011,0.02,0.396,0.604,,,,,,2,1
Waukesha County Technical College,0.7552,0.0668,0.092,0.0264,0.0032,0.0015,0.0272,0.0002,0.0274,0.5573,0.4427,,,,,,2,1
Western Technical College,0.8082,0.0333,0.0454,0.0444,0.0131,0.0008,0.0249,0.0,0.03,0.4836,0.5164,,,,,,2,1
University of Wisconsin-Whitewater,0.8176,0.0401,0.0803,0.0156,0.0013,0.0008,0.0362,0.0073,0.0009,0.5156,0.4844,,,,,,4,1
Wisconsin Indianhead Technical College,0.9038,0.0128,0.015,0.0109,0.0304,0.0011,0.0214,0.0,0.0045,0.3524,0.6476,,,,,,2,1
Wisconsin School of Professional Psychology,,,,,,,,,,,,,,,,,4,2
University of Wisconsin-Eau Claire,0.862,0.0121,0.0361,0.0324,0.0023,0.0003,0.0289,0.0254,0.0005,0.3809,0.6191,,,,,,4,1
