School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,highest_degree,ownership,region
University of Illinois Urbana-Champaign,0.4309,0.0636,0.1295,0.1933,0.0003,0.0006,0.0341,0.1406,0.0071,0.5357,0.4643,4,1,3
Illinois Wesleyan University,0.6986,0.0686,0.0871,0.0661,0.0,0.0006,0.0241,0.0426,0.0124,0.4793,0.5207,3,2,3
Illinois Central College,0.7282,0.1277,0.0601,0.0168,0.002,0.0012,0.0454,0.0163,0.0025,0.4186,0.5814,2,1,3
Chamberlain University-Illinois,0.5657,0.152,0.1368,0.0673,0.0031,0.0043,0.0131,0.0036,0.0541,0.1065,0.8935,4,3,3
Chamberlain University-Illinois,0.5657,0.152,0.1368,0.0673,0.0031,0.0043,0.0131,0.0036,0.0541,0.1065,0.8935,4,3,3
Olney Central College,0.905,0.0317,0.0166,0.0075,0.0015,0.003,0.0317,0.0,0.003,0.368,0.632,2,1,3
Illinois Institute of Technology,0.3763,0.0538,0.1741,0.1557,0.0007,0.0003,0.0353,0.1758,0.028,0.6814,0.3186,4,2,3
Illinois State University,0.7223,0.0936,0.1157,0.0225,0.0012,0.001,0.0334,0.0064,0.0038,0.4463,0.5537,4,1,3
Illinois Valley Community College,0.7755,0.0161,0.1506,0.0087,0.0032,0.0018,0.0197,0.0,0.0243,0.4412,0.5588,2,1,3
John A Logan College,0.7673,0.1098,0.0173,0.0098,0.0019,0.0004,0.0045,0.0,0.0891,0.4267,0.5733,2,1,3
John Wood Community College,0.8912,0.0407,0.0204,0.0089,0.0019,0.0006,0.0312,0.0,0.0051,0.3893,0.6107,2,1,3
Joliet Junior College,0.5321,0.1002,0.2814,0.0272,0.0023,0.0005,0.0368,0.0031,0.0164,0.444,0.556,2,1,3
Judson University,0.4503,0.1452,0.2232,0.0224,0.0,0.0019,0.0214,0.0448,0.0906,0.4288,0.5712,4,2,3
Kankakee Community College,0.6167,0.1328,0.1771,0.0092,0.0023,0.0,0.0452,0.0051,0.0115,0.3778,0.6222,2,1,3
Kaskaskia College,0.9036,0.0477,0.0225,0.0054,0.0016,0.0011,0.0161,0.0,0.0021,0.3364,0.6636,2,1,3
Kishwaukee College,0.5882,0.1339,0.2165,0.0097,0.0048,0.0,0.0338,0.0,0.013,0.4393,0.5607,2,1,3
Knox College,0.4622,0.0757,0.1343,0.0456,0.0008,0.0016,0.061,0.1977,0.0212,0.4304,0.5696,3,2,3
Educators of Beauty College of Cosmetology-Peru,0.8043,0.0217,0.1304,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,1.0,1,3,3
College of Lake County,0.3838,0.0627,0.4268,0.049,0.0016,0.0022,0.0324,0.0091,0.0324,0.4767,0.5233,2,1,3
Lake Forest College,0.5547,0.0458,0.1441,0.0491,0.0033,0.0026,0.0386,0.112,0.0498,0.4224,0.5776,4,2,3
Lake Land College,0.8852,0.0397,0.0315,0.0072,0.0016,0.0003,0.0289,0.0,0.0056,0.3895,0.6105,2,1,3
Lakeview College of Nursing,0.7365,0.1014,0.0338,0.0811,0.0135,0.0,0.027000000000000003,0.0,0.0068,0.1824,0.8176,3,2,3
Lewis and Clark Community College,0.7813,0.1141,0.0293,0.0051,0.0108,0.0026,0.0006,0.0,0.0561,0.3892,0.6108,2,1,3
Lewis University,0.5862,0.0592,0.2228,0.0524,0.0012,0.0017,0.0216,0.0216,0.0335,0.4887,0.5113,4,2,3
Lewis University,0.5862,0.0592,0.2228,0.0524,0.0012,0.0017,0.0216,0.0216,0.0335,0.4887,0.5113,4,2,3
Lincoln Christian University,0.8235,0.0812,0.0224,0.0112,0.0,0.0028,0.0112,0.0448,0.0028,0.535,0.465,4,2,3
Lincoln College of Technology-Indianapolis,0.6296,0.2109,0.0846,0.0343,0.0032,0.0011,0.031,0.0011,0.0043,0.9069,0.0931,2,3,3
Lincoln College of Technology-Indianapolis,0.6296,0.2109,0.0846,0.0343,0.0032,0.0011,0.031,0.0011,0.0043,0.9069,0.0931,2,3,3
Lincoln College of Technology-Indianapolis,0.6296,0.2109,0.0846,0.0343,0.0032,0.0011,0.031,0.0011,0.0043,0.9069,0.0931,2,3,3
Lincoln College of Technology-Indianapolis,0.6296,0.2109,0.0846,0.0343,0.0032,0.0011,0.031,0.0011,0.0043,0.9069,0.0931,2,3,3
Lincoln Land Community College,0.7216,0.1105,0.0366,0.0126,0.0064,0.0005,0.054000000000000006,0.0,0.0579,0.3957,0.6043,2,1,3
Lincoln College of Technology-Melrose Park,0.1241,0.3169,0.5012,0.0108,0.0024,0.0,0.0241,0.0,0.0205,0.6578,0.3422,2,3,3
Loyola University Chicago,0.5582,0.0533,0.1678,0.1212,0.001,0.0022,0.0432,0.0389,0.0141,0.3291,0.6709,4,2,3
Steven Papageorge Hair Academy,0.3818,0.0909,0.5091,0.0182,0.0,0.0,0.0,0.0,0.0,0.1273,0.8727,1,3,3
MacCormac College,0.1159,0.5688,0.2319,0.0072,0.0036,0.0036,0.0652,0.0036,0.0,0.2862,0.7138,2,2,3
McHenry County College,0.6565,0.015,0.2115,0.0243,0.0011,0.0004,0.04,0.0015,0.0495,0.48,0.52,2,1,3
McKendree University,0.6117,0.1247,0.0539,0.0068,0.0023,0.0011,0.0351,0.0522,0.1122,0.479,0.521,4,2,3
Nebraska Methodist College of Nursing & Allied Health,0.8172,0.0339,0.0692,0.0222,0.0026,0.0013,0.0261,0.0026,0.0248,0.0966,0.9034,4,2,4
Millikin University,0.6833,0.1363,0.0513,0.0166,0.0016,0.0005,0.0368,0.0384,0.0353,0.4474,0.5526,4,2,3
Monmouth College,0.6733,0.0922,0.1011,0.0089,0.0022,0.0,0.0289,0.0344,0.0589,0.5,0.5,3,2,3
Moody Bible Institute,0.5753,0.0544,0.0683,0.0315,0.0022,0.0022,0.0337,0.0782,0.1542,0.5209,0.4791,4,2,3
Moody Bible Institute,0.5753,0.0544,0.0683,0.0315,0.0022,0.0022,0.0337,0.0782,0.1542,0.5209,0.4791,4,2,3
Moody Bible Institute,0.5753,0.0544,0.0683,0.0315,0.0022,0.0022,0.0337,0.0782,0.1542,0.5209,0.4791,4,2,3
Moody Bible Institute,0.5753,0.0544,0.0683,0.0315,0.0022,0.0022,0.0337,0.0782,0.1542,0.5209,0.4791,4,2,3
Moraine Valley Community College,0.4836,0.0901,0.2725,0.0279,0.002,0.001,0.0269,0.0154,0.0807,0.4611,0.5389,2,1,3
Morrison Institute of Technology,0.875,0.0114,0.0909,0.0,0.0,0.0114,0.0,0.0114,0.0,0.9773,0.0227,2,2,3
Morton College,0.0575,0.027000000000000003,0.8563,0.0097,0.0015,0.0006,0.0053,0.0,0.0422,0.4243,0.5757,2,1,3
National Louis University,0.1601,0.2037,0.4834,0.0256,0.003,0.0009,0.0171,0.0271,0.079,0.2739,0.7261,4,2,3
Cosmetology Concepts Niles,0.5135,0.027000000000000003,0.2973,0.1622,0.0,0.0,0.0,0.0,0.0,0.1081,0.8919,1,3,3
Cosmetology Concepts Niles,0.5135,0.027000000000000003,0.2973,0.1622,0.0,0.0,0.0,0.0,0.0,0.1081,0.8919,1,3,3
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
North Central Texas College,0.5317,0.0859,0.264,0.0338,0.008,0.0013,0.0375,0.0341,0.0036,0.4287,0.5713,2,1,6
Lone Star College System,0.2775,0.139,0.4295,0.0616,0.0016,0.0,0.0326,0.0399,0.0182,0.4041,0.5959,2,1,6
Lone Star College System,0.2775,0.139,0.4295,0.0616,0.0016,0.0,0.0326,0.0399,0.0182,0.4041,0.5959,2,1,6
Lone Star College System,0.2775,0.139,0.4295,0.0616,0.0016,0.0,0.0326,0.0399,0.0182,0.4041,0.5959,2,1,6
Lone Star College System,0.2775,0.139,0.4295,0.0616,0.0016,0.0,0.0326,0.0399,0.0182,0.4041,0.5959,2,1,6
Northern Illinois University,0.515,0.1745,0.1927,0.0576,0.001,0.0009,0.0368,0.0193,0.0022,0.4881,0.5119,4,1,3
Northwestern State University of Louisiana,0.5189,0.3188,0.0678,0.0077,0.0139,0.0012,0.045,0.0148,0.012,0.2738,0.7262,4,1,5
Northwestern State University of Louisiana,0.5189,0.3188,0.0678,0.0077,0.0139,0.0012,0.045,0.0148,0.012,0.2738,0.7262,4,1,5
Northwestern State University of Louisiana,0.5189,0.3188,0.0678,0.0077,0.0139,0.0012,0.045,0.0148,0.012,0.2738,0.7262,4,1,5
Northwestern State University of Louisiana,0.5189,0.3188,0.0678,0.0077,0.0139,0.0012,0.045,0.0148,0.012,0.2738,0.7262,4,1,5
Northeastern Illinois University,0.2664,0.1052,0.3964,0.0931,0.0016,0.0034,0.0165,0.0153,0.102,0.4305,0.5695,4,1,3
Northeastern Illinois University,0.2664,0.1052,0.3964,0.0931,0.0016,0.0034,0.0165,0.0153,0.102,0.4305,0.5695,4,1,3
Northeastern Illinois University,0.2664,0.1052,0.3964,0.0931,0.0016,0.0034,0.0165,0.0153,0.102,0.4305,0.5695,4,1,3
Northeastern Illinois University,0.2664,0.1052,0.3964,0.0931,0.0016,0.0034,0.0165,0.0153,0.102,0.4305,0.5695,4,1,3
Oakton Community College,0.4498,0.0683,0.1964,0.2153,0.0011,0.0046,0.0287,0.0,0.036000000000000004,0.4893,0.5107,2,1,3
Oehrlein School of Cosmetology,0.9512,0.0244,0.0244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,3
Olivet Nazarene University,0.7239,0.08900000000000001,0.0991,0.0201,0.001,0.001,0.0331,0.011,0.0218,0.4115,0.5885,4,2,3
Parkland College,0.5893,0.1368,0.1029,0.0393,0.0014,0.0004,0.0442,0.0307,0.055,0.5019,0.4981,2,1,3
Prairie State College,0.1707,0.5717,0.1877,0.0098,0.0026,0.0003,0.0154,0.0105,0.0312,0.3925,0.6075,2,1,3
Principia College,0.6940000000000001,0.0174,0.0473,0.0299,0.0,0.005,0.0224,0.1692,0.0149,0.5149,0.4851,3,2,3
Professional's Choice Hair Design Academy,0.4167,0.1875,0.3958,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,0.9792,1,3,3
Quincy University,0.72,0.1202,0.0408,0.0063,0.0042,0.0,0.001,0.0261,0.0815,0.4922,0.5078,4,2,3
Rend Lake College,0.9106,0.0587,0.0147,0.0084,0.0028,0.0007,0.0,0.0007,0.0035,0.4214,0.5786,2,1,3
Richland Community College,0.7161,0.1691,0.0368,0.0137,0.0038,0.0016,0.0417,0.0027,0.0143,0.3476,0.6524,2,1,3
Rock Valley College,0.5768,0.0869,0.2335,0.0345,0.0028,0.0013,0.0234,0.0046,0.0362,0.4565,0.5435,2,1,3
Rockford University,0.5483,0.1029,0.1909,0.0276,0.0032,0.0,0.0329,0.087,0.0074,0.4401,0.5599,4,2,3
Roosevelt University,0.4331,0.1452,0.2634,0.0536,0.0039,0.0022,0.0336,0.0436,0.0214,0.3371,0.6629,4,2,3
Dominican University,0.2677,0.0519,0.5788,0.0351,0.0023,0.0009,0.0126,0.015,0.0356,0.3154,0.6846,4,2,3
Rush University,0.2909,0.1818,0.3182,0.0364,0.0,0.0091,0.0182,0.0091,0.1364,0.3818,0.6182,4,2,3
Saint Francis Medical Center College of Nursing,0.8531,0.0469,0.025,0.025,0.0,0.0,0.0438,0.0031,0.0031,0.1313,0.8688,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
University of Saint Francis-Fort Wayne,0.7404,0.085,0.0988,0.0172,0.0006,0.0,0.0339,0.0109,0.0132,0.301,0.6990000000000001,4,2,3
St. John's College-Department of Nursing,0.8571,0.084,0.0336,0.0168,0.0084,0.0,0.0,0.0,0.0,0.1092,0.8908,3,2,3
Saint Xavier University,0.3979,0.1125,0.4152,0.0265,0.001,0.0007,0.0221,0.0,0.0241,0.3772,0.6228,4,2,3
Saint Xavier University,0.3979,0.1125,0.4152,0.0265,0.001,0.0007,0.0221,0.0,0.0241,0.3772,0.6228,4,2,3
Saint Xavier University,0.3979,0.1125,0.4152,0.0265,0.001,0.0007,0.0221,0.0,0.0241,0.3772,0.6228,4,2,3
Saint Xavier University,0.3979,0.1125,0.4152,0.0265,0.001,0.0007,0.0221,0.0,0.0241,0.3772,0.6228,4,2,3
Saint Xavier University,0.3979,0.1125,0.4152,0.0265,0.001,0.0007,0.0221,0.0,0.0241,0.3772,0.6228,4,2,3
Saint Xavier University,0.3979,0.1125,0.4152,0.0265,0.001,0.0007,0.0221,0.0,0.0241,0.3772,0.6228,4,2,3
University of Illinois Springfield,0.6276,0.145,0.1068,0.0379,0.0019,0.0008,0.0409,0.0272,0.0119,0.4914,0.5086,4,1,3
Shawnee Community College,0.7398,0.1637,0.0497,0.0044,0.0117,0.0015,0.0,0.0,0.0292,0.3129,0.6871,2,1,3
Saint Augustine College,0.1907,0.032,0.6891,0.0617,0.0,0.0022,0.0011,0.0077,0.0154,0.2514,0.7486,3,2,3
Southeastern Illinois College,0.8667,0.05,0.0167,0.006,0.0048,0.0,0.0214,0.006,0.0286,0.4071,0.5929,2,1,3
National Latino Education Institute,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,3
Spoon River College,0.8586,0.0842,0.0312,0.0031,0.0062,0.001,0.0125,0.0,0.0031,0.3669,0.6331,2,1,3
Saint Anthony College of Nursing,0.7426,0.0545,0.1436,0.0248,0.0099,0.005,0.0198,0.0,0.0,0.1287,0.8713,4,2,3
Educators of Beauty College of Cosmetology-Sterling,0.8205,0.0769,0.1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0513,0.9487,1,3,3
Southern Illinois University-Carbondale,0.6759,0.1376,0.0965,0.0199,0.0037,0.0012,0.0309,0.0336,0.0007,0.5378,0.4622,4,1,3
Southern Illinois University-Edwardsville,0.7251,0.1362,0.0466,0.0238,0.0024,0.0014,0.0388,0.0144,0.0113,0.4612,0.5388,4,1,3
Taylor Business Institute,0.0,0.28300000000000003,0.0377,0.0,0.0,0.0,0.0,0.6792,0.0,0.5189,0.4811,2,3,3
Telshe Yeshiva-Chicago,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,2,3
South Suburban College,0.149,0.5873,0.2031,0.0115,0.0029,0.0007,0.0296,0.0007,0.0152,0.3377,0.6623,2,1,3
Tri-County Beauty Academy,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,3
Trinity Christian College,0.6447,0.0972,0.1501,0.0194,0.0054,0.0032,0.0086,0.041,0.0302,0.3348,0.6652,4,2,3
Trinity International University-Illinois,0.6053,0.1628,0.1009,0.0283,0.0018,0.0,0.0336,0.0265,0.0407,0.5965,0.4035,4,2,3
Triton College,0.3082,0.1581,0.4302,0.0275,0.0019,0.0014,0.023,0.0138,0.0358,0.4727,0.5273,2,1,3
VanderCook College of Music,0.4865,0.1081,0.2973,0.027000000000000003,0.0,0.0,0.0676,0.0135,0.0,0.5811,0.4189,4,2,3
Waubonsee Community College,0.4734,0.0696,0.3857,0.0328,0.0019,0.0011,0.0251,0.0,0.0105,0.453,0.547,2,1,3
Resurrection University,0.2812,0.2202,0.2334,0.1538,0.008,0.0066,0.0438,0.0013,0.0517,0.1605,0.8395,4,2,3
Western Illinois University,0.6076,0.1959,0.1252,0.0124,0.0015,0.0008,0.0269,0.0099,0.0198,0.4735,0.5265,4,1,3
Wheaton College,0.7142,0.0259,0.0674,0.0967,0.0013,0.0013,0.0534,0.0365,0.0034,0.4559,0.5441,4,2,3
Wheaton College,0.7142,0.0259,0.0674,0.0967,0.0013,0.0013,0.0534,0.0365,0.0034,0.4559,0.5441,4,2,3
Wheaton College,0.7142,0.0259,0.0674,0.0967,0.0013,0.0013,0.0534,0.0365,0.0034,0.4559,0.5441,4,2,3
Wheaton College,0.7142,0.0259,0.0674,0.0967,0.0013,0.0013,0.0534,0.0365,0.0034,0.4559,0.5441,4,2,3
William Rainey Harper College,0.4987,0.0453,0.2853,0.1189,0.0024,0.0003,0.0247,0.009000000000000001,0.0152,0.4525,0.5475,2,1,3
The University of Texas MD Anderson Cancer Center,0.2593,0.0598,0.3333,0.2222,0.0,0.0,0.0199,0.0883,0.0171,0.2279,0.7721,4,1,6
The University of Texas MD Anderson Cancer Center,0.2593,0.0598,0.3333,0.2222,0.0,0.0,0.0199,0.0883,0.0171,0.2279,0.7721,4,1,6
The University of Texas MD Anderson Cancer Center,0.2593,0.0598,0.3333,0.2222,0.0,0.0,0.0199,0.0883,0.0171,0.2279,0.7721,4,1,6
The University of Texas MD Anderson Cancer Center,0.2593,0.0598,0.3333,0.2222,0.0,0.0,0.0199,0.0883,0.0171,0.2279,0.7721,4,1,6
The University of Texas MD Anderson Cancer Center,0.2593,0.0598,0.3333,0.2222,0.0,0.0,0.0199,0.0883,0.0171,0.2279,0.7721,4,1,6
The University of Texas MD Anderson Cancer Center,0.2593,0.0598,0.3333,0.2222,0.0,0.0,0.0199,0.0883,0.0171,0.2279,0.7721,4,1,6
Ball State University,0.7766,0.0844,0.0602,0.0131,0.0001,0.001,0.04,0.0128,0.0118,0.3994,0.6006,4,1,3
Butler University,0.8251,0.0362,0.0509,0.0337,0.0018,0.0002,0.0362,0.0075,0.0084,0.4004,0.5996,4,2,3
Calumet College of Saint Joseph,0.3738,0.2836,0.3039,0.0074,0.0018,0.0018,0.0276,0.0,0.0,0.5359,0.4641,4,2,3
College of Court Reporting Inc,0.8462,0.0321,0.0705,0.0192,0.0064,0.0,0.0,0.0,0.0256,0.0513,0.9487,2,3,3
Tricoci University of Beauty Culture-Highland,0.3014,0.5215,0.1196,0.0048,0.0096,0.0,0.0383,0.0,0.0048,0.0478,0.9522,1,3,3
DePauw University,0.6389,0.0571,0.0952,0.0345,0.0015,0.0,0.0273,0.1353,0.0103,0.4789,0.5211,3,2,3
Don Roberts School of Hair Design,0.5,0.3333,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,3
Earlham College,0.5092,0.07400000000000001,0.0783,0.0348,0.0,0.0,0.0511,0.2307,0.0218,0.4331,0.5669,4,2,3
University of Evansville,0.7473,0.041,0.0389,0.0245,0.0005,0.0011,0.033,0.105,0.0085,0.419,0.581,4,2,3
Franklin and Marshall College,0.5461,0.0606,0.1052,0.0463,0.0009,0.0,0.0269,0.188,0.026,0.4517,0.5483,3,2,2
Franklin and Marshall College,0.5461,0.0606,0.1052,0.0463,0.0009,0.0,0.0269,0.188,0.026,0.4517,0.5483,3,2,2
Franklin and Marshall College,0.5461,0.0606,0.1052,0.0463,0.0009,0.0,0.0269,0.188,0.026,0.4517,0.5483,3,2,2
Franklin and Marshall College,0.5461,0.0606,0.1052,0.0463,0.0009,0.0,0.0269,0.188,0.026,0.4517,0.5483,3,2,2
Franklin and Marshall College,0.5461,0.0606,0.1052,0.0463,0.0009,0.0,0.0269,0.188,0.026,0.4517,0.5483,3,2,2
Franklin and Marshall College,0.5461,0.0606,0.1052,0.0463,0.0009,0.0,0.0269,0.188,0.026,0.4517,0.5483,3,2,2
Goshen College,0.5748,0.0411,0.2369,0.0237,0.0,0.0025,0.0224,0.0748,0.0237,0.3815,0.6185,4,2,3
Grace College and Theological Seminary,0.8221,0.0414,0.0719,0.0094,0.0007,0.0,0.024,0.0123,0.0182,0.3994,0.6006,4,2,3
Empire Beauty School-Hanover Park,0.25,0.325,0.2,0.05,0.0,0.0,0.1,0.0,0.075,0.0,1.0,1,3,3
Empire Beauty School-Hanover Park,0.25,0.325,0.2,0.05,0.0,0.0,0.1,0.0,0.075,0.0,1.0,1,3,3
J Michael Harrold Beauty Academy,0.88,0.04,0.02,0.0,0.0,0.0,0.06,0.0,0.0,0.04,0.96,1,3,3
College of the Holy Cross,0.6940000000000001,0.0484,0.1126,0.044,0.0003,0.0007,0.0338,0.0331,0.0331,0.4787,0.5213,3,2,1
PJ's College of Cosmetology-Clarksville,0.7399,0.1525,0.0224,0.0179,0.0045,0.0,0.0583,0.0,0.0045,0.0314,0.9686,1,3,3
Huntington University,0.8153,0.0291,0.0562,0.008,0.002,0.003,0.0442,0.0422,0.0,0.4187,0.5813,4,2,3
Ivy Tech Community College,0.7059,0.1434,0.0423,0.0198,0.004,0.0018,0.0389,0.0106,0.0332,0.4093,0.5907,2,1,3
Purdue University Fort Wayne,0.743,0.0661,0.0784,0.0359,0.0018,0.0007,0.0458,0.0259,0.0025,0.4901,0.5099,4,1,3
Indiana University-Purdue University-Indianapolis,0.6669,0.0947,0.0942,0.0542,0.0011,0.0003,0.0482,0.0357,0.0047,0.4164,0.5836,4,1,3
Indiana Institute of Technology,0.4892,0.1835,0.0612,0.0215,0.0007,0.0027,0.0423,0.1546,0.0444,0.6465,0.3535,4,2,3
University of Southern Indiana,0.8529,0.0431,0.042,0.0134,0.0011,0.0006,0.0293,0.0165,0.0011,0.3648,0.6352,4,1,3
Indiana State University,0.6749,0.1848,0.0525,0.0127,0.0033,0.0008,0.0415,0.0242,0.0052,0.4375,0.5625,4,1,3
Indiana University-Kokomo,0.8263,0.0367,0.0647,0.0105,0.0022,0.0,0.0316,0.0134,0.0145,0.3434,0.6566,4,1,3
