School,avg_cost_public,avg_cost_private,faculy_salary,ft_faculty_rate,federal_loan_rate,student_count,students_with_any_loan,students_with_pell_grant,married,veteran,grad_students,undergrads_non_degree_seeking,full_program_cost,avg_month_completion,three_yrs_after_not_working_not_enrolled,three_yrs_after_working_not_enrolled,booksupply_cost,test_requirements,ten_yrs_after_entry_earnings,completion_rate
ATA College,,12745.0,3806.0,,0.8444,,,,,,,,12340.0,9.0,,,,,27754.0,0.5845
American Advanced Technicians Institute,,21718.0,,,0.6915,,,,,,,,11700.0,10.0,,,,,27754.0,0.5845
Baptist University of the Americas,,7947.0,4910.0,0.2121,0.0844,,,,,,,,,,,,600.0,,47975.5,0.5845
The Beauty Institute,,17338.0,,,0.8095,,,,,,,,19800.0,9.0,,,,,27754.0,0.5845
Beis Medrash Heichal Dovid,,9838.0,10224.0,,0.0,,,,,,12.0,,,,,,200.0,3.0,47975.5,0.5845
Blue Cliff Career College,,12953.0,,,0.2947,,,,,,,,17725.0,13.0,,,,3.0,27754.0,0.5845
Career Beauty College,,11924.0,,,0.2692,,,,,,,,10325.0,13.0,,,,,27754.0,0.5845
Paul Mitchell the School-Gastonia,,13187.0,,,0.5717,,,,,,,,20425.0,11.0,,,,,27754.0,0.5845
CES College,,24094.0,,,0.7099,,,,,,,,27654.0,15.0,,,,,27754.0,0.5845
Stellar Career College,,11274.0,,,0.2521,,,,,,,,10170.0,9.0,,,,,27754.0,0.5845
Auguste Escoffier School of Culinary Arts-Austin,,15267.0,4132.0,1.0,0.7064,,,,,,,,31410.0,15.0,,,,,27754.0,0.5845
Culinary Institute Inc,,26349.0,3409.0,1.0,0.598,,,,,,,,,,,,2800.0,,36066.0,0.5845
Escuela Hotelera de San Juan,,14547.0,,,0.2754,,,,,,,,,,,,395.0,,27754.0,0.5845
Orion Institute,,,,,0.8966,,,,,,,,14122.0,12.0,,,,,27754.0,0.5845
Moore Career College,,17128.0,,,0.6078,,,,,,,,20995.0,12.0,,,,,27754.0,0.5845
Industrial Technical College,,3578.0,,,0.0,,,,,,,,,,,,150.0,,27754.0,0.5845
Gwinnett College-Marietta Campus,,21913.0,3973.0,,0.8143,,,,,,,,16867.0,9.0,,,,,27754.0,0.5845
Leston College,,5165.0,,,0.0,,,,,,,,10576.0,11.0,,,,,27754.0,0.5845
Charlotte Christian College and Theological Seminary,,,3333.0,,0.617,,,,,,34.0,,,,,,560.0,,47975.5,0.5845
Nightingale College,,26487.0,7541.0,0.6979,0.503,,,,,,,,76075.0,32.0,,,,,36066.0,0.5845
Omnitech Institute,,25985.0,,,0.9,,,,,,,,24999.0,8.0,,,,,27754.0,0.5845
PITC Institute,,22962.0,7667.0,,0.7911,,,,,,,,29550.0,15.0,,,,,27754.0,0.5845
Skinworks School of Advanced Skincare,,16176.0,,,0.6204,,,,,,,,15700.0,9.0,,,,,27754.0,0.5845
Southeastern College-Columbia,,29593.0,3894.0,0.5,0.4724,,,,,,,,20219.0,8.0,,,,,27754.0,0.5845
Technical Learning Centers Inc,,22711.0,,,0.5349,,,,,,,,17199.0,8.0,,,,,27754.0,0.5845
Turning Point Beauty College,,8794.0,,,0.0604,,,,,,,,7155.0,5.0,,,,,27754.0,0.5845
Unitech Training Academy-Lafayette,,20737.0,,,0.7796,,,,,,,,15500.0,9.0,,,,,27754.0,0.5845
Mountwest Community and Technical College,8122.0,,5150.0,0.4599,0.2792,,,,,,,354.0,,,,,1415.0,,27754.0,0.5845
American InterContinental University-Atlanta,,14036.0,5904.0,,0.8272,,,,,,236.0,,,,,,1200.0,,47975.5,0.5845
Toyota Technological Institute at Chicago,,,18295.0,1.0,,,,,,,43.0,,,,,,,,,0.5845
American InterContinental University-Houston,,14822.0,6906.0,,0.7237,,,,,,69.0,,,,,,1200.0,,47975.5,0.5845
University of California-Merced,13896.0,,11635.0,0.9378,0.4751,,,,,,696.0,,,,,,1016.0,1.0,47975.5,0.5845
Remington College-North Houston Campus,,18941.0,2720.0,,0.6682,,,,,,,,,,,,0.0,,27754.0,0.5845
Paul Mitchell the School-Orlando,,20312.0,,,0.6712,,,,,,,,19400.0,10.0,,,,,27754.0,0.5845
Pima Medical Institute-Las Vegas,,19935.0,5657.0,0.4762,0.405,,,,,,,,15113.0,9.0,,,,,27754.0,0.5845
Remington College-Nashville Campus,,20423.0,3054.0,,0.6563,,,,,,,,,,,,0.0,,27754.0,0.5845
Central Methodist University-College of Graduate and Extended Studies,,15196.0,5399.0,1.0,0.36,,,,,,319.0,1678.0,,,,,1600.0,2.0,47975.5,0.5845
North-West College-Riverside,,32411.0,,,0.673,,,,,,,,16315.0,10.0,,,,,27754.0,0.5845
Altierus Career College-Bissonnet,,18808.0,4345.0,1.0,0.8225,,,,,,,,,,,,0.0,,27754.0,0.5845
Colegio Tecnico de Electricidad Galloza,,7103.0,,,0.0,,,,,,,,8095.0,14.0,,,,,27754.0,0.5845
Arthur's Beauty College,,11431.0,,,0.6038,,,,,,,,16145.0,13.0,,,,,27754.0,0.5845
Spa Tech Institute-Ipswich,,23890.0,,,0.6947,,,,,,,,13082.0,7.0,,,,,27754.0,0.5845
Spa Tech Institute-Westboro,,16459.0,,,0.6154,,,,,,,,11668.0,6.0,,,,,27754.0,0.5845
Spa Tech Institute-Plymouth,,17489.0,,,0.7149,,,,,,,,11668.0,6.0,,,,,27754.0,0.5845
Neumont College of Computer Science,,28863.0,9698.0,0.3704,0.8907,,,,,,,,,,,,1200.0,2.0,47975.5,0.5845
Roseman University of Health Sciences,,,10316.0,0.5544,0.5716,,,,,,1043.0,,,,,,,,47975.5,0.5845
Fortis Institute-Port Saint Lucie,,21397.0,5791.0,0.4889,0.7803,,,,,,,,,,,,1137.0,,27754.0,0.5845
Aviation Institute of Maintenance-Manassas,,24403.0,,,0.8085,,,,,,,,,,,,900.0,,27754.0,0.5845
Cosmetology School of Arts and Science LLC,,15310.0,,,0.7234,,,,,,,,15900.0,15.0,,,,,27754.0,0.5845
Universal Technical Institute of Pennsylvania Inc,,19324.0,,,0.6079,,,,,,,,46465.0,19.0,,,,,27754.0,0.5845
Kenneth Shuler School of Cosmetology-Spartanburg,,11366.0,,,0.6437,,,,,,,,9895.0,5.0,,,,,27754.0,0.5845
Kenneth Shuler School of Cosmetology and Nails-Columbia,,15800.0,,,0.6598,,,,,,,,19887.0,13.0,,,,,27754.0,0.5845
Divine Mercy University,,,7881.0,1.0,,,,,,,340.0,,,,,,,,,0.5845
Lincoln Technical Institute-Shelton,,20310.0,,,0.7346,,,,,,,,31630.0,13.0,,,,,27754.0,0.5845
Northwest Career College,,15475.0,3650.0,0.8837,0.7819,,,,,,,,13990.0,9.0,,,,,27754.0,0.5845
Soma Institute-The National School of Clinical Massage Therapy,,,,,0.7002,,,,,,,,14495.0,11.0,,,,,27754.0,0.5845
American Academy of Acupuncture and Oriental Medicine,,,5423.0,,,,,,,,85.0,,,,,,,,,0.5845
Arizona School of Acupuncture and Oriental Medicine,,,,,,,,,,,35.0,,,,,,,,,0.5845
Ave Maria University,,15527.0,7630.0,1.0,0.5198,,,,,,48.0,36.0,,,,,1260.0,1.0,47975.5,0.5845
CALC Institute of Technology,,,,,0.5234,,,,,,,,14203.0,13.0,,,,,27754.0,0.5845
Cambridge Junior College-Yuba City,,21060.0,,,0.5,,,,,,,,16400.0,9.0,,,,,27754.0,0.5845
Pinnacle Career Institute-South Kansas City,,14692.0,4142.0,1.0,0.4025,,,,,,,,19980.0,10.0,,,,,27754.0,0.5845
ATA Career Education,,22270.0,5715.0,0.1176,0.9434,,,,,,,,,,,,3104.0,,27754.0,0.5845
Community Christian College,,18915.0,5000.0,,0.283,,,,,,,1.0,,,,,600.0,,36066.0,0.5845
Culpeper Cosmetology Training Center,12982.0,,,,0.8049,,,,,,,,17900.0,13.0,,,,,27754.0,0.5845
Eastern School of Acupuncture and Traditional Medicine,,,,,0.75,,,,,,68.0,,,,,,,,27754.0,0.5845
Ecclesia College,,18838.0,963.0,0.4167,0.5111,,,,,,3.0,6.0,,,,,1080.0,2.0,47975.5,0.5845
Employment Solutions-College for Technical Education,,13787.0,,,0.9843,,,,,,,,18480.0,11.0,,,,,27754.0,0.5845
Estelle Medical Academy,,8980.0,,,0.3478,,,,,,,,,,,,220.0,,27754.0,0.5845
Evergreen Beauty and Barber College-Everett,,16986.0,,,0.559,,,,,,,,19089.0,10.0,,,,,27754.0,0.5845
Paul Mitchell the School-Great Lakes,,13961.0,,,0.65,,,,,,,,17129.0,12.0,,,,,27754.0,0.5845
Healthcare Training Institute,,12014.0,,,0.6759,,,,,,,,15876.0,9.0,,,,3.0,27754.0,0.5845
John D Rockefeller IV Career Center,9388.0,,,,0.9667,,,,,,,,,,,,1100.0,,27754.0,0.5845
Los Angeles College of Music,,36547.0,4722.0,0.0818,0.443,,,,,,,,,,,,900.0,3.0,47975.5,0.5845
Maple Springs Baptist Bible College and Seminary,,,4204.0,1.0,0.0,,,,,,37.0,,,,,,260.0,,47975.5,0.5845
Precision Manufacturing Institute,,18678.0,,,0.5714,,,,,,,,,,,,2000.0,,27754.0,0.5845
Rosslyn Training Academy of Cosmetology,,4250.0,,,0.0,,,,,,,,,,,,340.0,,27754.0,0.5845
SAE Institute of Technology-Nashville,,41105.0,4125.0,0.4667,0.7157,,,,,,,,,,,,0.0,,36066.0,0.5845
Southern Regional Technical College,-884.0,,4681.0,1.0,0.0,,,,,,,2007.0,,,,,1150.0,,27754.0,0.5845
Stanbridge University,,26268.0,3858.0,0.3498,0.8695,,,,,,193.0,,36191.0,13.0,,,,3.0,36066.0,0.5845
Universal Career School,,25085.0,3768.0,,0.8296,,,,,,,1.0,41900.0,24.0,,,,,36066.0,0.5845
Universal College of Healing Arts,,,4167.0,,0.8333,,,,,,,,,,,,1600.0,,27754.0,0.5845
Uta Mesivta of Kiryas Joel,,5310.0,2723.0,1.0,0.0,,,,,,,,,,,,600.0,,47975.5,0.5845
Harrisburg University of Science and Technology,,14848.0,9295.0,1.0,0.373,,,,,,3590.0,19.0,,,,,1500.0,,47975.5,0.5845
Blue Ridge Community and Technical College,6293.0,,5616.0,0.4183,0.1414,,,,,,,4763.0,,,,,1440.0,,36066.0,0.5845
Daytona State College,8789.0,,6917.0,0.2788,0.2151,,,,,,,2649.0,,,,,1800.0,,36066.0,0.5845
Midwest Technical Institute-Ridgeland,,26185.0,,,0.871,,,,,,,,15490.0,9.0,,,,,27754.0,0.5845
United States Sports Academy,,,5450.0,0.44,0.1213,,,,,,267.0,21.0,,,,,,,47975.5,0.5845
Empire Beauty School-Avondale,,14074.0,,,0.4865,,,,,,,,21950.0,12.0,,,,,27754.0,0.5845
Empire Beauty School-Littleton,,15591.0,,,0.4737,,,,,,,,22100.0,11.0,,,,,27754.0,0.5845
Empire Beauty School-Aurora,,16742.0,,,0.625,,,,,,,,22100.0,11.0,,,,,27754.0,0.5845
AmeriTech College-Draper,,24920.0,6776.0,,0.8331,,,,,,,,,,,,0.0,3.0,36066.0,0.5845
Eagle Gate College-Layton,,15534.0,7491.0,0.8519,0.8571,,,,,,,,,,,,0.0,,47975.5,0.5845
Academy of Hair Design-Jasper,,6900.0,,,0.9464,,,,,,,,14800.0,13.0,,,,,27754.0,0.5845
SAE Expression College,,31931.0,6615.0,0.3333,0.4715,,,,,,,,,,,,0.0,,47975.5,0.5845
Unitech Training Academy-West Monroe,,24689.0,,,0.7262,,,,,,,,15500.0,9.0,,,,,27754.0,0.5845
New River Community and Technical College,6805.0,,5996.0,0.7027,0.1816,,,,,,,305.0,,,,,1350.0,,36066.0,0.5845
The College of Health Care Professions-Southwest Houston,,24402.0,4437.0,0.4688,0.6928,,,,,,,,17000.0,9.0,,,,,27754.0,0.5845
United Education Institute-Chula Vista,,26653.0,,,0.6667,,,,,,,,19900.0,9.0,,,,,27754.0,0.5845
United Education Institute-West Covina,,25668.0,,,0.7325,,,,,,,,19900.0,9.0,,,,,27754.0,0.5845
Georgia Gwinnett College,12292.0,,7139.0,0.6873,0.3674,,,,,,,904.0,,,,,1440.0,5.0,47975.5,0.5845
Tucson College of Beauty,,18386.0,,,0.8045,,,,,,,,17500.0,12.0,,,,,27754.0,0.5845
California Career College,,53950.0,6667.0,,0.592,,,,,,,,67000.0,23.0,,,,,36066.0,0.5845
Palladium Technical Academy Inc,,16682.0,,,0.9524,,,,,,,,13500.0,8.0,,,,,27754.0,0.5845
Palace Beauty College,,14115.0,,,0.1574,,,,,,,,5400.0,6.0,,,,,27754.0,0.5845
National Polytechnic College,,6122.0,4306.0,0.15,0.5378,,,,,,,,6615.0,6.0,,,,,27754.0,0.5845
American Career College-Ontario,,26401.0,5876.0,,0.6202,,,,,,,,37900.0,14.0,,,,,27754.0,0.5845
Asher College,,19086.0,3783.0,,0.4551,,,,,,,,28100.0,18.0,,,,,36066.0,0.5845
American Institute of Massage Therapy,,24706.0,,,0.1053,,,,,,,,13515.0,13.0,,,,,27754.0,0.5845
University of East-West Medicine,,,4333.0,,,,,,,,176.0,,,,,,,,,0.5845
Blake Austin College,,24537.0,,,0.6529,,,,,,,,33575.0,13.0,,,,,27754.0,0.5845
Aviator College of Aeronautical Science and Technology,,34992.0,2136.0,1.0,0.0946,,,,,,,18.0,,,,,500.0,,27754.0,0.5845
CDA Technical Institute,,32465.0,,,0.6184,,,,,,,,32224.0,5.0,,,,,27754.0,0.5845
Hollywood Institute,,21051.0,,,0.75,,,,,,,,18719.0,10.0,,,,,27754.0,0.5845
North Florida Cosmetology Institute,,19539.0,,,0.6553,,,,,,,,14700.0,10.0,,,,,27754.0,0.5845
Augusta School of Massage,,8599.0,,,0.6667,,,,,,,,8900.0,6.0,,,,,27754.0,0.5845
ATA College,,12745.0,3806.0,,0.8444,,,,,,,,12340.0,9.0,,,,,27754.0,0.5845
SUM Bible College and Theological Seminary,,18366.0,3073.0,0.2097,0.7271,,,,,,167.0,,,,,,900.0,3.0,47975.5,0.5845
Compass Career College,,21203.0,,,0.694,,,,,,,,9817.0,11.0,,,,,27754.0,0.5845
Hair Expressions Academy,,14680.0,,,0.6583,,,,,,,,20700.0,13.0,,,,,27754.0,0.5845
Nuvo College of Cosmetology,,16110.0,,,0.7544,,,,,,,,15950.0,12.0,,,,,27754.0,0.5845
WellSpring School of Allied Health-Kansas City,,21155.0,4167.0,0.125,0.8443,,,,,,,,16275.0,12.0,,,,,27754.0,0.5845
The Salon Professional Academy-Fargo,,14201.0,,,0.3232,,,,,,,,20722.0,14.0,,,,,27754.0,0.5845
Institute of Professional Careers,,,,,0.0,,,,,,,,11700.0,8.0,,,,,27754.0,0.5845
Aveda Institute-New York,,25512.0,,,0.3853,,,,,,,,20195.0,7.0,,,,,27754.0,0.5845
MyrAngel Beauty Institute,,7889.0,,,0.0766,,,,,,,,9595.0,14.0,,,,,27754.0,0.5845
University of Texas Southwestern Medical Center,,,10548.0,0.8052,,,,,,,2299.0,,,,,,,,,0.5845
Paul Mitchell the School-Logan,,11595.0,,,0.4974,,,,,,,,16371.0,13.0,,,,,27754.0,0.5845
Cosmetology Careers Unlimited College of Hair Skin and Nails,,10704.0,,,0.65,,,,,,,,17000.0,12.0,,,,,27754.0,0.5845
Mountainland Technical College,,,,,0.0,,,,,,,1177.0,716.0,2.0,,,,,27754.0,0.5845
Avi Career Training,,16482.0,,,0.3953,,,,,,,,9840.0,5.0,,,,,27754.0,0.5845
Mountain State School of Massage,,16053.0,,,0.9111,,,,,,,,12314.0,8.0,,,,,27754.0,0.5845
Eastern International College-Belleville,,17952.0,5417.0,0.4074,0.8162,,,,,,,,,,,,1200.0,,36066.0,0.5845
Broken Arrow Beauty College,,11810.0,,,0.5785,,,,,,,,15995.0,12.0,,,,,27754.0,0.5845
Universal Technical Institute of Northern California Inc,,22809.0,5720.0,,0.6311,,,,,,,,37265.0,13.0,,,,,36066.0,0.5845
West Hills College-Lemoore,7424.0,,10397.0,0.2583,0.0257,,,,,,,587.0,,,,,1970.0,,36066.0,0.5845
Stautzenberger College-Brecksville,,18076.0,4552.0,0.44,0.9074,,,,,,,,,,,,600.0,,36066.0,0.5845
Stone Academy-East Hartford,,24364.0,,,0.6227,,,,,,,,31800.0,16.0,,,,,27754.0,0.5845
Unitech Training Academy-Houma,,20725.0,,,0.7942,,,,,,,,15500.0,9.0,,,,,27754.0,0.5845
Rasmussen University-Illinois,,18744.0,5940.0,0.3231,0.8313,,,,,,22.0,2.0,,,,,180.0,,36066.0,0.5845
International Institute for Restorative Practices,,,4471.0,0.8571,,,,,,,171.0,,,,,,,,,0.5845
Automotive Training Center-Warminster,,11440.0,,,0.7353,,,,,,,,42900.0,20.0,,,,,27754.0,0.5845
Empire Beauty School-Milwaukee,,13836.0,,,0.6162,,,,,,,,19382.0,11.0,,,,,27754.0,0.5845
University of South Florida-St Petersburg,10406.0,,9630.0,0.5719,0.3689,,,,,,555.0,83.0,,,,,1100.0,1.0,47975.5,0.5845
Triangle Tech Inc-Bethlehem,,20652.0,3607.0,1.0,0.7687,,,,,,,,,,,,1125.0,,36066.0,0.5845
Arizona State University-Downtown Phoenix,11561.0,,9525.0,0.5617,0.4396,,,,,,2907.0,4.0,,,,,1171.0,1.0,47975.5,0.5845
Milan Institute-Fresno,,20364.0,,,0.5125,,,,,,,,11018.0,6.0,,,,,27754.0,0.5845
Strayer University-Florida,,,7861.0,0.0521,0.7438,,,,,,444.0,4.0,,,,,1350.0,,47975.5,0.5845
Pima Medical Institute-Renton,,26642.0,4688.0,0.3621,0.3579,,,,,,,,15660.0,9.0,,,,,27754.0,0.5845
College of Business and Technology-Main Campus,,15661.0,4167.0,,0.6716,,,,,,,,,,,,2000.0,,27754.0,0.5845
College of Business and Technology-Hialeah,,11675.0,3333.0,,0.5385,,,,,,,,,,,,1000.0,,27754.0,0.5845
Dewey University-Juana Diaz,,4981.0,2500.0,1.0,0.075,,,,,,1.0,,,,,,1500.0,,27754.0,0.5845
The College of Health Care Professions-San Antonio,,26500.0,4414.0,0.7353,0.6926,,,,,,,,17000.0,9.0,,,,,27754.0,0.5845
Brittany Beauty Academy,,20006.0,,,0.4175,,,,,,,,15700.0,10.0,,,,,27754.0,0.5845
Lincoln Technical Institute-Whitestone,,22296.0,,,0.7715,,,,,,,,34886.0,13.0,,,,,27754.0,0.5845
American Public University System,,10222.0,5667.0,0.192,0.204,,,,,,7914.0,1679.0,,,,,0.0,,47975.5,0.5845
Huntsville Bible College,,2921.0,,,0.7524,,,,,,34.0,2.0,,,,,550.0,,36066.0,0.5845
Beaumont Adult School,22453.0,,,,0.9322,,,,,,,,26500.0,18.0,,,,,27754.0,0.5845
Make-up Designory,,35020.0,,,0.5121,,,,,,,,23841.0,6.0,,,,,27754.0,0.5845
Gnomon,,38818.0,14733.0,0.0106,0.3666,,,,,,,190.0,,,,,1971.0,3.0,27754.0,0.5845
Coachella Valley Beauty College,,9119.0,,,0.5114,,,,,,,,14150.0,14.0,,,,,27754.0,0.5845
Valley College of Medical Careers,,24089.0,4717.0,,0.6731,,,,,,,,14950.0,10.0,,,,,27754.0,0.5845
Academy of Natural Therapy Inc,,,,,0.8261,,,,,,,,15000.0,10.0,,,,,27754.0,0.5845
Academy Di Capelli-School of Cosmetology,,14317.0,,,0.6743,,,,,,,,20925.0,12.0,,,,,27754.0,0.5845
Delaware Learning Institute of Cosmetology,,18506.0,,,0.6506,,,,,,,,20500.0,13.0,,,,,27754.0,0.5845
Dragon Rises College of Oriental Medicine,,,3042.0,,,,,,,,40.0,,,,,,,,,0.5845
SABER College,,15287.0,5850.0,0.2857,0.8008,,,,,,,,44823.0,24.0,,,,3.0,36066.0,0.5845
Taylor Institute of Cosmetology II,,88.0,,,0.0,,,,,,,,6555.0,11.0,,,,,27754.0,0.5845
Ideal Beauty Academy,,14292.0,,,0.3846,,,,,,,,14732.0,11.0,,,,,27754.0,0.5845
Denmark Technical College,13440.0,,4791.0,0.6154,0.3824,,,,,,,206.0,,,,,1500.0,,27754.0,0.5845
Louisiana Culinary Institute,,26565.0,4162.0,1.0,0.568,,,,,,,,,,,,3000.0,2.0,36066.0,0.5845
Bais Medrash Toras Chesed,,169.0,4790.0,,0.0,,,,,,,,,,,,400.0,3.0,47975.5,0.5845
Center for Natural Wellness School of Massage Therapy,,29934.0,,,0.1655,,,,,,,,17815.0,9.0,,,,3.0,27754.0,0.5845
Ace Institute of Technology,,28402.0,,,0.3989,,,,,,,,12500.0,15.0,,,,,27754.0,0.5845
New Age Training,,10742.0,,,0.8305,,,,,,,,13855.0,9.0,,,,,27754.0,0.5845
Dayton School of Medical Massage,,28958.0,,,0.7229,,,,,,,,,,,,500.0,,27754.0,0.5845
Northcoast Medical Training Academy,,22792.0,,,0.6041,,,,,,,,20040.0,12.0,,,,,27754.0,0.5845
ATA College,,12745.0,3806.0,,0.8444,,,,,,,,12340.0,9.0,,,,,27754.0,0.5845
Visible Music College,,22807.0,4136.0,0.3182,0.6627,,,,,,12.0,4.0,,,,,,1.0,47975.5,0.5845
CCI Training Center-Arlington,,16879.0,,,0.536,,,,,,,,14240.0,10.0,,,,,27754.0,0.5845
Champion Beauty College,,11874.0,,,0.9186,,,,,,,,14885.0,13.0,,,,,27754.0,0.5845
Southeast Texas Career Institute,,7132.0,,,0.4691,,,,,,,,14810.0,16.0,,,,,27754.0,0.5845
Southern Regional Technical College,-884.0,,4681.0,1.0,0.0,,,,,,,2007.0,,,,,1150.0,,27754.0,0.5845
Virginia Beach Theological Seminary,,,4703.0,,,,,,,,28.0,,,,,,,2.0,,0.5845
Milwaukee Career College,,21853.0,4186.0,0.5882,0.6216,,,,,,,,13480.0,8.0,,,,3.0,27754.0,0.5845
University of the West,,14835.0,7101.0,0.2807,0.3162,,,,,,131.0,13.0,,,,,1972.0,,47975.5,0.5845
American Educational College,,539.0,,,0.2174,,,,,,,,,,,,425.0,,27754.0,0.5845
South University-Tampa,,15676.0,6934.0,0.2273,0.7209,,,,,,314.0,1.0,,,,,1500.0,,47975.5,0.5845
Milan Institute of Cosmetology-San Antonio Military,,22684.0,,,0.6632,,,,,,,,18485.0,13.0,,,,,27754.0,0.5845
Appalachian College of Pharmacy,,,8479.0,1.0,,,,,,,216.0,,,,,,,,,0.5845
Averett University-Non-Traditional Programs,,24027.0,8042.0,1.0,0.5582,,,,,,267.0,,,,,,1000.0,3.0,47975.5,0.5845
Paul Mitchell the School-Tampa,,18409.0,,,0.5615,,,,,,,,19400.0,10.0,,,,,27754.0,0.5845
Paul Mitchell the School-San Diego,,26632.0,,,0.4961,,,,,,,,22449.0,12.0,,,,,27754.0,0.5845
Paul Mitchell the School-Michigan,,15599.0,,,0.6327,,,,,,,,20426.0,12.0,,,,,27754.0,0.5845
Paul Mitchell the School-Sherman Oaks,,19850.0,,,0.5854,,,,,,,,23601.0,12.0,,,,,27754.0,0.5845
Paul Mitchell the School-Tysons Corner,,21776.0,,,0.5037,,,,,,,,19945.0,12.0,,,,,27754.0,0.5845
Blue Cliff College-Houma,,20182.0,,,0.6981,,,,,,,,15881.0,9.0,,,,,27754.0,0.5845
Fortis College-Columbus,,26256.0,5464.0,0.4875,0.8151,,,,,,,,,,,,893.0,,27754.0,0.5845
Fortis College-Cincinnati,,21433.0,5400.0,0.3333,0.7736,,,,,,,,,,,,574.0,,27754.0,0.5845
Blue Cliff College-Fayetteville,,18918.0,,,0.7307,,,,,,,,15881.0,9.0,,,,,27754.0,0.5845
Blue Cliff College-Alexandria,,20410.0,2997.0,0.44,0.7668,,,,,,,,15881.0,9.0,,,,,27754.0,0.5845
Strayer University-Delaware,,,,,0.7671,,,,,,52.0,,,,,,1350.0,,47975.5,0.5845
Brite Divinity School,,,10091.0,1.0,,,,,,,167.0,,,,,,,,,0.5845
Strayer University-Alabama,,24593.0,7609.0,0.0833,0.8339,,,,,,291.0,,,,,,1350.0,,47975.5,0.5845
Brown Aveda Institute-Strongsville,,15795.0,,,0.7299,,,,,,,,19850.0,12.0,,,,,27754.0,0.5845
Clary Sage College,,25260.0,,,0.742,,,,,,,,24584.0,13.0,,,,,27754.0,0.5845
Rasmussen University-Wisconsin,,19917.0,5825.0,0.2982,0.8,,,,,,6.0,3.0,,,,,180.0,,36066.0,0.5845
Empire Beauty School-Richmond,,15244.0,,,0.55,,,,,,,,21500.0,11.0,,,,,27754.0,0.5845
Empire Beauty School-North Hills,,14975.0,,,0.6269,,,,,,,,19750.0,9.0,,,,,27754.0,0.5845
Empire Beauty School-Manhattan,,16429.0,,,0.5699,,,,,,,,15500.0,7.0,,,,,27754.0,0.5845
Lexington Healing Arts Academy,,,,,0.2961,,,,,,,,12650.0,10.0,,,,,27754.0,0.5845
Empire Beauty School-Hooksett,,9084.0,,,0.5165,,,,,,,,20795.0,11.0,,,,,27754.0,0.5845
The Institute of Beauty and Wellness,,12947.0,,,0.7203,,,,,,,,20800.0,12.0,,,,,27754.0,0.5845
Trend Barber College,,12861.0,,,0.3409,,,,,,,,16894.0,13.0,,,,,27754.0,0.5845
Columbia Southern University,,10368.0,4062.0,0.4947,0.2949,,,,,,5670.0,88.0,,,,,704.0,,47975.5,0.5845
Arizona Culinary Institute,,33552.0,,,0.4252,,,,,,,,27795.0,8.0,,,,,27754.0,0.5845
Healthcare Career College,,20383.0,3531.0,0.3333,0.6034,,,,,,,,15700.0,12.0,,,,,27754.0,0.5845
Coastline Beauty College,,11461.0,,,0.0,,,,,,,,4150.0,6.0,,,,,27754.0,0.5845
Montessori Casa International,,,,,0.1111,,,,,,,,8300.0,12.0,,,,,27754.0,0.5845
Branford Academy of Hair and Cosmetology,,13468.0,,,0.8983,,,,,,,,21700.0,12.0,,,,,27754.0,0.5845
Academy of Massage and Bodywork,,,,,0.3901,,,,,,,,10500.0,8.0,,,,,27754.0,0.5845
Academy for Five Element Acupuncture,,,,,,,,,,,86.0,,,,,,,,,0.5845
Academy of Career Training,,7194.0,,,0.3629,,,,,,,,13860.0,12.0,,,,,27754.0,0.5845
Miami Regional University,,26263.0,6483.0,0.6364,0.4799,,,,,,292.0,,44563.0,23.0,,,,,27754.0,0.5845
Paul Mitchell the School-Miami,,26797.0,,,0.5178,,,,,,,,18150.0,9.0,,,,,27754.0,0.5845
Aveda Institute-South Florida,,23823.0,,,0.5935,,,,,,,,19700.0,13.0,,,,,27754.0,0.5845
Aveda Institute-Tallahassee,,21925.0,,,0.4813,,,,,,,,18600.0,13.0,,,,,27754.0,0.5845
Shear Excellence Hair Academy,,5504.0,,,0.4553,,,,,,,,15249.0,10.0,,,,,27754.0,0.5845
Carlson College of Massage Therapy,,8954.0,,,0.5313,,,,,,,,10750.0,6.0,,,,,27754.0,0.5845
MyComputerCareer.com,,31670.0,,,0.8849,,,,,,,,22805.0,11.0,,,,,27754.0,0.5845
Elite Academy of Hair Design,,11119.0,,,0.5532,,,,,,,,15200.0,13.0,,,,,27754.0,0.5845
DiGrigoli School of Cosmetology,,14153.0,,,0.6796,,,,,,,,16354.0,8.0,,,,,27754.0,0.5845
Millennium Training Institute,,21871.0,,,0.4156,,,,,,,,15950.0,11.0,,,,,27754.0,0.5845
Elevate Salon Institute,,13145.0,,,0.6364,,,,,,,,21500.0,12.0,,,,,27754.0,0.5845
Lakewood School of Therapeutic Massage,,,,,0.75,,,,,,,,12435.0,10.0,,,,,27754.0,0.5845
The Salon Professional Academy-Battle Creek,,,,,0.0676,,,,,,,,10265.0,5.0,,,,,27754.0,0.5845
Trend Setters School,,9966.0,,,0.2542,,,,,,,,10634.0,13.0,,,,,27754.0,0.5845
Academy of Hair Design-Springfield,,17096.0,,,0.6708,,,,,,,,15950.0,11.0,,,,,27754.0,0.5845
Corinth Academy of Cosmetology,,21040.0,,,0.5057,,,,,,,,14400.0,13.0,,,,,27754.0,0.5845
Southeastern College-Charlotte,,28254.0,,,0.5081,,,,,,,,20219.0,8.0,,,,,27754.0,0.5845
