School,avg_cost_public,avg_cost_private,faculy_salary,ft_faculty_rate,federal_loan_rate,student_count,students_with_any_loan,students_with_pell_grant,married,veteran,grad_students,undergrads_non_degree_seeking,full_program_cost,avg_month_completion,three_yrs_after_not_working_not_enrolled,three_yrs_after_working_not_enrolled,booksupply_cost,test_requirements,ten_yrs_after_entry_earnings,completion_rate
Sheridan Technical College,11394.0,,,,0.0,,,,,,,300.0,5319.0,11.0,,,,,27754.0,0.5845
St. John Vianney College Seminary,,29711.0,4185.0,0.4848,0.0,,,,,,22.0,,,,,,800.0,3.0,47975.5,0.5845
Saint Johns River State College,5035.0,,5008.0,0.3512,0.0856,,,,,,,2714.0,,,,,1354.0,,36066.0,0.5845
Florida SouthWestern State College,8100.0,,6244.0,0.2418,0.1446,,,,,,,4070.0,,,,,1950.0,,36066.0,0.5845
University of South Florida-St Petersburg,10406.0,,9630.0,0.5719,0.3689,,,,,,555.0,83.0,,,,,1100.0,1.0,47975.5,0.5845
Thomas Edison State University,,,,,0.2015,,,,,,683.0,290.0,,,,,1700.0,,47975.5,0.5845
Stetson University,,23568.0,10197.0,0.6714,0.5063,,,,,,1246.0,48.0,,,,,1200.0,2.0,47975.5,0.5845
Southeastern Louisiana University,12171.0,,6774.0,0.8186,0.4242,,,,,,963.0,2196.0,,,,,1300.0,1.0,47975.5,0.5845
Bene's Career Academy,,21378.0,,,0.7118,,,,,,,,17700.0,10.0,,,,,27754.0,0.5845
Riveroak Technical College,14649.0,,,,0.0,,,,,,,,4520.0,18.0,,,,,27754.0,0.5845
Tallahassee Community College,4048.0,,6126.0,0.2709,0.2495,,,,,,,1329.0,,,,,800.0,,36066.0,0.5845
Talmudic College of Florida,,17150.0,2943.0,1.0,0.0,,,,,,1.0,,,,,,900.0,,47975.5,0.5845
Altierus Career College-Tampa,,21891.0,4499.0,1.0,0.8045,,,,,,,,,,,,0.0,,27754.0,0.5845
The University of Tampa,,30990.0,9487.0,1.0,0.5131,,,,,,931.0,12.0,,,,,1500.0,1.0,47975.5,0.5845
Big Bend Technical College,,,,,0.0,,,,,,,71.0,4762.0,9.0,,,,,27754.0,0.5845
Tom P Haney Technical Center,7178.0,,,,0.0,,,,,,,,4880.0,11.0,,,,,27754.0,0.5845
Trinity Baptist College,,15717.0,3354.0,1.0,0.6608,,,,,,10.0,25.0,,,,,1212.0,1.0,47975.5,0.5845
Trinity College of Florida,,15894.0,4222.0,0.6071,0.6878,,,,,,,9.0,,,,,1450.0,1.0,47975.5,0.5845
Valencia College,5205.0,,6662.0,0.3018,0.1385,,,,,,,8798.0,,,,,1266.0,,36066.0,0.5845
Warner Pacific University Professional and Graduate Studies,,,,,0.4984,,,,,,88.0,,,,,,1680.0,,47975.5,0.5845
Florida Panhandle Technical College,15181.0,,,,0.0,,,,,,,,4975.0,11.0,,,,,27754.0,0.5845
Webber International University,,24479.0,4615.0,0.5227,0.658,,,,,,70.0,1.0,,,,,1304.0,1.0,47975.5,0.5845
Rasmussen University-Florida,,19144.0,6479.0,0.1105,0.7716,,,,,,36.0,4.0,,,,,180.0,,36066.0,0.5845
The University of West Florida,7406.0,,8793.0,1.0,0.6411,,,,,,3036.0,322.0,,,,,1600.0,1.0,47975.5,0.5845
Orange Technical College-Westside Campus,8783.0,,,,0.0,,,,,,,1043.0,5632.0,10.0,,,,,27754.0,0.5845
William T McFatter Technical College,11983.0,,,,0.0,,,,,,,386.0,5593.0,11.0,,,,,27754.0,0.5845
Orange Technical College-Winter Park Campus,23031.0,,,,0.0,,,,,,,1417.0,5052.0,11.0,,,,,27754.0,0.5845
Withlacoochee Technical College,6225.0,,,,0.0,,,,,,,,3761.0,6.0,,,,,27754.0,0.5845
Abraham Baldwin Agricultural College,6933.0,,5728.0,0.7594,0.3496,,,,,,,447.0,,,,,900.0,1.0,36066.0,0.5845
Agnes Scott College,,20503.0,9178.0,0.7192,0.5693,,,,,,62.0,31.0,,,,,1000.0,2.0,47975.5,0.5845
Interactive College of Technology-Chamblee,,14413.0,3516.0,0.2381,0.6301,,,,,,,,,,,,1800.0,,27754.0,0.5845
Interactive College of Technology-Morrow,,12857.0,3494.0,,0.6875,,,,,,,,,,,,1800.0,,27754.0,0.5845
Albany Technical College,420.0,,4374.0,0.315,0.4703,,,,,,,748.0,,,,,800.0,,27754.0,0.5845
Albany State University,12992.0,,5954.0,0.7538,0.6531,,,,,,344.0,363.0,,,,,1440.0,5.0,36066.0,0.5845
Andrew College,,18938.0,5037.0,0.7368,0.75,,,,,,,,,,,,1500.0,1.0,36066.0,0.5845
The Art Institute of Atlanta,,23051.0,5270.0,0.1158,0.618,,,,,,,3.0,,,,,600.0,,47975.5,0.5845
Georgia Career Institute,,11458.0,,,0.5673,,,,,,,,19950.0,13.0,,,,,27754.0,0.5845
Atlanta Technical College,-157.0,,4372.0,0.3639,0.5121,,,,,,,283.0,,,,,1300.0,,27754.0,0.5845
South University-High Point,,,,,,,,,,,5.0,,,,,,,,47975.5,0.5845
Atlanta Metropolitan State College,4985.0,,5098.0,0.6778,0.2666,,,,,,,212.0,,,,,1440.0,,36066.0,0.5845
Atlanta's John Marshall Law School,,,8281.0,0.5,,,,,,,279.0,,,,,,,,,0.5845
Atlanta School of Massage,,25330.0,,,0.5037,,,,,,,,15449.0,9.0,,,,,27754.0,0.5845
Clark Atlanta University,,34263.0,7813.0,0.5934,0.8511,,,,,,602.0,7.0,,,,,1500.0,1.0,47975.5,0.5845
Augusta Technical College,9842.0,,5256.0,0.5101,0.0,,,,,,,574.0,,,,,2000.0,,27754.0,0.5845
Berry College,,23014.0,8463.0,0.7907,0.501,,,,,,91.0,25.0,,,,,1000.0,1.0,47975.5,0.5845
Beulah Heights University,,11746.0,4424.0,0.1143,0.5846,,,,,,162.0,,,,,,1000.0,,47975.5,0.5845
Brenau University,,21745.0,7185.0,0.5123,0.6881,,,,,,1063.0,85.0,,,,,1300.0,5.0,47975.5,0.5845
Brewton-Parker College,,18710.0,4799.0,1.0,0.4613,,,,,,,397.0,,,,,1500.0,5.0,47975.5,0.5845
College of Coastal Georgia,12990.0,,6230.0,0.6793,0.3429,,,,,,,507.0,,,,,1750.0,1.0,36066.0,0.5845
West Georgia Technical College,1665.0,,4389.0,0.347,0.1278,,,,,,,1887.0,,,,,1170.0,,27754.0,0.5845
Clayton  State University,10918.0,,6592.0,0.6432,0.4986,,,,,,511.0,915.0,,,,,2074.0,2.0,47975.5,0.5845
Columbia Theological Seminary,,,6620.0,1.0,,,,,,,160.0,,,,,,,,,0.5845
Columbus Technical College,4253.0,,4511.0,0.4123,0.0,,,,,,,650.0,,,,,1465.0,,27754.0,0.5845
Columbus State University,12058.0,,6979.0,0.6306,0.5498,,,,,,1376.0,313.0,,,,,1350.0,1.0,47975.5,0.5845
Georgia Northwestern Technical College,2148.0,,4913.0,,0.0721,,,,,,,2549.0,,,,,1500.0,,27754.0,0.5845
Covenant College,,23413.0,7541.0,0.9861,0.488,,,,,,43.0,42.0,,,,,1170.0,1.0,47975.5,0.5845
Dalton State College,6543.0,,5891.0,0.6407,0.1936,,,,,,,411.0,,,,,1350.0,,47975.5,0.5845
Pro Way Hair School,,12692.0,,,0.974,,,,,,,,19985.0,14.0,,,,,27754.0,0.5845
South University-Savannah,,16989.0,8854.0,0.4602,0.5427,,,,,,594.0,1.0,,,,,1500.0,,47975.5,0.5845
East Georgia State College,8874.0,,5120.0,0.6357,0.396,,,,,,,326.0,,,,,1258.0,,36066.0,0.5845
Emmanuel College,,18351.0,5045.0,0.6375,0.5696,,,,,,,132.0,,,,,1200.0,1.0,47975.5,0.5845
Emory University,,23734.0,14417.0,0.7633,0.3014,,,,,,7297.0,95.0,,,,,1224.0,1.0,47975.5,0.5845
Georgia Highlands College,6229.0,,5072.0,0.4939,0.2372,,,,,,,428.0,,,,,1200.0,,36066.0,0.5845
Fort Valley State University,13650.0,,6063.0,0.75,0.8275,,,,,,331.0,51.0,,,,,1500.0,1.0,47975.5,0.5845
Grady Health System Professional Schools,,,,,0.6271,,,,,,,,,,,,,,27754.0,0.5845
Georgia Institute of Technology-Main Campus,14739.0,,13062.0,0.8855,0.2416,,,,,,20338.0,790.0,,,,,800.0,1.0,47975.5,0.5845
Georgia Southwestern State University,11157.0,,6349.0,0.7473,0.4799,,,,,,452.0,359.0,,,,,1200.0,1.0,47975.5,0.5845
Georgia Southern University,15536.0,,7122.0,0.8299,0.5077,,,,,,3339.0,1050.0,,,,,1200.0,1.0,47975.5,0.5845
Georgia Southwestern State University,11157.0,,6349.0,0.7473,0.4799,,,,,,452.0,359.0,,,,,1200.0,1.0,47975.5,0.5845
Georgia Southwestern State University,11157.0,,6349.0,0.7473,0.4799,,,,,,452.0,359.0,,,,,1200.0,1.0,47975.5,0.5845
Gordon State College,9935.0,,5565.0,0.6313,0.4696,,,,,,,525.0,,,,,1340.0,1.0,36066.0,0.5845
Southern Crescent Technical College,5568.0,,4889.0,,0.1376,,,,,,,1319.0,,,,,3000.0,,27754.0,0.5845
Gupton Jones College of Funeral Service,,16398.0,3361.0,,0.6636,,,,,,,,,,,,0.0,,36066.0,0.5845
Gwinnett College-Lilburn,,23374.0,1560.0,0.1786,0.6882,,,,,,,,,,,,2400.0,,27754.0,0.5845
Gwinnett Technical College,11110.0,,5253.0,0.1961,0.2549,,,,,,,2101.0,,,,,1750.0,,27754.0,0.5845
Interdenominational Theological Center,,,5358.0,0.3636,,,,,,,265.0,,,,,,,,,0.5845
LaGrange College,,20805.0,6607.0,1.0,0.7491,,,,,,123.0,7.0,,,,,1000.0,1.0,47975.5,0.5845
Lanier Technical College,1768.0,,5044.0,1.0,0.0,,,,,,,1305.0,,,,,850.0,,27754.0,0.5845
Life Pacific University,,20865.0,6382.0,0.2632,0.6906,,,,,,93.0,8.0,,,,,1971.0,1.0,47975.5,0.5845
Chattahoochee Technical College,1137.0,,4726.0,1.0,0.0,,,,,,,1927.0,,,,,1100.0,,27754.0,0.5845
Herzing University-Atlanta,,25542.0,6415.0,0.2778,0.7925,,,,,,66.0,5.0,,,,,,2.0,47975.5,0.5845
Mercer University,,21464.0,8727.0,0.9622,0.5735,,,,,,3875.0,59.0,,,,,1200.0,1.0,47975.5,0.5845
Morehouse College,,31327.0,6142.0,0.9551,0.6591,,,,,,,,,,,,2053.0,1.0,47975.5,0.5845
Morehouse School of Medicine,,,,,,,,,,,605.0,,,,,,,,,0.5845
Georgia Northwestern Technical College,2148.0,,4913.0,,0.0721,,,,,,,2549.0,,,,,1500.0,,27754.0,0.5845
Oglethorpe University,,22126.0,6811.0,1.0,0.7563,,,,,,,35.0,,,,,1200.0,1.0,47975.5,0.5845
Paine College,,13072.0,4753.0,0.6731,0.8465,,,,,,,6.0,,,,,1000.0,1.0,47975.5,0.5845
Piedmont University,,18950.0,7058.0,0.2971,0.6873,,,,,,1227.0,51.0,,,,,1544.0,1.0,47975.5,0.5845
Miami Ad School-Atlanta,,,,,0.4667,,,,,,,,,,,,3000.0,,27754.0,0.5845
Reinhardt University,,22314.0,6161.0,0.4469,0.6219,,,,,,91.0,46.0,,,,,1400.0,1.0,47975.5,0.5845
Savannah Technical College,3742.0,,4620.0,0.3806,0.0,,,,,,,535.0,,,,,1416.0,,27754.0,0.5845
Savannah College of Art and Design,,43641.0,9331.0,0.8354,0.4208,,,,,,2673.0,175.0,,,,,2070.0,1.0,47975.5,0.5845
Savannah State University,10220.0,,6259.0,0.8206,0.7664,,,,,,186.0,127.0,,,,,1600.0,1.0,47975.5,0.5845
Shorter University,,19495.0,5678.0,0.6047,0.6265,,,,,,93.0,192.0,,,,,1200.0,1.0,47975.5,0.5845
Southern Regional Technical College,-884.0,,4681.0,1.0,0.0,,,,,,,2007.0,,,,,1150.0,,27754.0,0.5845
The Creative Circus,,34905.0,,,0.5845,,,,,,,,46112.0,20.0,,,,,27754.0,0.5845
Spelman College,,43843.0,8685.0,0.6778,0.7577,,,,,,,2.0,,,,,3000.0,1.0,47975.5,0.5845
St. Thomas University,,18374.0,9657.0,1.0,0.1944,,,,,,1724.0,1727.0,,,,,850.0,1.0,47975.5,0.5845
Toccoa Falls College,,22433.0,5731.0,0.2769,0.3702,,,,,,,973.0,,,,,1000.0,1.0,47975.5,0.5845
Truett McConnell University,,17961.0,4238.0,1.0,0.1751,,,,,,72.0,2191.0,,,,,1600.0,1.0,47975.5,0.5845
Wiregrass Georgia Technical College,-673.0,,4040.0,0.6295,0.0,,,,,,,2310.0,,,,,1300.0,,27754.0,0.5845
Valdosta State University,13969.0,,6735.0,0.7278,0.5984,,,,,,2680.0,242.0,,,,,1200.0,1.0,47975.5,0.5845
Kentucky Wesleyan College,,18605.0,5407.0,0.5165,0.6265,,,,,,,28.0,,,,,1298.0,1.0,47975.5,0.5845
University of West Georgia,16124.0,,6644.0,0.8262,0.5687,,,,,,2827.0,669.0,,,,,1500.0,1.0,47975.5,0.5845
Young Harris College,,17591.0,5687.0,0.5234,0.2954,,,,,,13.0,494.0,,,,,0.0,5.0,47975.5,0.5845
Chaminade University of Honolulu,,25075.0,8420.0,1.0,0.3785,,,,,,595.0,14.0,,,,,1600.0,1.0,47975.5,0.5845
University of Hawaii at Hilo,13885.0,,10186.0,0.7953,0.3949,,,,,,554.0,172.0,,,,,1058.0,1.0,47975.5,0.5845
University of Hawaii at Manoa,15030.0,,12363.0,0.783,0.3334,,,,,,4859.0,376.0,,,,,1058.0,1.0,47975.5,0.5845
Hawaii Institute of Hair Design,,20890.0,,,0.463,,,,,,,,14212.0,12.0,,,,,27754.0,0.5845
Hawaii Pacific University,,27508.0,8586.0,0.4673,0.3248,,,,,,475.0,930.0,,,,,1200.0,1.0,47975.5,0.5845
Honolulu Community College,8238.0,,8420.0,0.6769,0.0412,,,,,,,892.0,,,,,1058.0,,36066.0,0.5845
Kapiolani Community College,6368.0,,8941.0,0.6043,0.0777,,,,,,,1935.0,,,,,1058.0,,36066.0,0.5845
Kauai Community College,9544.0,,8661.0,0.6727,0.0579,,,,,,,438.0,,,,,1058.0,,27754.0,0.5845
Leeward Community College,7657.0,,8569.0,0.6355,0.048,,,,,,,2016.0,,,,,1058.0,,36066.0,0.5845
University of Hawaii Maui College,9816.0,,8674.0,0.4977,0.0783,,,,,,,726.0,,,,,1058.0,,36066.0,0.5845
University of Hawaii-West Oahu,13331.0,,9730.0,0.5238,0.2721,,,,,,,413.0,,,,,1058.0,5.0,47975.5,0.5845
Windward Community College,9785.0,,8051.0,0.5778,0.0728,,,,,,,1412.0,,,,,1058.0,,36066.0,0.5845
Carrington College-Boise,,35181.0,5642.0,0.4255,0.6288,,,,,,,,60857.0,19.0,,,,,27754.0,0.5845
Boise Bible College,,20185.0,4623.0,0.875,0.3727,,,,,,,1.0,,,,,600.0,1.0,47975.5,0.5845
Boise State University,15787.0,,8285.0,0.5771,0.3296,,,,,,3321.0,6000.0,,,,,1200.0,1.0,47975.5,0.5845
College of Eastern Idaho,10790.0,,5920.0,0.4419,0.3543,,,,,,,396.0,,,,,1451.0,,36066.0,0.5845
Idaho State University,16810.0,,7692.0,0.9364,0.3603,,,,,,2049.0,3086.0,,,,,1000.0,,47975.5,0.5845
Idaho State University,16810.0,,7692.0,0.9364,0.3603,,,,,,2049.0,3086.0,,,,,1000.0,,47975.5,0.5845
The College of Idaho,,21005.0,7189.0,0.5522,0.5305,,,,,,14.0,5.0,,,,,1200.0,2.0,47975.5,0.5845
Lewis-Clark State College,11046.0,,6490.0,0.9947,0.3871,,,,,,,1071.0,,,,,1650.0,1.0,47975.5,0.5845
Aveda Institute-Twin Falls,,13567.0,,,0.6019,,,,,,,,18412.0,11.0,,,,,27754.0,0.5845
Mr Leon's School of Hair Design-Moscow,,12695.0,,,0.875,,,,,,,,15285.0,13.0,,,,,27754.0,0.5845
North Idaho College,6703.0,,6632.0,0.4351,0.2131,,,,,,,1758.0,,,,,1248.0,,36066.0,0.5845
Northwest Nazarene University,,20708.0,6277.0,0.9919,0.5622,,,,,,688.0,228.0,,,,,1290.0,1.0,47975.5,0.5845
Elevate Salon Institute-Chubbuck,,12799.0,,,0.5439,,,,,,,,16475.0,13.0,,,,,27754.0,0.5845
Brigham Young University-Idaho,,7167.0,8625.0,,0.1754,,,,,,,473.0,,,,,400.0,1.0,47975.5,0.5845
College of Southern Idaho,5766.0,,5993.0,1.0,0.0912,,,,,,,3833.0,,,,,990.0,,36066.0,0.5845
Adler University,,,8120.0,0.9055,,,,,,,1558.0,,,,,,,,,0.5845
American Academy of Dramatic Arts-Los Angeles,,38205.0,8594.0,0.1739,0.5133,,,,,,,,,,,,570.0,3.0,36066.0,0.5845
American Islamic College,,,8287.0,,0.0,,,,,,10.0,,,,,,600.0,1.0,47975.5,0.5845
School of the Art Institute of Chicago,,44815.0,10678.0,0.2476,0.3847,,,,,,699.0,,,,,,1770.0,1.0,47975.5,0.5845
Augustana University,,24072.0,7020.0,0.7872,0.5971,,,,,,295.0,53.0,,,,,1000.0,5.0,47975.5,0.5845
Aurora University,,17215.0,8324.0,0.2798,0.6483,,,,,,2142.0,101.0,,,,,1000.0,1.0,47975.5,0.5845
Southwestern Illinois College,7098.0,,7554.0,0.2673,0.1363,,,,,,,1894.0,,,,,1678.0,,27754.0,0.5845
Bethany Theological Seminary,,,6326.0,0.6154,,,,,,,62.0,,,,,,,,,0.5845
Black Hawk College,5706.0,,6874.0,0.4829,0.0976,,,,,,,1656.0,,,,,1114.0,,36066.0,0.5845
Blackburn College,,15993.0,6550.0,0.5818,0.8058,,,,,,,2.0,,,,,700.0,1.0,47975.5,0.5845
Blessing Rieman College of Nursing and Health Sciences,,,5614.0,1.0,0.401,,,,,,17.0,,,,,,,,47975.5,0.5845
Blessing Hospital School of Radiologic Technology,,,,,0.6667,,,,,,,,5000.0,24.0,,,,,27754.0,0.5845
Bradley University,,25634.0,9338.0,0.527,0.6585,,,,,,1293.0,11.0,,,,,1200.0,1.0,47975.5,0.5845
Cameo Beauty Academy,,16833.0,,,0.5702,,,,,,,,20465.0,13.0,,,,,27754.0,0.5845
Cannella School of Hair Design-Villa Park,,4933.0,,,0.0,,,,,,,,12320.0,12.0,,,,,27754.0,0.5845
Cannella School of Hair Design-Chicago,,9042.0,,,0.2558,,,,,,,,15090.0,12.0,,,,,27754.0,0.5845
Cannella School of Hair Design-Chicago,,9042.0,,,0.2558,,,,,,,,15090.0,12.0,,,,,27754.0,0.5845
Capri Beauty College,,11337.0,,,0.6301,,,,,,,,20540.0,13.0,,,,,27754.0,0.5845
Carl Sandburg College,2792.0,,6586.0,0.2155,0.1806,,,,,,,597.0,,,,,810.0,,36066.0,0.5845
Catholic Theological Union at Chicago,,,6661.0,1.0,,,,,,,254.0,,,,,,,,,0.5845
Midwestern University-Downers Grove,,,10963.0,0.9765,,,,,,,2970.0,,,,,,,,,0.5845
The Chicago School of Professional Psychology at Chicago,,,7604.0,0.7982,,,,,,,1296.0,,,,,,,,,0.5845
Chicago State University,11733.0,,7690.0,0.9771,0.7997,,,,,,931.0,63.0,,,,,1800.0,1.0,47975.5,0.5845
Chicago Theological Seminary,,,8848.0,0.8571,,,,,,,242.0,,,,,,,,,0.5845
University of Illinois Chicago,13312.0,,11857.0,0.7177,0.3848,,,,,,10683.0,330.0,,,,,1400.0,1.0,47975.5,0.5845
City Colleges of Chicago-Kennedy-King College,5709.0,,8651.0,0.4371,0.0593,,,,,,,899.0,,,,,1536.0,,27754.0,0.5845
City Colleges of Chicago-Malcolm X College,3689.0,,9702.0,0.3636,0.0457,,,,,,,1514.0,,,,,1536.0,,27754.0,0.5845
City Colleges of Chicago-Olive-Harvey College,4574.0,,10027.0,0.3438,0.056,,,,,,,923.0,,,,,1536.0,,27754.0,0.5845
City Colleges of Chicago-Harry S Truman College,4688.0,,9448.0,0.2481,0.018,,,,,,,3774.0,,,,,1536.0,,36066.0,0.5845
City Colleges of Chicago-Richard J Daley College,3015.0,,9509.0,0.2146,0.0058,,,,,,,3644.0,,,,,1536.0,,27754.0,0.5845
City Colleges of Chicago-Harold Washington College,2992.0,,9750.0,0.2622,0.0272,,,,,,,1396.0,,,,,1536.0,,36066.0,0.5845
City Colleges of Chicago-Wilbur Wright College,2876.0,,10076.0,0.2651,0.0103,,,,,,,3307.0,,,,,1536.0,,36066.0,0.5845
Columbia College Chicago,,31099.0,8659.0,0.3124,0.6492,,,,,,239.0,112.0,,,,,1600.0,2.0,47975.5,0.5845
Concordia University-Chicago,,16512.0,4365.0,0.6718,0.6757,,,,,,4617.0,87.0,,,,,1200.0,1.0,47975.5,0.5845
Coyne College,,18563.0,4882.0,0.52,0.7333,,,,,,,,17293.0,11.0,,,,,27754.0,0.5845
Danville Area Community College,5399.0,,6430.0,0.5366,0.063,,,,,,,1061.0,,,,,700.0,,36066.0,0.5845
Tricoci University of Beauty Culture-Danville,,14757.0,,,0.6812,,,,,,,,19920.0,13.0,,,,,27754.0,0.5845
DePaul University,,30090.0,11071.0,0.4736,0.5445,,,,,,7850.0,205.0,,,,,1104.0,2.0,47975.5,0.5845
College of DuPage,7566.0,,10902.0,0.22,0.0914,,,,,,,7821.0,,,,,1384.0,,36066.0,0.5845
East-West University,,20633.0,5853.0,1.0,0.6025,,,,,,,,,,,,1500.0,,47975.5,0.5845
Eastern Illinois University,14607.0,,8477.0,0.7803,0.4812,,,,,,1577.0,1652.0,,,,,150.0,1.0,47975.5,0.5845
Elgin Community College,4185.0,,10943.0,0.2405,0.0581,,,,,,,2118.0,,,,,1500.0,,36066.0,0.5845
Elmhurst University,,21485.0,7989.0,0.4015,0.5913,,,,,,562.0,84.0,,,,,1200.0,1.0,47975.5,0.5845
Eureka College,,21344.0,5690.0,0.6066,0.7407,,,,,,,16.0,,,,,1200.0,1.0,47975.5,0.5845
First Institute of Travel Inc.,,20122.0,,,0.7959,,,,,,,,16975.0,13.0,,,,,27754.0,0.5845
Garrett-Evangelical Theological Seminary,,,9610.0,1.0,,,,,,,314.0,,,,,,,,,0.5845
Gem City College,,12005.0,,,0.55,,,,,,,,18875.0,10.0,,,,,27754.0,0.5845
Governors State University,12077.0,,7343.0,0.4525,0.5573,,,,,,1583.0,34.0,,,,,1000.0,1.0,47975.5,0.5845
Graham Hospital School of Nursing,,,,,0.6341,,,,,,,,,,,,3477.0,1.0,27754.0,0.5845
Greenville University,,20689.0,5681.0,1.0,0.7147,,,,,,179.0,37.0,,,,,950.0,1.0,47975.5,0.5845
Hair Professionals Career College,,13495.0,,,0.5472,,,,,,,,20350.0,13.0,,,,,27754.0,0.5845
Hair Professionals School of Cosmetology,,19336.0,,,0.6337,,,,,,,,23262.0,13.0,,,,,27754.0,0.5845
Hebrew Theological College,,15281.0,3175.0,0.3902,0.1856,,,,,,,86.0,,,,,1776.0,5.0,47975.5,0.5845
Pennsylvania Highlands Community College,7583.0,,4900.0,0.26,0.2111,,,,,,,1741.0,,,,,2000.0,,36066.0,0.5845
Rosalind Franklin University of Medicine and Science,,,11090.0,0.6788,,,,,,,2102.0,,,,,,,,47975.5,0.5845
University of Illinois Chicago,13312.0,,11857.0,0.7177,0.3848,,,,,,10683.0,330.0,,,,,1400.0,1.0,47975.5,0.5845
Benedictine University,,25143.0,8593.0,0.3571,0.6328,,,,,,1908.0,32.0,,,,,1510.0,1.0,47975.5,0.5845
Illinois College of Optometry,,,9670.0,0.6494,,,,,,,546.0,,,,,,,,,0.5845
University of Illinois Urbana-Champaign,15880.0,,12740.0,0.7408,0.3503,,,,,,17485.0,1040.0,,,,,1200.0,1.0,47975.5,0.5845
Illinois Wesleyan University,,26039.0,8316.0,0.6839,0.6521,,,,,,,10.0,,,,,800.0,1.0,47975.5,0.5845
Illinois Central College,9578.0,,7754.0,0.3577,0.1083,,,,,,,2672.0,,,,,1200.0,,36066.0,0.5845
Chamberlain University-Illinois,,25598.0,7835.0,0.0775,0.5978,,,,,,13068.0,133.0,,,,,600.0,2.0,47975.5,0.5845
Olney Central College,6832.0,,6509.0,0.4194,0.1088,,,,,,,371.0,,,,,1300.0,,36066.0,0.5845
Illinois Institute of Technology,,22831.0,12715.0,0.5863,0.4286,,,,,,3371.0,112.0,,,,,1250.0,1.0,47975.5,0.5845
Illinois State University,20895.0,,8414.0,0.7678,0.559,,,,,,2628.0,51.0,,,,,802.0,1.0,47975.5,0.5845
Illinois Valley Community College,6378.0,,8059.0,0.3788,0.05,,,,,,,663.0,,,,,1400.0,,36066.0,0.5845
Institute for Clinical Social Work,,,,,,,,,,,125.0,,,,,,,,,0.5845
John A Logan College,6346.0,,6868.0,0.3416,0.0,,,,,,,1084.0,,,,,1526.0,,36066.0,0.5845
John Wood Community College,7095.0,,6367.0,0.2759,0.2422,,,,,,,362.0,,,,,1500.0,,36066.0,0.5845
Joliet Junior College,4693.0,,11043.0,0.2503,0.0604,,,,,,,3352.0,,,,,1500.0,,36066.0,0.5845
Judson University,,18737.0,5994.0,0.2394,0.6702,,,,,,187.0,20.0,,,,,1270.0,1.0,47975.5,0.5845
Kankakee Community College,6436.0,,7689.0,0.3043,0.073,,,,,,,433.0,,,,,1200.0,,27754.0,0.5845
Kaskaskia College,6574.0,,8845.0,0.4965,0.0,,,,,,,1381.0,,,,,1473.0,,27754.0,0.5845
Kishwaukee College,5782.0,,7100.0,0.3478,0.1188,,,,,,,991.0,,,,,1250.0,,36066.0,0.5845
Knox College,,22292.0,7233.0,0.912,0.6062,,,,,,,29.0,,,,,900.0,5.0,47975.5,0.5845
Educators of Beauty College of Cosmetology-Peru,,13679.0,,,0.6,,,,,,,,18975.0,13.0,,,,,27754.0,0.5845
College of Lake County,4735.0,,11628.0,0.2511,0.0287,,,,,,,3835.0,,,,,1204.0,,27754.0,0.5845
Lake Forest College,,26426.0,8919.0,0.5676,0.7312,,,,,,24.0,11.0,,,,,1000.0,2.0,47975.5,0.5845
Lake Forest Graduate School of Management,,,,0.0,,,,,,,451.0,,,,,,,,,0.5845
Lake Land College,4468.0,,6578.0,0.6188,0.0892,,,,,,,1416.0,,,,,360.0,,27754.0,0.5845
Lakeview College of Nursing,,,6123.0,0.68,0.8155,,,,,,,,,,,,,,47975.5,0.5845
Lewis and Clark Community College,5464.0,,8646.0,1.0,0.1402,,,,,,,3276.0,,,,,1008.0,,36066.0,0.5845
Lewis University,,18664.0,9240.0,0.4261,0.5684,,,,,,2085.0,149.0,,,,,1500.0,1.0,47975.5,0.5845
Lincoln Christian University,,18141.0,5550.0,0.7561,0.5976,,,,,,294.0,21.0,,,,,1000.0,,47975.5,0.5845
Lincoln College of Technology-Indianapolis,,21935.0,4447.0,0.8684,0.7037,,,,,,,6.0,33912.0,13.0,,,,,27754.0,0.5845
Lincoln Land Community College,6168.0,,9574.0,0.4361,0.2158,,,,,,,1074.0,,,,,912.0,,36066.0,0.5845
Lincoln College of Technology-Melrose Park,,14935.0,5204.0,0.8462,0.7769,,,,,,,,39533.0,19.0,,,,,27754.0,0.5845
Loyola University Chicago,,35407.0,11146.0,0.5159,0.5701,,,,,,4919.0,136.0,,,,,1200.0,1.0,47975.5,0.5845
Lutheran School of Theology at Chicago,,,5895.0,0.5217,,,,,,,164.0,,,,,,,,,0.5845
Steven Papageorge Hair Academy,,16120.0,,,0.3429,,,,,,,,17850.0,15.0,,,,,27754.0,0.5845
MacCormac College,,18211.0,4832.0,1.0,0.8271,,,,,,,,,,,,1050.0,,36066.0,0.5845
McCormick Theological Seminary,,,7467.0,0.2453,,,,,,,215.0,,,,,,,,,0.5845
McHenry County College,7048.0,,10653.0,0.2818,0.0337,,,,,,,2952.0,,,,,1200.0,,36066.0,0.5845
McKendree University,,19844.0,6655.0,1.0,0.5373,,,,,,504.0,24.0,,,,,1000.0,1.0,47975.5,0.5845
Meadville Lombard Theological School,,,9331.0,0.1667,,,,,,,74.0,,,,,,,,,0.5845
