School,avg_cost_public,avg_cost_private,faculy_salary,ft_faculty_rate,federal_loan_rate,student_count,students_with_any_loan,students_with_pell_grant,married,veteran,grad_students,undergrads_non_degree_seeking,full_program_cost,avg_month_completion,three_yrs_after_not_working_not_enrolled,three_yrs_after_working_not_enrolled,booksupply_cost,test_requirements,ten_yrs_after_entry_earnings,completion_rate
Empire Beauty School-West Greensboro,,14570.0,,,0.6505,,,,,,,,22010.0,11.0,,,,,27754.0,0.5845
Hays Academy of Hair Design,,13149.0,,,0.7576,,,,,,,,15900.0,12.0,,,,,27754.0,0.5845
Bellus Academy-Chula Vista,,19501.0,,,0.6261,,,,,,,,21128.0,11.0,,,,,27754.0,0.5845
Motoring Technical Training Institute,,19091.0,,,0.6816,,,,,,,,18250.0,8.0,,,,3.0,27754.0,0.5845
Fortis College-Columbia,,20445.0,5781.0,0.1143,0.7026,,,,,,,,,,,,1070.0,,27754.0,0.5845
Unitek College,,25738.0,,,0.3892,,,,,,,,36294.0,11.0,,,,,27754.0,0.5845
Pennsylvania State University-World Campus,,,,,,,,,,,0.0,0.0,,,,,1840.0,,47975.5,0.5845
Institute of Medical Careers,,20005.0,3693.0,0.2,0.7613,,,,,,,,20100.0,12.0,,,,,27754.0,0.5845
Advance Beauty Techs Academy,,16429.0,,,0.75,,,,,,,,17267.0,14.0,,,,,27754.0,0.5845
Elevate Salon Institute-Westminster,,12859.0,,,0.4362,,,,,,,,16915.0,13.0,,,,,27754.0,0.5845
Brand College,,,,,0.0,,,,,,,,2500.0,2.0,,,,3.0,27754.0,0.5845
Hinton Barber and Beauty College,,12247.0,,,0.7262,,,,,,,,17235.0,12.0,,,,,27754.0,0.5845
Advanced Career Institute,,15979.0,,,0.338,,,,,,,,10200.0,5.0,,,,,27754.0,0.5845
Digital Film Academy,,28751.0,,,0.4778,,,,,,,,17995.0,12.0,,,,,27754.0,0.5845
MyComputerCareer.edu-Raleigh,,33461.0,,,0.604,,,,,,,,22805.0,11.0,,,,,27754.0,0.5845
South University-Austin,,23470.0,6490.0,0.2,0.6225,,,,,,37.0,1.0,,,,,1500.0,,47975.5,0.5845
Ogle School Hair Skin Nails-San Antonio,,23745.0,,,0.6085,,,,,,,,19910.0,12.0,,,,,27754.0,0.5845
Ideal Beauty Academy,,14292.0,,,0.3846,,,,,,,,14732.0,11.0,,,,,27754.0,0.5845
Mercyhurst University-North East Campus,,17177.0,5071.0,0.7358,0.8921,,,,,,,46.0,,,,,1200.0,,36066.0,0.5845
Warner Pacific University Professional and Graduate Studies,,,,,0.4984,,,,,,88.0,,,,,,1680.0,,47975.5,0.5845
Platt College-Riverside,,25812.0,4989.0,0.2,0.876,,,,,,,,,,,,1104.0,,36066.0,0.5845
Empire Beauty School-Glen Burnie,,15868.0,,,0.5767,,,,,,,,22010.0,11.0,,,,,27754.0,0.5845
Christine Valmy International School of Esthetics & Cosmetology,,19993.0,,,0.3614,,,,,,,,16500.0,9.0,,,,,27754.0,0.5845
United Education Institute-UEI College Stockton,,27350.0,,,0.7893,,,,,,,,19900.0,9.0,,,,,27754.0,0.5845
Shiloh University,,,,,0.2632,,,,,,24.0,,,,,,1000.0,2.0,47975.5,0.5845
Ross Medical Education Center-Dayton,,19374.0,,,0.7374,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Ross Medical Education Center-Ontario,,18955.0,,,0.6419,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Ross Medical Education Center-Bowling Green,,19318.0,,,0.5951,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Florida Institute of Technology-Online,,,8063.0,1.0,0.6486,,,,,,675.0,2.0,,,,,1200.0,5.0,47975.5,0.5845
Rasmussen University-Kansas,,18934.0,6223.0,0.22,0.8213,,,,,,4.0,,,,,,180.0,,36066.0,0.5845
Columbia Institute,,9782.0,,,0.0178,,,,,,,,10660.0,15.0,,,,,27754.0,0.5845
School of Missionary Aviation Technology,,13879.0,,,0.15,,,,,,,,25000.0,13.0,,,,,27754.0,0.5845
Ace Cosmetology and Barber Training Center,,12419.0,,,1.0,,,,,,,,21000.0,13.0,,,,,27754.0,0.5845
California Miramar University,,16794.0,,,0.2941,,,,,,113.0,,,,,,1800.0,3.0,47975.5,0.5845
Rocky Vista University,,,8059.0,1.0,,,,,,,1144.0,,,,,,,,,0.5845
The College of Health Care Professions-Dallas,,26626.0,4247.0,0.4706,0.7565,,,,,,,,16400.0,9.0,,,,,27754.0,0.5845
The College of Health Care Professions-Fort Worth,,26122.0,4711.0,0.5143,0.723,,,,,,,,17000.0,9.0,,,,,27754.0,0.5845
Shear Finesse Beauty Academy,,15816.0,,,0.9762,,,,,,,,16480.0,10.0,,,,,27754.0,0.5845
Miami Media School,,24036.0,,,0.7872,,,,,,,,17840.0,8.0,,,,3.0,27754.0,0.5845
Academy of Salon Professionals,,11588.0,,,0.6324,,,,,,,,14074.0,12.0,,,,,27754.0,0.5845
CyberTex Institute of Technology,,18638.0,,,0.6488,,,,,,,,11800.0,9.0,,,,,27754.0,0.5845
New England Tractor Trailer Training School of CT-Bridgeport,,15314.0,,,0.841,,,,,,,,10820.0,6.0,,,,,27754.0,0.5845
Paul Mitchell the School-Woodbridge,,10818.0,,,0.5222,,,,,,,,19945.0,12.0,,,,,27754.0,0.5845
College of the Muscogee Nation,12869.0,,4818.0,0.3333,0.0,,,,,,,12.0,,,,,1600.0,,36066.0,0.5845
The Salon Professional Academy-Huntsville,,11581.0,,,0.3765,,,,,,,,18900.0,11.0,,,,,27754.0,0.5845
Midwives College of Utah,,22315.0,,,0.3774,,,,,,4.0,,,,,,615.0,3.0,36066.0,0.5845
Aspen Beauty Academy of Laurel,,10455.0,,,0.6951,,,,,,,,18275.0,13.0,,,,,27754.0,0.5845
NTMA Training Centers of Southern California,,21787.0,,,0.4429,,,,,,,,14990.0,8.0,,,,,27754.0,0.5845
Future Generations University,,,5135.0,0.7,,,,,,,53.0,,,,,,,,,0.5845
Carthage R9 School District-Carthage Technical Center,19320.0,,,,0.9107,,,,,,,,14820.0,11.0,,,,,27754.0,0.5845
Grace Mission University,,15275.0,6042.0,,0.0714,,,,,,126.0,,,,,,1200.0,3.0,47975.5,0.5845
Verve College,,,,,0.5164,,,,,,,,22995.0,14.0,,,,,27754.0,0.5845
Sotheby's Institute of Art-NY,,,7090.0,0.3462,,,,,,,142.0,,,,,,,,,0.5845
Santa Ana Beauty College,,6615.0,,,0.0,,,,,,,,11075.0,14.0,,,,,27754.0,0.5845
Shepherds College,,13409.0,,,0.525,,,,,,,,124550.0,29.0,,,,3.0,27754.0,0.5845
Woodruff Medical Training and Testing,,19708.0,,,0.4489,,,,,,,,12300.0,7.0,,,,,27754.0,0.5845
Helms College,,20173.0,3638.0,1.0,0.8264,,,,,,,,,,,,657.0,,27754.0,0.5845
Ukiah Adult School,,,,,0.0,,,,,,,,10935.0,14.0,,,,3.0,27754.0,0.5845
Riverside County Office of Education-School of Career Education,7782.0,,,,0.0,,,,,,,,7315.0,6.0,,,,,27754.0,0.5845
Ultrasound Medical Institute,,20285.0,3188.0,,0.3938,,,,,,,2.0,42525.0,26.0,,,,5.0,36066.0,0.5845
Mid-South Christian College,,10953.0,3229.0,0.5385,0.0,,,,,,,,,,,,765.0,1.0,47975.5,0.5845
Barber & Beauty Institute of New York,,19454.0,,,0.5055,,,,,,,,8000.0,7.0,,,,,27754.0,0.5845
Ultrasound Medical Institute,,20285.0,3188.0,,0.3938,,,,,,,2.0,42525.0,26.0,,,,5.0,36066.0,0.5845
Xavier College School of Nursing,,17131.0,,,0.9182,,,,,,,,27000.0,11.0,,,,,27754.0,0.5845
Kaizen Beauty Academy,,16916.0,,,0.1457,,,,,,,,14554.0,10.0,,,,,27754.0,0.5845
Southern Texas Careers Academy,,,,,0.1304,,,,,,,,16150.0,11.0,,,,,27754.0,0.5845
Sharp Edgez Barber Institute,,12014.0,,,0.8826,,,,,,,,9600.0,5.0,,,,,27754.0,0.5845
The Salon Professional Academy-Nashville,,,,,0.3125,,,,,,,,19990.0,12.0,,,,,27754.0,0.5845
Southern California Health Institute,,20566.0,,,0.8494,,,,,,,,16425.0,10.0,,,,,27754.0,0.5845
Grace School of Theology,,21011.0,5315.0,0.3846,0.073,,,,,,418.0,,,,,,5000.0,,47975.5,0.5845
Yeshiva Gedolah Kesser Torah,,10537.0,3542.0,,0.0,,,,,,,,,,,,200.0,3.0,47975.5,0.5845
Universal Training Institute,,39580.0,,,0.6787,,,,,,,,23130.0,13.0,,,,,27754.0,0.5845
Yeshiva Yesodei Hatorah,,11108.0,2976.0,,0.0,,,,,,,1.0,,,,,200.0,3.0,47975.5,0.5845
Center for the Healing Arts,,16254.0,,,0.4483,,,,,,,,13150.0,8.0,,,,,27754.0,0.5845
Healthcare Training Institute,,12014.0,,,0.6759,,,,,,,,15876.0,9.0,,,,3.0,27754.0,0.5845
Academy of Salon and Spa,,11630.0,,,0.5495,,,,,,,,16404.0,13.0,,,,,27754.0,0.5845
Boca Beauty Academy,,19113.0,,,0.4965,,,,,,,,12860.0,6.0,,,,,27754.0,0.5845
Paul Mitchell the School-Jersey Shore,,26085.0,,,0.4479,,,,,,,,18600.0,9.0,,,,,27754.0,0.5845
City Pointe Beauty Academy,,12995.0,,,0.58,,,,,,,,17987.0,13.0,,,,,27754.0,0.5845
The Chrysm Institute of Esthetics,,16261.0,,,0.552,,,,,,,,10400.0,6.0,,,,,27754.0,0.5845
Belle Academy of Cosmetology LLC,,12527.0,,,0.8462,,,,,,,,21775.0,13.0,,,,,27754.0,0.5845
Empire Beauty School-Augusta,,15477.0,,,0.5594,,,,,,,,22010.0,11.0,,,,,27754.0,0.5845
South University-High Point,,,,,,,,,,,5.0,,,,,,,,47975.5,0.5845
Empire Beauty School-Vernon Hills,,14654.0,,,0.5167,,,,,,,,22010.0,11.0,,,,,27754.0,0.5845
Empire Beauty School-Stone Park,,15549.0,,,0.5556,,,,,,,,22010.0,11.0,,,,,27754.0,0.5845
Empire Beauty School-Rochester,,16313.0,,,0.5833,,,,,,,,15500.0,7.0,,,,,27754.0,0.5845
Ross Medical Education Center-Kokomo,,19919.0,1795.0,,0.625,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Ross Medical Education Center-Erlanger,,19695.0,,,0.6587,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Ross Medical Education Center-Charleston,,19026.0,,,0.65,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
InterCoast Colleges-Fairfield,,19712.0,4160.0,,0.9571,,,,,,,,22550.0,13.0,,,,,27754.0,0.5845
Southern Careers Institute-San Antonio,,26339.0,,0.5556,0.6606,,,,,,,,16800.0,9.0,,,,,27754.0,0.5845
Milan Institute-Merced,,28789.0,,,0.4762,,,,,,,,14235.0,9.0,,,,,27754.0,0.5845
Midwest Technical Institute-Springfield,,20166.0,,,0.8716,,,,,,,,15400.0,9.0,,,,,27754.0,0.5845
Augustana University,,24072.0,7020.0,0.7872,0.5971,,,,,,295.0,53.0,,,,,1000.0,5.0,47975.5,0.5845
Middle Georgia State University,10116.0,,6117.0,0.7838,0.4454,,,,,,279.0,664.0,,,,,1250.0,1.0,47975.5,0.5845
Trenz Beauty Academy,,9617.0,,,0.0242,,,,,,,,18400.0,13.0,,,,,27754.0,0.5845
Paul Mitchell the School-Denver,,20603.0,,,0.5121,,,,,,,,18261.0,13.0,,,,,27754.0,0.5845
Academy of Interactive Entertainment,,28930.0,,,0.5484,,,,,,,,,,,,0.0,3.0,27754.0,0.5845
Arrojo Cosmetology School,,20440.0,,,0.6719,,,,,,,,19500.0,8.0,,,,,27754.0,0.5845
Cosmetology Academy of Texarkana,,14016.0,,,0.7373,,,,,,,,16750.0,13.0,,,,,27754.0,0.5845
Veritas Baptist College,,16168.0,2515.0,,0.1552,,,,,,34.0,23.0,,,,,800.0,2.0,47975.5,0.5845
Lynnes Welding Training,,13307.0,,,0.619,,,,,,,,16965.0,4.0,,,,,27754.0,0.5845
Aviation Institute of Maintenance-Las Vegas,,23202.0,,,0.844,,,,,,,,,,,,900.0,,27754.0,0.5845
UEI College-Bakersfield,,28959.0,,,0.7766,,,,,,,,19900.0,9.0,,,,,27754.0,0.5845
DeVry College of New York,,27535.0,8847.0,0.2364,0.5298,,,,,,427.0,4.0,,,,,400.0,2.0,47975.5,0.5845
DeVry University-Arizona,,28531.0,7943.0,0.1282,0.6126,,,,,,61.0,,,,,,400.0,2.0,47975.5,0.5845
DeVry University-California,,26056.0,8218.0,0.1183,0.5598,,,,,,396.0,1.0,,,,,400.0,2.0,47975.5,0.5845
DeVry University-Colorado,,30682.0,6236.0,,0.6584,,,,,,4.0,1.0,,,,,400.0,2.0,47975.5,0.5845
DeVry University-Florida,,31501.0,8169.0,0.1556,0.6615,,,,,,125.0,3.0,,,,,400.0,2.0,47975.5,0.5845
DeVry University-Georgia,,27808.0,8498.0,0.129,0.6685,,,,,,179.0,60.0,,,,,400.0,2.0,47975.5,0.5845
DeVry University-Illinois,,28551.0,8008.0,0.0479,0.762,,,,,,4032.0,198.0,,,,,400.0,2.0,47975.5,0.5845
DeVry University-Missouri,,20629.0,7411.0,,0.5326,,,,,,9.0,,,,,,400.0,2.0,47975.5,0.5845
DeVry University-Nevada,,30452.0,,,0.4767,,,,,,13.0,,,,,,400.0,2.0,47975.5,0.5845
DeVry University-New Jersey,,24847.0,9973.0,0.2581,0.6746,,,,,,25.0,,,,,,400.0,2.0,47975.5,0.5845
DeVry University-North Carolina,,,5579.0,,0.6324,,,,,,25.0,,,,,,400.0,2.0,47975.5,0.5845
DeVry University-Ohio,,26002.0,7876.0,0.2,0.7163,,,,,,53.0,5.0,,,,,400.0,2.0,47975.5,0.5845
DeVry University-Pennsylvania,,31097.0,7381.0,0.2308,0.7688,,,,,,22.0,,,,,,400.0,2.0,47975.5,0.5845
DeVry University-Tennessee,,16762.0,7521.0,,0.697,,,,,,5.0,,,,,,400.0,2.0,47975.5,0.5845
DeVry University-Texas,,30282.0,7746.0,0.2167,0.5664,,,,,,101.0,,,,,,400.0,2.0,47975.5,0.5845
DeVry University-Virginia,,30541.0,7984.0,0.1,0.4628,,,,,,131.0,,,,,,400.0,2.0,47975.5,0.5845
University of North Georgia,10396.0,,6282.0,0.7401,0.3125,,,,,,712.0,1548.0,,,,,1440.0,1.0,47975.5,0.5845
South Georgia State College,9926.0,,4968.0,0.6339,0.3832,,,,,,,354.0,,,,,1692.0,,36066.0,0.5845
Northeastern University Lifelong Learning Network,,,8303.0,0.0919,0.1823,,,,,,8269.0,1690.0,,,,,,,47975.5,0.5845
Florida Polytechnic University,11468.0,,9056.0,0.8333,0.2385,,,,,,48.0,25.0,,,,,1200.0,1.0,47975.5,0.5845
American Institute-Toms River,,16248.0,,,0.706,,,,,,,,18495.0,11.0,,,,,27754.0,0.5845
Alamo City Barber College,,10791.0,,,0.5184,,,,,,,,18084.0,11.0,,,,,27754.0,0.5845
Arizona College-Mesa,,28548.0,3736.0,0.0909,0.6655,,,,,,,,,,,,,,27754.0,0.5845
American College of Healthcare and Technology,,17783.0,,,0.7604,,,,,,,,16545.0,9.0,,,,,27754.0,0.5845
Antioch College AG,,12011.0,,,0.7097,,,,,,,,,,,,700.0,,47975.5,0.5845
Central Georgia Technical College,1954.0,,4296.0,1.0,0.2532,,,,,,,2200.0,,,,,1600.0,,27754.0,0.5845
Barber School of Pittsburgh,,16533.0,,,0.5299,,,,,,,,17925.0,10.0,,,,,27754.0,0.5845
Innovate Salon Academy,,27953.0,,,0.5702,,,,,,,,20718.0,10.0,,,,,27754.0,0.5845
Arizona State University Digital Immersion,13971.0,,9151.0,0.663,0.519,,,,,,10533.0,157.0,,,,,1171.0,2.0,47975.5,0.5845
Louisiana Delta Community College,9484.0,,4299.0,0.5618,0.4026,,,,,,,1175.0,,,,,1220.0,,27754.0,0.5845
The Fab School,,35609.0,,,0.3933,,,,,,,,31500.0,7.0,,,,,27754.0,0.5845
Networks Barber College,,13040.0,,,0.697,,,,,,,,19800.0,13.0,,,,,27754.0,0.5845
JB's Hair Design and Barber College,,14523.0,,,0.0,,,,,,,,11550.0,13.0,,,,,27754.0,0.5845
Paul Mitchell the School-Lombard,,13971.0,,,0.519,,,,,,,,23206.0,12.0,,,,,27754.0,0.5845
Paul Mitchell the School-Greenville,,13175.0,,,0.6063,,,,,,,,18550.0,12.0,,,,,27754.0,0.5845
Delta College-Slidell Campus,,19118.0,,,0.7087,,,,,,,,13880.0,8.0,,,,,27754.0,0.5845
Integrity College of Health,,35430.0,,,0.6,,,,,,,,26800.0,15.0,,,,,27754.0,0.5845
Electrical Training Center,,15759.0,,,0.5374,,,,,,,,12950.0,5.0,,,,,27754.0,0.5845
Alexander Paul Institute of Hair Design,,13111.0,,,0.6957,,,,,,,,15264.0,10.0,,,,,27754.0,0.5845
California Technical Academy,,30974.0,,,0.1545,,,,,,,,15880.0,17.0,,,,,27754.0,0.5845
More Tech Institute,,22374.0,,,0.2124,,,,,,,,13714.0,11.0,,,,,27754.0,0.5845
Dorsey School of Business-Dearborn,,25342.0,,,0.8772,,,,,,,,,,,,,,27754.0,0.5845
Neecee's Barber College,,12529.0,,,0.618,,,,,,,,15360.0,12.0,,,,,27754.0,0.5845
Bella Cosmetology and Barber College,,19309.0,,,0.7222,,,,,,,,19718.0,13.0,,,,,27754.0,0.5845
Franklin Hair Academy School of Cosmetology,,,,,0.0,,,,,,,,15075.0,13.0,,,,,27754.0,0.5845
Universidad Ana G. Mendez-Online Campus,,,4260.0,1.0,,,,,,,536.0,,,,,,2010.0,,,0.5845
Ohio Institute of Allied Health,,24841.0,,,0.8636,,,,,,,,,,,,3937.0,,27754.0,0.5845
Access Careers,,,,,0.0709,,,,,,,,1525.0,3.0,,,,,27754.0,0.5845
Luckes Beauty Academy LLC,,10474.0,,,0.4821,,,,,,,,17440.0,11.0,,,,,27754.0,0.5845
Total Transformation Institute of Cosmetology,,18214.0,,,0.7368,,,,,,,,19086.0,11.0,,,,,27754.0,0.5845
Vibe Barber College,,10850.0,,,0.4455,,,,,,,,15025.0,10.0,,,,,27754.0,0.5845
Champ's Barber School,,17997.0,,,0.451,,,,,,,,18400.0,11.0,,,,,27754.0,0.5845
IGlobal University,,19167.0,8333.0,0.2778,0.0417,,,,,,228.0,,,,,,1200.0,,47975.5,0.5845
East-West Healing Arts Institute,,30765.0,,,0.1887,,,,,,,,13925.0,10.0,,,,,27754.0,0.5845
Standard Healthcare Services-College of Nursing,,26348.0,7817.0,0.5,0.6281,,,,,,,,20316.0,14.0,,,,3.0,27754.0,0.5845
Philadelphia Technician Training,,19355.0,,,0.5275,,,,,,,,18200.0,7.0,,,,,27754.0,0.5845
Grace International Beauty School,,12776.0,,,0.0084,,,,,,,,8800.0,7.0,,,,,27754.0,0.5845
Alliance Computing Solutions,,15731.0,,,0.5556,,,,,,,,10800.0,9.0,,,,,27754.0,0.5845
InterAmerican Technical Institute,,20733.0,,,0.2,,,,,,,,7500.0,10.0,,,,,27754.0,0.5845
Bay Area Medical Academy,,25251.0,,,0.4683,,,,,,,,15438.0,9.0,,,,,27754.0,0.5845
Mind Body Institute,,17125.0,,,0.3529,,,,,,,,10078.0,9.0,,,,,27754.0,0.5845
Parisian Spa Institute,,,,,0.5878,,,,,,,,6500.0,3.0,,,,,27754.0,0.5845
Creative Touch Cosmetology School,,11408.0,,,0.68,,,,,,,,19870.0,11.0,,,,,27754.0,0.5845
LaBarberia Institute of Hair,,14023.0,,,0.7544,,,,,,,,17500.0,13.0,,,,,27754.0,0.5845
Bos-Man's Barber College,,18038.0,,,1.0,,,,,,,,19490.0,13.0,,,,,27754.0,0.5845
Alabama College of Osteopathic Medicine,,,,,,,,,,,660.0,,,,,,,,,0.5845
High Desert Medical College,,27857.0,6122.0,0.4,0.7772,,,,,,,,41495.0,21.0,,,,,27754.0,0.5845
Paul Mitchell the School-Schenectady,,21097.0,,,0.5735,,,,,,,,16950.0,8.0,,,,,27754.0,0.5845
Beyond Measure Barbering Institute,,10171.0,,,0.9302,,,,,,,,17900.0,12.0,,,,,27754.0,0.5845
McDougle Technical  Institute,,17670.0,,,0.1619,,,,,,,,17775.0,10.0,,,,,27754.0,0.5845
Barber Institute of Texas,,14529.0,,,1.0,,,,,,,,24325.0,13.0,,,,,27754.0,0.5845
Jupiter Beauty Academy,,,,,0.0045,,,,,,,,905.0,1.0,,,,,27754.0,0.5845
MedQuest College,,14199.0,4583.0,0.5,0.6158,,,,,,,,15278.0,11.0,,,,,27754.0,0.5845
First Coast Barber Academy,,7212.0,,,0.7568,,,,,,,,16500.0,9.0,,,,,27754.0,0.5845
Debutantes School of Cosmetology and Nail Technology,,13233.0,,,0.2844,,,,,,,,19600.0,16.0,,,,,27754.0,0.5845
Paul Mitchell The School-Farmington Hills,,18308.0,,,0.6271,,,,,,,,20431.0,12.0,,,,,27754.0,0.5845
Paul Mitchell the School-Merrillville,,9486.0,,,0.437,,,,,,,,18875.0,12.0,,,,,27754.0,0.5845
Ricci's Academy of Cosmetology,,15601.0,,,0.6382,,,,,,,,21700.0,11.0,,,,,27754.0,0.5845
Yahweh Beauty Academy,,14904.0,,,0.0,,,,,,,,10003.0,13.0,,,,,27754.0,0.5845
Arizona School of Integrative Studies,,13264.0,,,0.5158,,,,,,,,13800.0,6.0,,,,,27754.0,0.5845
Lee Professional Institute,,16786.0,,,0.9714,,,,,,,,10200.0,8.0,,,,,27754.0,0.5845
Park Place Premier Barber School,,12371.0,,,0.84,,,,,,,,19000.0,11.0,,,,,27754.0,0.5845
The Salon Professional Academy-San Jose,,15350.0,,,0.3516,,,,,,,,25192.0,12.0,,,,,27754.0,0.5845
Tri-Community Adult Education,,,,,0.0,,,,,,,,9955.0,12.0,,,,,27754.0,0.5845
Ross Medical Education Center-Owensboro,,20794.0,,,0.5978,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Ross Medical Education Center-Evansville,,19829.0,1919.0,,0.6811,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
Ross Medical Education Center-Johnson City,,20200.0,,,0.6287,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
North-West College-Anaheim,,27476.0,,,0.6273,,,,,,,,16315.0,10.0,,,,,27754.0,0.5845
North-West College-Long Beach,,25339.0,,,0.7015,,,,,,,,15845.0,10.0,,,,,27754.0,0.5845
Taylor Andrews Academy of Hair Design-Provo,,14681.0,,,0.392,,,,,,,,18400.0,13.0,,,,,27754.0,0.5845
University of Florida-Online,7492.0,,5366.0,0.1163,0.224,,,,,,,599.0,,,,,850.0,1.0,47975.5,0.5845
Ogle School Hair Skin Nails-Stafford,,17159.0,,,0.6624,,,,,,,,19910.0,12.0,,,,,27754.0,0.5845
Arizona State University-Downtown Phoenix,11561.0,,9525.0,0.5617,0.4396,,,,,,2907.0,4.0,,,,,1171.0,1.0,47975.5,0.5845
University of Phoenix-California,,12664.0,13229.0,0.0394,0.4024,,,,,,984.0,59.0,,,,,1360.0,,47975.5,0.5845
University of Phoenix-Michigan,,,,,0.4043,,,,,,1.0,,,,,,,,47975.5,0.5845
University of Phoenix-Nevada,,,,,0.4473,,,,,,43.0,,,,,,1360.0,,47975.5,0.5845
University of Phoenix-Texas,,12237.0,,0.0364,0.4341,,,,,,106.0,,,,,,1360.0,,47975.5,0.5845
CEM College-Mayaguez,,7392.0,2700.0,0.0455,0.4979,,,,,,,,,,,,974.0,,47975.5,0.5845
West Coast University-Los Angeles,,38740.0,8663.0,0.2186,0.8818,,,,,,,,,,,,1490.0,,47975.5,0.5845
Rabbinical College of Ohr Shimon Yisroel,,20919.0,1988.0,,0.0,,,,,,,,,,,,300.0,,47975.5,0.5845
Aveda Institute-Phoenix,,16779.0,,,0.5132,,,,,,,,21700.0,12.0,,,,,27754.0,0.5845
University of North Texas at Dallas,8488.0,,8095.0,1.0,0.4096,,,,,,790.0,,,,,,1500.0,1.0,47975.5,0.5845
Dermal Science International Aesthetics and Nail Academy,,10094.0,,,0.3869,,,,,,,,11400.0,6.0,,,,,27754.0,0.5845
Northwest College-Medford,,15797.0,,,0.6635,,,,,,,,22245.0,23.0,,,,,27754.0,0.5845
Houston Training Schools-Gessner,,4619.0,,,0.0,,,,,,,,12850.0,13.0,,,,,27754.0,0.5845
Empire Beauty School-Buffalo,,15117.0,,,0.6789,,,,,,,,15500.0,7.0,,,,,27754.0,0.5845
Paul Mitchell the School-Toledo,,14081.0,,,0.687,,,,,,,,18443.0,11.0,,,,,27754.0,0.5845
Georgia Military College,9792.0,,3963.0,0.2163,0.3323,,,,,,,3309.0,,,,,855.0,,36066.0,0.5845
SAE Institute of Technology-Chicago,,23799.0,4267.0,0.4074,0.4934,,,,,,,,34298.0,16.0,,,,,36066.0,0.5845
Beau Monde Academy of Cosmetology and Barbering,,17444.0,,,0.322,,,,,,,,19800.0,9.0,,,,,27754.0,0.5845
West Coast University-Miami,,26426.0,7204.0,0.2231,0.9274,,,,,,,,,,,,1445.0,,47975.5,0.5845
All Beauty College,,13852.0,,,0.8824,,,,,,,,19900.0,13.0,,,,,27754.0,0.5845
Aparicio-Levy Technical College,,,,,0.0,,,,,,,369.0,2934.0,5.0,,,,,27754.0,0.5845
The Vocational Nursing Institute Inc,,38839.0,,,0.475,,,,,,,,30885.0,23.0,,,,3.0,27754.0,0.5845
Hollywood Institute of Beauty Careers-West Palm Beach,,24517.0,,,0.6667,,,,,,,,18718.0,10.0,,,,,27754.0,0.5845
Hollywood Institute of Beauty Careers-Casselberry,,24004.0,,,0.8278,,,,,,,,18718.0,10.0,,,,,27754.0,0.5845
Empire Beauty School-Cheltenham,,16418.0,,,0.6298,,,,,,,,19750.0,9.0,,,,,27754.0,0.5845
High Tech High Graduate School of Education,,,,,,,,,,,59.0,,,,,,,,,0.5845
Coachella Valley Beauty College-Hemet,,9733.0,,,0.5455,,,,,,,,14150.0,14.0,,,,,27754.0,0.5845
Coastal Pines Technical College,1194.0,,4089.0,0.5494,0.0,,,,,,,2697.0,,,,,550.0,,27754.0,0.5845
Leon Studio One School of Beauty Knowledge,,12562.0,,,0.7857,,,,,,,,12900.0,8.0,,,,,27754.0,0.5845
Latin Beauty Academy,,14303.0,,,0.4627,,,,,,,,7850.0,6.0,,,,,27754.0,0.5845
Associated Barber College of San Diego,,13324.0,,,0.5339,,,,,,,,19940.0,10.0,,,,,27754.0,0.5845
ABCO Technology,,20748.0,,,0.2692,,,,,,,,10939.0,7.0,,,,,27754.0,0.5845
International Sports Sciences Association,,,3467.0,,0.1522,,,,,,,,,,,,,,36066.0,0.5845
University of Texas Health Science Center at Tyler,,,8672.0,0.9045,,,,,,,67.0,,,,,,,,,0.5845
California Intercontinental University,,,4167.0,0.0,0.4268,,,,,,282.0,,,,,,760.0,,47975.5,0.5845
Infinity College,,,,,0.461,,,,,,,,700.0,1.0,,,,,27754.0,0.5845
Universal Healthcare Careers College,,24223.0,,,0.0995,,,,,,,,13500.0,9.0,,,,,27754.0,0.5845
New Beginnings Beauty Academy,,12948.0,,,0.4865,,,,,,,,19870.0,12.0,,,,,27754.0,0.5845
Dolce LLC The Academy,,12273.0,,,0.7288,,,,,,,,18350.0,12.0,,,,,27754.0,0.5845
American College of the Building Arts,,,5623.0,0.5172,0.0137,,,,,,,,,,,,950.0,1.0,47975.5,0.5845
River Valley School of Massage,,14390.0,,,0.8261,,,,,,,,10000.0,6.0,,,,,27754.0,0.5845
Atlantis University,,13662.0,3729.0,0.4,0.2717,,,,,,188.0,,,,,,400.0,,47975.5,0.5845
Westchester School for Dental Assistant,,12392.0,,,0.8354,,,,,,,,10750.0,8.0,,,,,27754.0,0.5845
Studio Incamminati,,30542.0,,,0.186,,,,,,,,,,,,1500.0,3.0,27754.0,0.5845
