School,avg_cost_public,avg_cost_private,faculy_salary,ft_faculty_rate,federal_loan_rate,student_count,students_with_any_loan,students_with_pell_grant,married,veteran,grad_students,undergrads_non_degree_seeking,full_program_cost,avg_month_completion,three_yrs_after_not_working_not_enrolled,three_yrs_after_working_not_enrolled,booksupply_cost,test_requirements,ten_yrs_after_entry_earnings,completion_rate
Odessa College,5963.0,,6546.0,0.4209,0.0268,,,,,,,1907.0,,,,,514.0,,36066.0,0.5845
Ogle School Hair Skin Nails-Arlington,,17361.0,,,0.6627,,,,,,,,19910.0,12.0,,,,,27754.0,0.5845
Ogle School Hair Skin Nails-Ft Worth,,17746.0,,,0.5743,,,,,,,,19910.0,12.0,,,,,27754.0,0.5845
Our Lady of the Lake University,,17537.0,7064.0,0.4013,0.6977,,,,,,1606.0,40.0,,,,,1200.0,1.0,47975.5,0.5845
The University of Texas Rio Grande Valley,4514.0,,6354.0,0.8267,0.3611,,,,,,4148.0,63.0,,,,,1238.0,1.0,47975.5,0.5845
Texas Southmost College,5175.0,,5682.0,0.364,0.1025,,,,,,,4278.0,,,,,1344.0,,36066.0,0.5845
Panola College,6662.0,,6079.0,1.0,0.1699,,,,,,,963.0,,,,,1984.0,,27754.0,0.5845
Paris Junior College,6818.0,,6254.0,0.503,0.0103,,,,,,,1852.0,,,,,1544.0,,36066.0,0.5845
Paul Quinn College,,13951.0,5183.0,0.2667,0.8218,,,,,,,2.0,,,,,600.0,1.0,47975.5,0.5845
Regis University,,25483.0,7261.0,0.443,0.4201,,,,,,3408.0,108.0,,,,,1800.0,1.0,47975.5,0.5845
Aviation Institute of Maintenance-Houston,,20408.0,,,0.7412,,,,,,,,,,,,900.0,,27754.0,0.5845
Rice University,,16999.0,16579.0,0.8311,0.1295,,,,,,3293.0,11.0,,,,,1200.0,1.0,47975.5,0.5845
Saint Edward's University,,24833.0,8991.0,0.4668,0.5561,,,,,,533.0,39.0,,,,,1200.0,1.0,47975.5,0.5845
St Philip's College,6250.0,,6462.0,0.5187,0.0458,,,,,,,3979.0,,,,,1674.0,,36066.0,0.5845
St. Thomas University,,18374.0,9657.0,1.0,0.1944,,,,,,1724.0,1727.0,,,,,850.0,1.0,47975.5,0.5845
Sam Houston State University,14617.0,,8058.0,0.7998,0.5263,,,,,,2753.0,,,,,,1372.0,1.0,47975.5,0.5845
Chamberlain University-Texas,,28938.0,7107.0,0.1573,0.7461,,,,,,,,,,,,600.0,2.0,47975.5,0.5845
San Jacinto Community College,8692.0,,7130.0,0.3605,0.0344,,,,,,,7167.0,,,,,1641.0,,36066.0,0.5845
Schreiner University,,22370.0,6594.0,0.5344,0.6566,,,,,,85.0,89.0,,,,,100.0,1.0,47975.5,0.5845
Seguin Beauty School-New Braunfels,,17377.0,,,0.2195,,,,,,,,16850.0,13.0,,,,,27754.0,0.5845
Strayer University-Maryland,,20749.0,7842.0,0.0794,0.7092,,,,,,540.0,7.0,,,,,1350.0,,47975.5,0.5845
South Plains College,7600.0,,6054.0,0.5518,0.1931,,,,,,,1377.0,,,,,1200.0,,36066.0,0.5845
South Texas Barber College Inc,,6236.0,,,0.0,,,,,,,,9800.0,13.0,,,,,27754.0,0.5845
South Texas College of Law Houston,,,17598.0,0.5046,,,,,,,975.0,,,,,,,,,0.5845
South Texas Vocational Technical Institute-Weslaco,,26681.0,,,0.7084,,,,,,,,20790.0,10.0,,,,,27754.0,0.5845
Platt College-STVT-McAllen,,28696.0,,,0.683,,,,,,,,19735.0,10.0,,,,,27754.0,0.5845
Southern Methodist University,,36222.0,13112.0,0.6703,0.2207,,,,,,5114.0,31.0,,,,,800.0,1.0,47975.5,0.5845
Southwest School of Business and Technical Careers-San Antonio,,17037.0,,,0.7734,,,,,,,,14850.0,9.0,,,,,27754.0,0.5845
Southwest Texas Junior College,6717.0,,5554.0,0.7027,0.0527,,,,,,,3301.0,,,,,1840.0,,36066.0,0.5845
Southwestern Assemblies of God University,,24982.0,5281.0,0.529,0.7139,,,,,,367.0,53.0,,,,,1324.0,1.0,47975.5,0.5845
University of Texas Southwestern Medical Center,,,10548.0,0.8052,,,,,,,2299.0,,,,,,,,,0.5845
Stephen F Austin State University,13723.0,,7881.0,0.7183,0.5209,,,,,,1475.0,1264.0,,,,,1202.0,1.0,47975.5,0.5845
Texas State University,15230.0,,8418.0,0.7482,0.5088,,,,,,4270.0,,,,,,800.0,1.0,47975.5,0.5845
Southwestern Adventist University,,20329.0,6522.0,1.0,0.5947,,,,,,14.0,13.0,,,,,1200.0,1.0,47975.5,0.5845
Southwestern Christian College,,7928.0,3882.0,0.4545,0.6211,,,,,,,,,,,,1168.0,,36066.0,0.5845
Sul Ross State University,11951.0,,6613.0,0.6162,0.4801,,,,,,557.0,2.0,,,,,1270.0,5.0,47975.5,0.5845
Tarleton State University,18979.0,,7651.0,0.625,0.5418,,,,,,1816.0,,,,,,1020.0,1.0,47975.5,0.5845
Tarrant County College District,5434.0,,7249.0,0.357,0.1557,,,,,,,11837.0,,,,,1605.0,,36066.0,0.5845
Temple College,5300.0,,5884.0,1.0,0.2623,,,,,,,223.0,,,,,1305.0,,36066.0,0.5845
University of Texas Southwestern Medical Center,,,10548.0,0.8052,,,,,,,2299.0,,,,,,,,,0.5845
The University of Texas Health Science Center at San Antonio,,,10033.0,0.6745,0.5186,,,,,,2578.0,,,,,,,,47975.5,0.5845
The University of Texas Medical Branch at Galveston,,,9077.0,0.9669,0.4887,,,,,,2568.0,,,,,,,,47975.5,0.5845
Texarkana College,6394.0,,5559.0,0.6457,0.1599,,,,,,,1888.0,,,,,2178.0,,36066.0,0.5845
The University of Texas at Arlington,14246.0,,9515.0,0.6238,0.3808,,,,,,13815.0,398.0,,,,,1206.0,1.0,47975.5,0.5845
The University of Texas at Austin,18023.0,,13728.0,0.8219,0.3465,,,,,,10927.0,380.0,,,,,700.0,1.0,47975.5,0.5845
The University of Texas at Dallas,15232.0,,12815.0,0.7284,0.4029,,,,,,8547.0,24.0,,,,,1200.0,1.0,47975.5,0.5845
The University of Texas at El Paso,8920.0,,9258.0,0.6897,0.3958,,,,,,3750.0,92.0,,,,,1632.0,2.0,47975.5,0.5845
The University of Texas at Tyler,10974.0,,8298.0,0.7235,0.3446,,,,,,2622.0,379.0,,,,,1292.0,1.0,47975.5,0.5845
Texas Chiropractic College Foundation Inc,,,5526.0,0.8857,,,,,,,267.0,,,,,,,,,0.5845
Texas Christian University,,36811.0,12116.0,0.9973,0.287,,,,,,1550.0,32.0,,,,,900.0,1.0,47975.5,0.5845
North Central Texas College,5307.0,,6041.0,1.0,0.1857,,,,,,,2835.0,,,,,1680.0,,36066.0,0.5845
University of North Texas Health Science Center,,,,,,,,,,,2237.0,,,,,,,,,0.5845
Texas Lutheran University,,19223.0,7274.0,0.6454,0.6244,,,,,,31.0,38.0,,,,,1000.0,1.0,47975.5,0.5845
The University of Texas Permian Basin,10092.0,,8108.0,0.5599,0.3938,,,,,,936.0,924.0,,,,,1000.0,1.0,47975.5,0.5845
The University of Texas at San Antonio,13853.0,,9488.0,0.7141,0.4918,,,,,,4319.0,702.0,,,,,1000.0,1.0,47975.5,0.5845
Texas Southern University,19430.0,,7726.0,0.6541,0.6606,,,,,,1942.0,,,,,,1640.0,1.0,47975.5,0.5845
Texas Tech University,17571.0,,9558.0,0.8693,0.4158,,,,,,6617.0,953.0,,,,,1200.0,1.0,47975.5,0.5845
Texas Wesleyan University,,23473.0,7893.0,0.3684,0.5977,,,,,,782.0,11.0,,,,,2032.0,1.0,47975.5,0.5845
Texas Woman's University,9617.0,,8788.0,0.9723,0.4581,,,,,,5288.0,1180.0,,,,,1050.0,1.0,47975.5,0.5845
Trinity Washington University,,14396.0,7620.0,0.3297,0.6424,,,,,,351.0,12.0,,,,,1060.0,2.0,47975.5,0.5845
The University of Texas Health Science Center at Houston,,,10685.0,0.5913,0.643,,,,,,4646.0,,,,,,,,47975.5,0.5845
Texas Tech University Health Sciences Center,,,8909.0,0.958,0.4921,,,,,,3816.0,,,,,,,,47975.5,0.5845
Tyler Junior College,9277.0,,5787.0,0.4791,0.3088,,,,,,,2798.0,,,,,1300.0,,36066.0,0.5845
Universal Technical Institute of Texas Inc.,,17485.0,,,0.633,,,,,,,,44765.0,19.0,,,,,27754.0,0.5845
Vernon College,5604.0,,5257.0,0.5667,0.3106,,,,,,,24.0,,,,,1600.0,,27754.0,0.5845
Victoria Beauty College Inc,,13245.0,,,0.9124,,,,,,,,18000.0,13.0,,,,,27754.0,0.5845
Victoria Beauty College Inc,,13245.0,,,0.9124,,,,,,,,18000.0,13.0,,,,,27754.0,0.5845
Vogue College of Cosmetology-McAllen,,14096.0,,,0.5469,,,,,,,,16645.0,11.0,,,,,27754.0,0.5845
Wayland Baptist University,,25152.0,3909.0,1.0,0.48,,,,,,1072.0,200.0,,,,,1000.0,1.0,47975.5,0.5845
Weatherford College,7863.0,,6206.0,1.0,0.1307,,,,,,,106.0,,,,,1800.0,,36066.0,0.5845
Western Texas College,5561.0,,5676.0,1.0,0.028,,,,,,,1292.0,,,,,1559.0,,36066.0,0.5845
Wharton County Junior College,5334.0,,6125.0,0.6167,0.1628,,,,,,,675.0,,,,,1350.0,,36066.0,0.5845
Wiley College,,17666.0,4828.0,0.5942,0.6683,,,,,,,1.0,,,,,1400.0,,47975.5,0.5845
Bridgerland Technical College,2686.0,,,,0.0,,,,,,,144.0,3237.0,8.0,,,,,27754.0,0.5845
Brigham Young University-Hawaii,,14051.0,9283.0,0.9927,0.1474,,,,,,,122.0,,,,,1300.0,1.0,47975.5,0.5845
Brigham Young University-Hawaii,,14051.0,9283.0,0.9927,0.1474,,,,,,,122.0,,,,,1300.0,1.0,47975.5,0.5845
Broadview University-West Jordan,,22654.0,4850.0,,0.7101,,,,,,,51.0,,,,,72.0,,36066.0,0.5845
Cameo College of Essential Beauty,,11169.0,,,0.4412,,,,,,,,8625.0,4.0,,,,,27754.0,0.5845
Collectiv Academy,,9164.0,,,0.8293,,,,,,,,18571.0,12.0,,,,,27754.0,0.5845
Davis Technical College,,,,,0.0,,,,,,,1376.0,5200.0,11.0,,,,,27754.0,0.5845
Dixie State University,11244.0,,7332.0,0.3923,0.2337,,,,,,33.0,3067.0,,,,,800.0,,36066.0,0.5845
Evans Hairstyling College-Cedar City,,5148.0,,,0.3494,,,,,,,,14000.0,13.0,,,,,27754.0,0.5845
Evans Hairstyling College-St George,,7014.0,,,0.0,,,,,,,,15500.0,13.0,,,,,27754.0,0.5845
Paul Mitchell the School-Salt Lake City,,14131.0,,,0.5762,,,,,,,,18826.0,13.0,,,,,27754.0,0.5845
Eagle Gate College-Murray,,18153.0,2266.0,0.2105,0.0976,,,,,,4.0,18.0,,,,,0.0,,47975.5,0.5845
Ensign College,,7832.0,7346.0,0.073,0.0877,,,,,,,20.0,,,,,350.0,,36066.0,0.5845
Ogden-Weber Technical College,2399.0,,,,0.0,,,,,,,730.0,5521.0,14.0,,,,,27754.0,0.5845
Snow College,8592.0,,6054.0,1.0,0.3803,,,,,,,2162.0,,,,,1700.0,,36066.0,0.5845
Southern Utah University,14285.0,,7217.0,0.7198,0.4606,,,,,,950.0,2740.0,,,,,1600.0,1.0,47975.5,0.5845
Uintah Basin Technical College,,,,,0.0,,,,,,,840.0,1968.0,5.0,,,,,27754.0,0.5845
Utah State University,13634.0,,9439.0,0.9551,0.275,,,,,,3141.0,3756.0,,,,,868.0,1.0,47975.5,0.5845
Utah Valley University,9159.0,,8296.0,0.4194,0.144,,,,,,542.0,12872.0,,,,,724.0,,47975.5,0.5845
Salt Lake Community College,6963.0,,6760.0,0.2373,0.1048,,,,,,,8484.0,,,,,700.0,,36066.0,0.5845
Southern Utah University,14285.0,,7217.0,0.7198,0.4606,,,,,,950.0,2740.0,,,,,1600.0,1.0,47975.5,0.5845
Weber State University,11968.0,,8221.0,0.9539,0.1786,,,,,,801.0,11840.0,,,,,1400.0,,36066.0,0.5845
Westminster College,,20674.0,8091.0,1.0,0.4416,,,,,,475.0,24.0,,,,,1000.0,1.0,47975.5,0.5845
Bennington College,,29325.0,9997.0,0.4793,0.502,,,,,,97.0,31.0,,,,,1000.0,3.0,47975.5,0.5845
Castleton University,17637.0,,6777.0,1.0,0.686,,,,,,411.0,159.0,,,,,1000.0,1.0,47975.5,0.5845
Champlain College,,33561.0,8597.0,0.9924,0.5321,,,,,,637.0,143.0,,,,,1000.0,5.0,47975.5,0.5845
Community College of Vermont,10798.0,,,,0.1335,,,,,,,1872.0,,,,,1000.0,,36066.0,0.5845
Goddard College,,23873.0,5090.0,1.0,0.7128,,,,,,175.0,,,,,,600.0,3.0,47975.5,0.5845
Northern Vermont University - Northern Essex Community College,,,,,,,,,,,,,,,,,,,,0.5845
Middlebury College,,25656.0,11784.0,0.8629,0.2317,,,,,,77.0,25.0,,,,,1000.0,1.0,47975.5,0.5845
Norwich University,,24701.0,7619.0,0.4214,0.5449,,,,,,667.0,70.0,,,,,1500.0,2.0,47975.5,0.5845
O'Briens Aveda Institute,,14808.0,,,0.4643,,,,,,,,18625.0,13.0,,,,,27754.0,0.5845
Saint Michael's College,,27927.0,8367.0,1.0,0.5826,,,,,,292.0,32.0,,,,,1250.0,2.0,47975.5,0.5845
SIT Graduate Institute,,,5458.0,0.9167,,,,,,,77.0,,,,,,,,,0.5845
Northeastern Junior College,13512.0,,5690.0,0.6933,0.3251,,,,,,,373.0,,,,,1800.0,,27754.0,0.5845
Vermont Law School,,,6822.0,1.0,,,,,,,668.0,,,,,,,,,0.5845
Vermont Technical College,20684.0,,7120.0,1.0,0.5717,,,,,,8.0,327.0,,,,,1000.0,2.0,36066.0,0.5845
University of Vermont,18982.0,,10594.0,0.7786,0.424,,,,,,2105.0,743.0,,,,,1200.0,1.0,47975.5,0.5845
Paul Mitchell the School-Roanoke,,15494.0,,,0.731,,,,,,,,19732.0,13.0,,,,,27754.0,0.5845
Advanced Technology Institute,,18343.0,4501.0,0.6571,0.2726,,,,,,,,,,,,480.0,3.0,27754.0,0.5845
Averett University-Non-Traditional Programs,,24027.0,8042.0,1.0,0.5582,,,,,,267.0,,,,,,1000.0,3.0,47975.5,0.5845
Blue Ridge Community College,10671.0,,6532.0,0.3385,0.0988,,,,,,,1060.0,,,,,1358.0,,27754.0,0.5845
Bluefield College - Edward Via College of Osteopathic Medicine,,,,,,,,,,,,,,,,,,,,0.5845
Bridgewater College,,17929.0,6854.0,0.7688,0.7281,,,,,,41.0,4.0,,,,,1150.0,1.0,47975.5,0.5845
Regent University,,15267.0,8146.0,0.7419,0.7187,,,,,,5957.0,287.0,,,,,1000.0,1.0,47975.5,0.5845
Central School of Practical Nursing,,19159.0,,,0.7565,,,,,,,,18500.0,12.0,,,,,27754.0,0.5845
Central Virginia Community College,5610.0,,7034.0,0.2634,0.0499,,,,,,,1622.0,,,,,1420.0,,27754.0,0.5845
Christopher Newport University,25596.0,,9015.0,0.621,0.4624,,,,,,82.0,11.0,,,,,1304.0,5.0,47975.5,0.5845
Suffolk Beauty Academy,,,,,0.4138,,,,,,,,18000.0,13.0,,,,,27754.0,0.5845
Radford University-Carilion,30939.0,,8595.0,0.6667,0.7075,,,,,,344.0,2.0,,,,,1200.0,5.0,47975.5,0.5845
Dabney S Lancaster Community College,6089.0,,6267.0,0.1809,0.1274,,,,,,,477.0,,,,,1400.0,,27754.0,0.5845
Danville Area Community College,5399.0,,6430.0,0.5366,0.063,,,,,,,1061.0,,,,,700.0,,36066.0,0.5845
Eastern Virginia Medical School,,,14067.0,0.9552,,,,,,,1275.0,,,,,,,,,0.5845
Centura College-Virginia Beach,,25131.0,4501.0,,0.8235,,,,,,,,,,,,3975.0,,36066.0,0.5845
Eastern Mennonite University,,23763.0,5842.0,1.0,0.5923,,,,,,380.0,11.0,,,,,1000.0,1.0,47975.5,0.5845
Eastern Shore Community College,5901.0,,6375.0,0.4839,0.0,,,,,,,223.0,,,,,1100.0,,27754.0,0.5845
Ferrum College,,22159.0,5771.0,1.0,0.8434,,,,,,,6.0,,,,,800.0,1.0,47975.5,0.5845
George Mason University,21048.0,,11489.0,0.5215,0.429,,,,,,11201.0,649.0,,,,,1278.0,1.0,47975.5,0.5845
Germanna Community College,7655.0,,6485.0,0.2556,0.0813,,,,,,,1989.0,,,,,1440.0,,27754.0,0.5845
Hampden-Sydney College,,31227.0,8395.0,0.9115,0.5578,,,,,,,,,,,,1000.0,1.0,47975.5,0.5845
Hampton University,,31307.0,7495.0,1.0,0.6642,,,,,,579.0,9.0,,,,,1100.0,2.0,47975.5,0.5845
Hollins University,,20603.0,6824.0,0.6538,0.6716,,,,,,130.0,2.0,,,,,800.0,1.0,47975.5,0.5845
J Sargeant Reynolds Community College,5961.0,,7111.0,0.2522,0.1061,,,,,,,1936.0,,,,,1600.0,,36066.0,0.5845
James Madison University,22169.0,,9212.0,0.7926,0.3666,,,,,,1925.0,240.0,,,,,1056.0,5.0,47975.5,0.5845
John Tyler Community College,6810.0,,6261.0,0.2734,0.0782,,,,,,,3773.0,,,,,1440.0,,36066.0,0.5845
Liberty University,,28903.0,5875.0,0.4001,0.5665,,,,,,38561.0,587.0,,,,,1372.0,1.0,47975.5,0.5845
Longwood University,19462.0,,7778.0,1.0,0.5301,,,,,,609.0,241.0,,,,,1350.0,1.0,47975.5,0.5845
Lord Fairfax Community College,6497.0,,6840.0,0.194,0.0602,,,,,,,2866.0,,,,,1440.0,,27754.0,0.5845
University of Lynchburg,,23207.0,7803.0,0.6484,0.6652,,,,,,1021.0,85.0,,,,,1200.0,1.0,47975.5,0.5845
College of Central Florida,6548.0,,5982.0,0.4087,0.2349,,,,,,,1128.0,,,,,1400.0,,36066.0,0.5845
Mary Baldwin University,,16982.0,6909.0,0.2559,0.6903,,,,,,579.0,40.0,,,,,900.0,1.0,47975.5,0.5845
University of Mary Washington,21907.0,,8402.0,0.6456,0.4227,,,,,,306.0,22.0,,,,,1200.0,1.0,47975.5,0.5845
Loyola Marymount University,,42861.0,12054.0,0.5546,0.3646,,,,,,3044.0,140.0,,,,,1971.0,1.0,47975.5,0.5845
Sovah School of Health Professions,,,3620.0,,0.25,,,,,,,,,,,,,,36066.0,0.5845
Mountain Empire Community College,6062.0,,6102.0,0.3387,0.0,,,,,,,916.0,,,,,1500.0,,27754.0,0.5845
American National University,,22274.0,3965.0,,0.7251,,,,,,58.0,,,,,,,,27754.0,0.5845
New River Community College,6638.0,,7295.0,0.2857,0.079,,,,,,,2042.0,,,,,1800.0,,36066.0,0.5845
Sentara College of Health Sciences,,,7670.0,0.5231,0.5425,,,,,,49.0,,,,,,,,47975.5,0.5845
Tidewater Tech-Trades,,21260.0,,,0.6739,,,,,,,,,,,,597.0,,27754.0,0.5845
Norfolk State University,12645.0,,8405.0,1.0,0.7303,,,,,,489.0,29.0,,,,,2235.0,1.0,47975.5,0.5845
Northern Virginia Community College,10005.0,,8503.0,0.3049,0.1232,,,,,,,15337.0,,,,,1800.0,,36066.0,0.5845
Old Dominion University,16493.0,,8778.0,0.9559,0.5555,,,,,,4499.0,211.0,,,,,1300.0,1.0,47975.5,0.5845
Patrick Henry Community College,5258.0,,6681.0,0.2394,0.0,,,,,,,704.0,,,,,1434.0,,27754.0,0.5845
Paul D Camp Community College,5377.0,,6160.0,0.2088,0.125,,,,,,,591.0,,,,,1300.0,,27754.0,0.5845
Southside College of Health Sciences,,,5871.0,0.6667,0.7176,,,,,,,,,,,,1550.0,3.0,36066.0,0.5845
Piedmont Virginia Community College,7318.0,,6596.0,0.2632,0.0654,,,,,,,2219.0,,,,,1800.0,,27754.0,0.5845
Radford University-Carilion,30939.0,,8595.0,0.6667,0.7075,,,,,,344.0,2.0,,,,,1200.0,5.0,47975.5,0.5845
Sylvain Melloul International Hair Academy,,8682.0,,,0.6711,,,,,,,,18445.0,11.0,,,,,27754.0,0.5845
Randolph College,,20625.0,8399.0,1.0,0.7283,,,,,,52.0,18.0,,,,,1230.0,5.0,47975.5,0.5845
Randolph College,,20625.0,8399.0,1.0,0.7283,,,,,,52.0,18.0,,,,,1230.0,5.0,47975.5,0.5845
Rappahannock Community College,7204.0,,6641.0,0.1667,0.0,,,,,,,1485.0,,,,,1420.0,,27754.0,0.5845
Richard Bland College,12736.0,,6242.0,0.5217,0.1946,,,,,,,1487.0,,,,,1200.0,2.0,36066.0,0.5845
Bon Secours Memorial College of Nursing,,,7759.0,0.6905,0.5022,,,,,,,,,,,,,,47975.5,0.5845
University of Richmond,,25838.0,12179.0,0.6913,0.3572,,,,,,712.0,92.0,,,,,1100.0,1.0,47975.5,0.5845
Riverside College of Health Careers,,16435.0,5625.0,0.5854,0.686,,,,,,,,,,,,1120.0,3.0,36066.0,0.5845
Roanoke-Chowan Community College,3347.0,,5937.0,0.1655,0.0,,,,,,,337.0,,,,,1980.0,,27754.0,0.5845
Bon Secours St Mary's Hospital School of Medical Imaging,,,,,0.5862,,,,,,,,11442.0,18.0,,,,,27754.0,0.5845
Shenandoah University,,27124.0,8108.0,0.5754,0.6991,,,,,,1751.0,4.0,,,,,1500.0,1.0,47975.5,0.5845
Southeastern Free Will Baptist Bible College,,13652.0,4902.0,,0.2857,,,,,,,1.0,,,,,1200.0,,47975.5,0.5845
Southern Virginia University,,19000.0,5762.0,1.0,0.6002,,,,,,,59.0,,,,,1500.0,1.0,47975.5,0.5845
Southside Virginia Community College,7492.0,,6616.0,0.3293,0.0,,,,,,,1509.0,,,,,1774.0,,27754.0,0.5845
Southwest Virginia Community College,8098.0,,6120.0,0.3277,0.0,,,,,,,702.0,,,,,1350.0,,36066.0,0.5845
Staunton School of Cosmetology,,14527.0,,,0.5405,,,,,,,,17350.0,12.0,,,,,27754.0,0.5845
Strayer University-Virginia,,24041.0,7888.0,0.0815,0.606,,,,,,1274.0,13.0,,,,,1350.0,,47975.5,0.5845
Sweet Briar College,,25039.0,6806.0,0.8627,0.5625,,,,,,3.0,17.0,,,,,1300.0,1.0,47975.5,0.5845
Thomas Nelson Community College,7092.0,,7566.0,0.2512,0.1448,,,,,,,1709.0,,,,,1300.0,,36066.0,0.5845
Tidewater Community College,8408.0,,6956.0,0.2818,0.1918,,,,,,,3263.0,,,,,1500.0,,36066.0,0.5845
Union Presbyterian Seminary,,,7884.0,0.7586,,,,,,,165.0,,,,,,,,,0.5845
The University of Virginia's College at Wise,10061.0,,7914.0,1.0,0.3119,,,,,,,856.0,,,,,1600.0,1.0,47975.5,0.5845
Virginia Highlands Community College,6272.0,,6678.0,0.3219,0.0,,,,,,,787.0,,,,,1800.0,,27754.0,0.5845
Virginia Polytechnic Institute and State University,21198.0,,11675.0,0.9846,0.3896,,,,,,7083.0,104.0,,,,,1100.0,1.0,47975.5,0.5845
Virginia Western Community College,6830.0,,6974.0,0.295,0.0974,,,,,,,2352.0,,,,,1500.0,,36066.0,0.5845
Virginia Commonwealth University,22021.0,,9856.0,0.6286,0.4756,,,,,,6920.0,772.0,,,,,2860.0,1.0,47975.5,0.5845
University of Virginia-Main Campus,20397.0,,14712.0,0.9474,0.2496,,,,,,8002.0,287.0,,,,,1384.0,1.0,47975.5,0.5845
Virginia Military Institute,17804.0,,8743.0,1.0,0.635,,,,,,,,,,,,1000.0,1.0,47975.5,0.5845
Asher Institute of Hampton,,13239.0,,,0.0,,,,,,,,13216.0,12.0,,,,,27754.0,0.5845
Virginia University of Lynchburg,,22042.0,3733.0,0.25,0.9339,,,,,,41.0,,,,,,800.0,,36066.0,0.5845
Virginia Polytechnic Institute and State University,21198.0,,11675.0,0.9846,0.3896,,,,,,7083.0,104.0,,,,,1100.0,1.0,47975.5,0.5845
Virginia Union University,,21813.0,5957.0,0.4792,0.7754,,,,,,315.0,66.0,,,,,2000.0,5.0,47975.5,0.5845
Virginia Wesleyan University,,23425.0,8413.0,0.7143,0.6714,,,,,,100.0,66.0,,,,,1500.0,1.0,47975.5,0.5845
Washington and Lee University,,22615.0,10192.0,0.806,0.2231,,,,,,404.0,17.0,,,,,2010.0,1.0,47975.5,0.5845
Wytheville Community College,2632.0,,6475.0,0.2613,0.0477,,,,,,,1038.0,,,,,1600.0,,27754.0,0.5845
Bellevue College,7870.0,,8888.0,0.3013,0.0504,,,,,,,6395.0,,,,,900.0,,36066.0,0.5845
Bellingham Technical College,6787.0,,7922.0,1.0,0.2198,,,,,,,2049.0,,,,,1080.0,,27754.0,0.5845
Big Bend Community College,6415.0,,7920.0,1.0,0.1115,,,,,,,525.0,,,,,900.0,,36066.0,0.5845
Central Washington University,15397.0,,8077.0,0.6262,0.486,,,,,,547.0,165.0,,,,,900.0,1.0,47975.5,0.5845
Centralia College,6354.0,,7081.0,1.0,0.0,,,,,,,1322.0,,,,,900.0,,36066.0,0.5845
City University of Seattle,,,6973.0,0.0876,0.2571,,,,,,1153.0,148.0,,,,,,,47975.5,0.5845
Paul Mitchell the School-Richland,,11939.0,,,0.5868,,,,,,,,20895.0,13.0,,,,,27754.0,0.5845
Hussian College-Daymar College Clarksville,,20650.0,4018.0,0.1961,0.745,,,,,,,,,,,,,,36066.0,0.5845
Clover Park Technical College,7904.0,,6086.0,0.9944,0.1506,,,,,,,2079.0,,,,,840.0,,27754.0,0.5845
Columbia Basin College,9628.0,,7123.0,1.0,0.068,,,,,,,1107.0,,,,,840.0,,36066.0,0.5845
Cornish College of the Arts,,39078.0,6598.0,0.3741,0.8368,,,,,,,3.0,,,,,1800.0,2.0,47975.5,0.5845
Divers Institute of Technology,,38534.0,,,0.4623,,,,,,,,29700.0,7.0,,,,,27754.0,0.5845
Eastern Washington University,12607.0,,9097.0,0.7246,0.6586,,,,,,1654.0,927.0,,,,,900.0,1.0,47975.5,0.5845
Edmonds College,8084.0,,7665.0,0.9849,0.0665,,,,,,,4523.0,,,,,900.0,,27754.0,0.5845
Everett Community College,7601.0,,7676.0,1.0,0.039,,,,,,,2480.0,,,,,900.0,,36066.0,0.5845
Paroba College of Cosmetology,,19183.0,,,0.4924,,,,,,,,14196.0,7.0,,,,3.0,27754.0,0.5845
The Evergreen State College,13604.0,,9089.0,0.7079,0.5129,,,,,,278.0,49.0,,,,,900.0,5.0,47975.5,0.5845
Pierce College District,8926.0,,7395.0,1.0,0.1648,,,,,,,1056.0,,,,,1000.0,,36066.0,0.5845
Glen Dow Academy of Hair Design,,10836.0,,,0.6452,,,,,,,,14306.0,11.0,,,,,27754.0,0.5845
Gonzaga University,,33793.0,9760.0,0.5549,0.4342,,,,,,2326.0,83.0,,,,,1158.0,1.0,47975.5,0.5845
Grays Harbor College,6221.0,,7075.0,1.0,0.1344,,,,,,,542.0,,,,,900.0,,27754.0,0.5845
Green River College,8939.0,,8413.0,0.5028,0.0988,,,,,,,2451.0,,,,,900.0,,36066.0,0.5845
Heritage Christian University,,9990.0,4774.0,1.0,0.0392,,,,,,27.0,,,,,,1000.0,1.0,47975.5,0.5845
Highline College,7052.0,,7889.0,0.9973,0.0308,,,,,,,2218.0,,,,,900.0,,36066.0,0.5845
International Air and Hospitality Academy,,12931.0,,,0.7525,,,,,,,,8165.0,5.0,,,,,27754.0,0.5845
Bastyr University,,,6624.0,0.4242,0.8882,,,,,,839.0,14.0,,,,,,,47975.5,0.5845
Highlights Beauty Schools,,14236.0,,,0.5585,,,,,,,,19960.0,14.0,,,,,27754.0,0.5845
Bates Technical College,5910.0,,6470.0,0.9864,0.049,,,,,,,3583.0,,,,,870.0,,36066.0,0.5845
Lake Washington Institute of Technology,7713.0,,6668.0,0.9773,0.1035,,,,,,,1956.0,,,,,1035.0,,27754.0,0.5845
Lower Columbia College,6461.0,,7635.0,1.0,0.1408,,,,,,,1194.0,,,,,900.0,,36066.0,0.5845
North Seattle College,5552.0,,7799.0,0.9944,0.0371,,,,,,,2806.0,,,,,900.0,,27754.0,0.5845
