School,white,black,hispanic,asian,aian,nhpi,tom,ntr,unk,men,women,first_gen,mhi,ms_degree,hs_degree,post_hs_ed,highest_degree,ownership
UEI College-Bakersfield,0.0444,0.0263,0.197,0.004,0.0061,0.001,0.0071,0.0,0.7141,0.4101,0.5899,,,,,,1,3
DeVry College of New York,0.28,0.2933,0.2632,0.0649,0.0084,0.0024,0.0108,0.0313,0.0457,0.6298,0.3702,,,,,,4,3
DeVry University-Arizona,0.4195,0.0899,0.2921,0.03,0.0187,0.0112,0.0262,0.0,0.1124,0.7341,0.2659,,,,,,4,3
DeVry University-California,0.3026,0.1094,0.3472,0.1243,0.0065,0.0321,0.0262,0.0119,0.0398,0.6397,0.3603,,,,,,4,3
DeVry University-Colorado,0.5678,0.0847,0.1949,0.0593,0.0,0.0254,0.0339,0.0,0.0339,0.4407,0.5593,,,,,,4,3
DeVry University-Florida,0.3358,0.2792,0.2993,0.0219,0.0091,0.0036,0.0109,0.0182,0.0219,0.4909,0.5091,,,,,,4,3
DeVry University-Georgia,0.312,0.5263,0.0664,0.0238,0.005,0.0013,0.0188,0.005,0.0414,0.4411,0.5589,,,,,,4,3
DeVry University-Illinois,0.4956,0.2508,0.1474,0.0333,0.0098,0.0044,0.0236,0.0034,0.0317,0.3462,0.6538,,,,,,4,3
DeVry University-Missouri,0.6885,0.1639,0.0984,0.0164,0.0164,0.0,0.0,0.0,0.0164,0.7541,0.2459,,,,,,4,3
DeVry University-Nevada,0.3519,0.1296,0.2593,0.1296,0.0,0.0185,0.037,0.0185,0.0556,0.5926,0.4074,,,,,,4,3
DeVry University-New Jersey,0.3425,0.1826,0.3105,0.0959,0.0,0.0,0.0,0.0411,0.0274,0.7489,0.2511,,,,,,4,3
DeVry University-North Carolina,0.2128,0.5106,0.1489,0.0213,0.0,0.0,0.0426,0.0,0.0638,0.4894,0.5106,,,,,,4,3
DeVry University-Ohio,0.7084,0.1959,0.0251,0.0114,0.0114,0.0023,0.0182,0.0023,0.0251,0.5535,0.4465,,,,,,4,3
DeVry University-Pennsylvania,0.3984,0.3516,0.1016,0.0156,0.0,0.0,0.0,0.0,0.1328,0.5703,0.4297,,,,,,4,3
DeVry University-Tennessee,0.5,0.3,0.125,0.0,0.0,0.025,0.0,0.0,0.05,0.65,0.35,,,,,,4,3
DeVry University-Texas,0.3057,0.2771,0.3089,0.0287,0.0032,0.0032,0.0191,0.0064,0.0478,0.6338,0.3662,,,,,,4,3
DeVry University-Virginia,0.3067,0.4333,0.12,0.04,0.0067,0.0,0.02,0.02,0.0533,0.5267,0.4733,,,,,,4,3
University of North Georgia,0.7283,0.0419,0.1406,0.0317,0.0021,0.0015,0.0316,0.0145,0.0079,0.4404,0.5596,,,,,,4,1
South Georgia State College,0.5622,0.3223,0.0813,0.0055,0.002,0.0005,0.0146,0.003,0.0085,0.3323,0.6677,,,,,,3,1
Northeastern University Lifelong Learning Network,0.4115,0.1101,0.0959,0.0732,0.0011,0.0011,0.0221,0.1886,0.0964,0.4152,0.5848,,,,,,4,2
Florida Polytechnic University,0.6295,0.0594,0.2019,0.0443,0.0048,0.0032,0.0301,0.0135,0.0135,0.8551,0.1449,,,,,,4,1
American Institute-Toms River,0.4687,0.2328,0.2239,0.006,0.0,0.0,0.0627,0.003,0.003,0.1403,0.8597,,,,,,1,3
Alamo City Barber College,0.0417,0.1944,0.6806,0.0069,0.0,0.0,0.0625,0.0,0.0139,0.8125,0.1875,,,,,,1,3
Arizona College-Mesa,0.2602,0.2073,0.3008,0.0122,0.1667,0.0163,0.0325,0.0,0.0041,0.1301,0.8699,,,,,,2,3
American College of Healthcare and Technology,0.2289,0.0602,0.5783,0.012,0.0,0.0,0.0361,0.0,0.0843,0.1446,0.8554,,,,,,1,3
Antioch College AG,0.2,0.6667,0.0,0.0667,0.0,0.0333,0.0333,0.0,0.0,0.4,0.6,,,,,,3,2
Central Georgia Technical College,0.4237,0.5026,0.0404,0.0088,0.0015,0.0005,0.0179,0.0025,0.0022,0.368,0.632,,,,,,2,1
Barber School of Pittsburgh,0.6495,0.2887,0.0309,0.0103,0.0,0.0,0.0,0.0,0.0206,0.8351,0.1649,,,,,,1,3
Innovate Salon Academy,0.341,0.2139,0.3064,0.0405,0.0,0.0,0.0116,0.0,0.0867,0.1561,0.8439,,,,,,1,3
Arizona State University Digital Immersion,0.5993,0.07,0.2072,0.0427,0.01,0.0038,0.0461,0.003,0.0178,0.391,0.609,,,,,,4,1
Louisiana Delta Community College,0.4807,0.4135,0.035,0.0054,0.0015,0.0194,0.0341,0.0033,0.0072,0.3496,0.6504,,,,,,2,1
The Fab School,0.5608,0.0203,0.2905,0.0203,0.0,0.0,0.0811,0.0,0.027,0.9865,0.0135,,,,,,1,3
Networks Barber College,0.0,0.8333,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.9167,0.0833,,,,,,1,3
JB's Hair Design and Barber College,0.1136,0.7727,0.0909,0.0227,0.0,0.0,0.0,0.0,0.0,0.8409,0.1591,,,,,,1,3
Paul Mitchell the School-Lombard,0.568,0.128,0.264,0.016,0.0,0.0,0.016,0.0,0.008,0.16,0.84,,,,,,1,3
Paul Mitchell the School-Greenville,0.6145,0.253,0.0542,0.006,0.0,0.0,0.0723,0.0,0.0,0.0542,0.9458,,,,,,1,3
Delta College-Slidell Campus,0.4327,0.4808,0.0481,0.0192,0.0,0.0,0.0192,0.0,0.0,0.0385,0.9615,,,,,,1,3
Integrity College of Health,0.0667,0.1,0.7333,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Electrical Training Center,0.401,0.2292,0.3021,0.0208,0.0052,0.0,0.0104,0.0,0.0313,0.9896,0.0104,,,,,,1,3
Alexander Paul Institute of Hair Design,0.7045,0.1818,0.0,0.0227,0.0,0.0,0.0682,0.0,0.0227,0.0227,0.9773,,,,,,1,3
California Technical Academy,0.1497,0.0909,0.1287,0.4573,0.0056,0.0378,0.035,0.0,0.0951,0.8531,0.1469,,,,,,1,3
More Tech Institute,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1429,0.8571,,,,,,1,3
Dorsey School of Business-Dearborn,0.1496,0.727,0.0656,0.0026,0.0026,0.0,0.0262,0.0,0.0262,0.3333,0.6667,,,,,,1,3
Neecee's Barber College,0.234,0.2128,0.5106,0.0,0.0,0.0,0.0213,0.0,0.0213,0.4043,0.5957,,,,,,1,3
Bella Cosmetology and Barber College,0.6952,0.0667,0.2381,0.0,0.0,0.0,0.0,0.0,0.0,0.0476,0.9524,,,,,,1,3
Franklin Hair Academy School of Cosmetology,0.7353,0.0588,0.1471,0.0588,0.0,0.0,0.0,0.0,0.0,0.0588,0.9412,,,,,,1,3
Universidad Ana G. Mendez-Online Campus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3204,0.6796,,,,,,4,2
Ohio Institute of Allied Health,0.7174,0.1087,0.0652,0.0,0.087,0.0217,0.0,0.0,0.0,0.0,1.0,,,,,,1,2
Access Careers,0.2885,0.2885,0.2115,0.0962,0.0,0.0,0.0,0.0,0.1154,0.1538,0.8462,,,,,,1,3
Luckes Beauty Academy LLC,0.0286,0.9429,0.0,0.0,0.0,0.0,0.0,0.0,0.0286,0.0,1.0,,,,,,1,3
Total Transformation Institute of Cosmetology,0.5116,0.0465,0.2791,0.0233,0.0,0.0,0.0,0.0,0.1395,0.0233,0.9767,,,,,,1,3
Vibe Barber College,0.0,0.8873,0.0423,0.0,0.0,0.0,0.0,0.0,0.0704,0.8873,0.1127,,,,,,1,3
Champ's Barber School,0.0769,0.4615,0.4231,0.0385,0.0,0.0,0.0,0.0,0.0,0.8846,0.1154,,,,,,1,3
IGlobal University,0.0282,0.0,0.0,0.0141,0.0,0.0,0.0,0.9437,0.0141,0.662,0.338,,,,,,4,3
East-West Healing Arts Institute,0.7551,0.0816,0.0204,0.1224,0.0,0.0204,0.0,0.0,0.0,0.2041,0.7959,,,,,,1,3
Standard Healthcare Services-College of Nursing,0.0576,0.8058,0.0528,0.0671,0.0024,0.0,0.0048,0.0,0.0096,0.1031,0.8969,,,,,,2,3
Philadelphia Technician Training,0.0275,0.8679,0.0807,0.0055,0.0037,0.0055,0.0037,0.0,0.0055,0.8239,0.1761,,,,,,1,2
Grace International Beauty School,0.029,0.0,0.1159,0.8551,0.0,0.0,0.0,0.0,0.0,0.0725,0.9275,,,,,,1,3
Alliance Computing Solutions,0.0,0.4167,0.1667,0.4167,0.0,0.0,0.0,0.0,0.0,0.0833,0.9167,,,,,,1,3
InterAmerican Technical Institute,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2208,0.7792,,,,,,1,3
Bay Area Medical Academy,0.0891,0.2475,0.297,0.2376,0.0,0.0099,0.0594,0.0,0.0594,0.1782,0.8218,,,,,,1,3
Mind Body Institute,0.7885,0.1538,0.0192,0.0,0.0,0.0,0.0,0.0,0.0385,0.1731,0.8269,,,,,,1,3
Parisian Spa Institute,0.297,0.5273,0.1333,0.0424,0.0,0.0,0.0,0.0,0.0,0.0424,0.9576,,,,,,1,3
Creative Touch Cosmetology School,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
LaBarberia Institute of Hair,0.1471,0.7206,0.1324,0.0,0.0,0.0,0.0,0.0,0.0,0.7647,0.2353,,,,,,1,3
Bos-Man's Barber College,0.0,0.963,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.7037,0.2963,,,,,,1,3
Alabama College of Osteopathic Medicine,,,,,,,,,,,,,,,,,4,2
High Desert Medical College,0.2699,0.1463,0.5057,0.0497,0.0043,0.0,0.0213,0.0014,0.0014,0.0994,0.9006,,,,,,2,3
Paul Mitchell the School-Schenectady,0.537,0.1019,0.0185,0.0,0.0,0.0,0.0093,0.0,0.3333,0.213,0.787,,,,,,1,3
Beyond Measure Barbering Institute,0.2051,0.6667,0.1282,0.0,0.0,0.0,0.0,0.0,0.0,0.8462,0.1538,,,,,,1,3
McDougle Technical  Institute,0.0741,0.7249,0.1587,0.0,0.0053,0.0,0.0265,0.0053,0.0053,0.4392,0.5608,,,,,,1,3
Barber Institute of Texas,0.0,0.8333,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.8333,0.1667,,,,,,1,3
Jupiter Beauty Academy,0.051,0.1083,0.051,0.7643,0.0,0.0,0.0191,0.0,0.0064,0.1274,0.8726,,,,,,1,3
MedQuest College,0.6024,0.2415,0.0829,0.0195,0.0024,0.0,0.0439,0.0,0.0073,0.0683,0.9317,,,,,,2,3
First Coast Barber Academy,0.1522,0.7391,0.0652,0.0,0.0435,0.0,0.0,0.0,0.0,0.8043,0.1957,,,,,,1,3
Debutantes School of Cosmetology and Nail Technology,0.5811,0.1081,0.1216,0.0,0.0,0.0,0.1892,0.0,0.0,0.027,0.973,,,,,,1,3
Paul Mitchell The School-Farmington Hills,0.5736,0.3488,0.0233,0.0078,0.0,0.0078,0.0155,0.0,0.0233,0.0233,0.9767,,,,,,1,3
Paul Mitchell the School-Merrillville,0.6543,0.1358,0.1975,0.0,0.0,0.0,0.0123,0.0,0.0,0.0247,0.9753,,,,,,1,3
Ricci's Academy of Cosmetology,0.72,0.04,0.21,0.03,0.0,0.0,0.0,0.0,0.0,0.08,0.92,,,,,,1,3
Yahweh Beauty Academy,0.0588,0.7647,0.1471,0.0294,0.0,0.0,0.0,0.0,0.0,0.1471,0.8529,,,,,,1,3
Arizona School of Integrative Studies,0.6164,0.0656,0.1934,0.0262,0.0328,0.0,0.0295,0.0,0.0361,0.2689,0.7311,,,,,,1,3
Lee Professional Institute,0.0556,0.0,0.9444,0.0,0.0,0.0,0.0,0.0,0.0,0.2778,0.7222,,,,,,1,3
Park Place Premier Barber School,0.0,0.9643,0.0,0.0357,0.0,0.0,0.0,0.0,0.0,0.8571,0.1429,,,,,,1,3
The Salon Professional Academy-San Jose,0.2931,0.046,0.4598,0.1437,0.0,0.0057,0.046,0.0,0.0057,0.0172,0.9828,,,,,,1,3
Tri-Community Adult Education,0.3893,0.0687,0.4924,0.0496,0.0,0.0,0.0,0.0,0.0,0.5496,0.4504,,,,,,1,1
Ross Medical Education Center-Owensboro,0.575,0.1,0.125,0.0,0.0,0.0,0.175,0.0,0.025,0.025,0.975,,,,,,1,3
Ross Medical Education Center-Evansville,0.6071,0.3214,0.0357,0.0119,0.0,0.0,0.0238,0.0,0.0,0.1071,0.8929,,,,,,1,3
Ross Medical Education Center-Johnson City,0.7339,0.0459,0.0092,0.0092,0.0092,0.0,0.1651,0.0,0.0275,0.055,0.945,,,,,,1,3
North-West College-Anaheim,0.0882,0.0196,0.75,0.0245,0.0343,0.0098,0.0686,0.0,0.0049,0.0784,0.9216,,,,,,1,3
North-West College-Long Beach,0.0301,0.1204,0.5886,0.0502,0.0,0.01,0.1438,0.0,0.0569,0.1037,0.8963,,,,,,1,3
Taylor Andrews Academy of Hair Design-Provo,0.7901,0.0166,0.1105,0.0166,0.0221,0.0276,0.011,0.0055,0.0,0.1215,0.8785,,,,,,1,3
University of Florida-Online,0.6126,0.046,0.223,0.0337,0.0033,0.0018,0.034,0.0075,0.0382,0.4238,0.5762,,,,,,3,1
Ogle School Hair Skin Nails-Stafford,0.0783,0.557,0.2438,0.0134,0.0201,0.0067,0.0626,0.0,0.0179,0.0246,0.9754,,,,,,1,3
Arizona State University-Downtown Phoenix,0.4448,0.0572,0.3401,0.0616,0.0208,0.0032,0.0501,0.0161,0.0061,0.3079,0.6921,,,,,,4,1
University of Phoenix-California,0.1444,0.0839,0.2399,0.0349,0.0054,0.0124,0.0238,0.0005,0.4547,0.6697,0.3303,,,,,,4,3
University of Phoenix-Michigan,0.15,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.85,,,,,,4,3
University of Phoenix-Nevada,0.1648,0.1703,0.1648,0.0275,0.0055,0.0275,0.0165,0.0,0.4231,0.6154,0.3846,,,,,,4,3
University of Phoenix-Texas,0.1237,0.3273,0.1134,0.0129,0.0026,0.0026,0.018,0.0,0.3995,0.6237,0.3763,,,,,,4,3
CEM College-Mayaguez,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2247,0.7753,,,,,,3,3
West Coast University-Los Angeles,0.3219,0.0357,0.2573,0.2826,0.0041,0.0275,0.0646,0.0,0.0063,0.2226,0.7774,,,,,,3,3
Rabbinical College of Ohr Shimon Yisroel,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,3,2
Aveda Institute-Phoenix,0.4765,0.0882,0.2529,0.0059,0.0294,0.0059,0.0647,0.0,0.0765,0.0412,0.9588,,,,,,1,3
University of North Texas at Dallas,0.1237,0.267,0.5537,0.0211,0.0035,0.0,0.0123,0.0167,0.002,0.3402,0.6598,,,,,,4,1
Dermal Science International Aesthetics and Nail Academy,0.4118,0.2353,0.1324,0.0588,0.0,0.0,0.1618,0.0,0.0,0.0,1.0,,,,,,1,3
Northwest College-Medford,0.6833,0.0083,0.15,0.0,0.0167,0.0917,0.05,0.0,0.0,0.2083,0.7917,,,,,,1,3
Houston Training Schools-Gessner,0.0132,0.298,0.6358,0.053,0.0,0.0,0.0,0.0,0.0,0.0397,0.9603,,,,,,1,3
Empire Beauty School-Buffalo,0.1379,0.6552,0.1207,0.0345,0.0172,0.0,0.0172,0.0,0.0172,0.0172,0.9828,,,,,,1,3
Paul Mitchell the School-Toledo,0.4126,0.4895,0.049,0.0,0.0,0.0,0.028,0.0,0.021,0.042,0.958,,,,,,1,3
Georgia Military College,0.4136,0.4266,0.0841,0.0269,0.0279,0.0027,0.0007,0.0081,0.0093,0.3933,0.6067,,,,,,3,1
SAE Institute of Technology-Chicago,0.1833,0.5067,0.2267,0.0167,0.0167,0.0,0.0433,0.0,0.0067,0.7833,0.2167,,,,,,2,3
Beau Monde Academy of Cosmetology and Barbering,0.4174,0.287,0.1043,0.1043,0.0087,0.0,0.0348,0.0,0.0435,0.1739,0.8261,,,,,,1,3
West Coast University-Miami,0.0713,0.1525,0.7059,0.0218,0.0,0.002,0.0406,0.0,0.0059,0.1277,0.8723,,,,,,3,3
All Beauty College,0.3,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Aparicio-Levy Technical College,0.4855,0.1329,0.3064,0.0116,0.0058,0.0,0.0578,0.0,0.0,0.7514,0.2486,,,,,,1,1
The Vocational Nursing Institute Inc,0.0,0.5455,0.1818,0.2727,0.0,0.0,0.0,0.0,0.0,0.1818,0.8182,,,,,,1,2
Hollywood Institute of Beauty Careers-West Palm Beach,0.0618,0.2945,0.36,0.0073,0.0,0.1273,0.0,0.0,0.1491,0.2145,0.7855,,,,,,1,3
Hollywood Institute of Beauty Careers-Casselberry,0.1205,0.3192,0.5114,0.0098,0.0,0.0,0.0391,0.0,0.0,0.114,0.886,,,,,,1,3
Empire Beauty School-Cheltenham,0.0177,0.885,0.0442,0.0,0.0,0.0,0.0,0.0,0.0531,0.0442,0.9558,,,,,,1,3
High Tech High Graduate School of Education,,,,,,,,,,,,,,,,,4,2
Coachella Valley Beauty College-Hemet,0.3095,0.131,0.5,0.0238,0.0,0.0119,0.0238,0.0,0.0,0.2024,0.7976,,,,,,1,3
Coastal Pines Technical College,0.6674,0.2576,0.0466,0.0078,0.0033,0.0,0.015,0.0011,0.0011,0.3215,0.6785,,,,,,2,1
Leon Studio One School of Beauty Knowledge,0.8333,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Latin Beauty Academy,0.0286,0.0286,0.8686,0.0057,0.0,0.0,0.0,0.0686,0.0,0.0914,0.9086,,,,,,1,3
Associated Barber College of San Diego,0.2462,0.3385,0.4,0.0154,0.0,0.0,0.0,0.0,0.0,0.9385,0.0615,,,,,,1,3
ABCO Technology,0.1349,0.3175,0.2857,0.1984,0.0238,0.0,0.0397,0.0,0.0,0.9127,0.0873,,,,,,1,3
International Sports Sciences Association,0.5277,0.2164,0.1715,0.0132,0.0053,0.0053,0.0501,0.0079,0.0026,0.7071,0.2929,,,,,,2,3
University of Texas Health Science Center at Tyler,,,,,,,,,,,,,,,,,4,1
California Intercontinental University,0.4154,0.2846,0.1154,0.0308,0.0231,0.0154,0.0615,0.0,0.0538,0.3846,0.6154,,,,,,4,3
Infinity College,0.1141,0.8725,0.0,0.0134,0.0,0.0,0.0,0.0,0.0,0.0268,0.9732,,,,,,1,3
Universal Healthcare Careers College,0.9231,0.0128,0.0577,0.0,0.0,0.0,0.0,0.0,0.0064,0.141,0.859,,,,,,1,3
New Beginnings Beauty Academy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303,0.9697,,,,,,1,3
Dolce LLC The Academy,0.0952,0.2381,0.5714,0.0,0.0,0.0238,0.0714,0.0,0.0,0.0476,0.9524,,,,,,1,3
American College of the Building Arts,0.9149,0.0426,0.0319,0.0,0.0,0.0106,0.0,0.0,0.0,0.883,0.117,,,,,,3,2
River Valley School of Massage,0.9231,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0769,0.9231,,,,,,1,3
Atlantis University,0.0569,0.0995,0.5071,0.0427,0.0,0.0,0.0758,0.2133,0.0047,0.6493,0.3507,,,,,,4,3
Westchester School for Dental Assistant,0.1319,0.2308,0.6044,0.0,0.0,0.0,0.0,0.033,0.0,0.0879,0.9121,,,,,,1,3
Studio Incamminati,0.898,0.0204,0.0,0.0408,0.0,0.0,0.0408,0.0,0.0,0.3265,0.6735,,,,,,1,2
Salon Boutique Academy,0.3468,0.237,0.3757,0.0231,0.0058,0.0058,0.0058,0.0,0.0,0.0231,0.9769,,,,,,1,3
The Recording Conservatory of Austin,0.5185,0.1852,0.1852,0.0,0.0,0.1111,0.0,0.0,0.0,0.8519,0.1481,,,,,,1,3
Bet Medrash Gadol Ateret Torah,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,3,2
Yeshiva Ohr Yisrael,0.9565,0.0,0.0,0.0,0.0,0.0,0.0,0.0435,0.0,1.0,0.0,,,,,,3,2
Yeshiva Sholom Shachna,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0,2
Elmezzi Graduate School of Molecular Medicine,,,,,,,,,,,,,,,,,4,2
Professional Academy of Cosmetology,0.1667,0.6667,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Theatre of Arts,0.1429,0.3571,0.3571,0.0,0.0357,0.0,0.0714,0.0357,0.0,0.6786,0.3214,,,,,,2,3
Treasure Coast Technical College,0.4,0.4154,0.0,0.0,0.0,0.0,0.1846,0.0,0.0,0.3692,0.6308,,,,,,1,1
American College of Barbering,0.4227,0.4536,0.0825,0.0103,0.0,0.0,0.0103,0.0,0.0206,0.8041,0.1959,,,,,,1,3
Beth Medrash Meor Yitzchok,0.9634,0.0,0.0,0.0,0.0,0.0,0.0,0.0366,0.0,1.0,0.0,,,,,,3,2
Mingo Extended Learning Center,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,,,,,,1,1
ZMS The Academy,0.088,0.112,0.736,0.032,0.0,0.0,0.0,0.0,0.032,0.408,0.592,,,,,,1,3
Valor Christian College,0.3671,0.3259,0.1835,0.0538,0.0032,0.0063,0.0158,0.0253,0.019,0.4589,0.5411,,,,,,2,2
Bethany Global University,0.7609,0.0373,0.0,0.0031,0.0,0.0,0.0248,0.0186,0.1553,0.295,0.705,,,,,,4,2
Bella Academy of Cosmetology,0.3846,0.2308,0.1538,0.1538,0.0769,0.0,0.0,0.0,0.0,0.4615,0.5385,,,,,,1,3
HVAC Technical Institute,0.1083,0.1847,0.5541,0.0318,0.0064,0.0,0.0127,0.0,0.1019,0.9682,0.0318,,,,,,1,3
United International College,0.0615,0.0,0.7385,0.1385,0.0,0.0,0.0,0.0,0.0615,0.4308,0.5692,,,,,,3,3
San Francisco Film School,0.4211,0.2632,0.1053,0.0526,0.0,0.0,0.1053,0.0263,0.0263,0.7368,0.2632,,,,,,1,3
Culinary Tech Center,0.1081,0.5811,0.2568,0.0203,0.0,0.0,0.0203,0.0,0.0135,0.6284,0.3716,,,,,,1,3
Randolph Technical Center,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,1
AMG School of Licensed Practical Nursing,0.0361,0.8012,0.1084,0.0542,0.0,0.0,0.0,0.0,0.0,0.1024,0.8976,,,,,,1,3
Saint Michael College of Allied Health,0.0226,0.9398,0.0376,0.0,0.0,0.0,0.0,0.0,0.0,0.1278,0.8722,,,,,,2,3
Presidio Graduate School,,,,,,,,,,,,,,,,,4,2
Sandra Academy of Salon Services Inc,0.9873,0.0,0.0,0.0,0.0,0.0127,0.0,0.0,0.0,0.0759,0.9241,,,,,,1,3
Wright Graduate University for the Realization of Human Potential,,,,,,,,,,,,,,,,,4,2
California Jazz Conservatory,0.6383,0.1064,0.0851,0.0851,0.0,0.0213,0.0,0.0638,0.0,0.6383,0.3617,,,,,,3,2
California Barber and Beauty College,0.0968,0.1774,0.3226,0.2097,0.0,0.0484,0.0,0.0,0.1452,0.8548,0.1452,,,,,,1,3
Laredo CHI Academy Beauty School,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256,0.9744,,,,,,1,3
Florida International Training Institute,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6264,0.3736,,,,,,1,3
The Training Domain,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,,,,,,0,3
Gould's Academy,0.2393,0.681,0.0184,0.0429,0.0,0.0061,0.0123,0.0,0.0,0.0123,0.9877,,,,,,1,3
Aviation Institute of Maintenance-Freemont,0.1691,0.1799,0.2158,0.1223,0.0072,0.0396,0.1043,0.0036,0.1583,0.9281,0.0719,,,,,,1,3
Paul Mitchell the School-Tulsa,0.7076,0.117,0.117,0.0117,0.0175,0.0058,0.0175,0.0,0.0058,0.0643,0.9357,,,,,,1,3
PPG Technical College,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2687,0.7313,,,,,,1,3
Wave Leadership College,0.5273,0.2909,0.1273,0.0,0.0,0.0,0.0182,0.0,0.0364,0.4909,0.5091,,,,,,2,2
Professional Academy of Cosmetology,0.1667,0.6667,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Empire Beauty School-Northlake,0.0,0.8831,0.039,0.039,0.0,0.0,0.026,0.0,0.013,0.0649,0.9351,,,,,,1,3
Ross Medical Education Center-Huntsville,0.194,0.6418,0.0896,0.0075,0.0075,0.0,0.0522,0.0,0.0075,0.0448,0.9552,,,,,,1,3
Ross Medical Education Center-Knoxville,0.5185,0.2315,0.0741,0.0093,0.0,0.0,0.1574,0.0,0.0093,0.0463,0.9537,,,,,,1,3
Ross Medical Education Center-Muncie,0.7407,0.1975,0.0123,0.0,0.0,0.0,0.0494,0.0,0.0,0.0123,0.9877,,,,,,1,3
Cortiva Institute-Arlington,0.2,0.5143,0.181,0.019,0.0,0.019,0.0095,0.0,0.0571,0.2571,0.7429,,,,,,1,3
Tulsa Welding School-Houston,0.2,0.2687,0.4129,0.0061,0.0068,0.002,0.0354,0.0007,0.0673,0.9116,0.0884,,,,,,1,3
Pima Medical Institute-El Paso,0.1009,0.0278,0.833,0.007,0.0035,0.0,0.0209,0.0,0.007,0.2296,0.7704,,,,,,2,3
Pima Medical Institute-Phoenix,0.3921,0.0384,0.4424,0.0172,0.0358,0.0,0.0675,0.0,0.0066,0.1523,0.8477,,,,,,2,3
Kennesaw State University,0.533,0.2172,0.1152,0.0503,0.0013,0.0012,0.047,0.0162,0.0186,0.5218,0.4782,,,,,,4,1
Davines Professional Academy of Beauty and Business,0.7955,0.0909,0.0682,0.0,0.0,0.0,0.0455,0.0,0.0,0.1364,0.8636,,,,,,1,3
All Beauty College,0.3,0.0,0.5,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1,3
Eastern Suffolk BOCES,0.3213,0.2771,0.2289,0.0201,0.004,0.0,0.1044,0.0,0.0442,0.1044,0.8956,,,,,,1,1
Eastern Suffolk BOCES,0.3213,0.2771,0.2289,0.0201,0.004,0.0,0.1044,0.0,0.0442,0.1044,0.8956,,,,,,1,1
Milligan University,0.8191,0.0377,0.044,0.0113,0.0,0.0013,0.0176,0.0666,0.0025,0.4648,0.5352,,,,,,4,2
Chamberlain University-Nevada,0.3307,0.0911,0.2604,0.237,0.0,0.0208,0.0521,0.0026,0.0052,0.2031,0.7969,,,,,,3,3
Chamberlain University-Michigan,0.6864,0.1361,0.0533,0.0917,0.003,0.0,0.0178,0.003,0.0089,0.1361,0.8639,,,,,,3,3
Chamberlain University-New Jersey,0.3308,0.3612,0.1901,0.0913,0.0025,0.0051,0.019,0.0,0.0,0.1293,0.8707,,,,,,3,3
Hussian College-Los Angeles,0.5844,0.1469,0.0625,0.0313,0.0063,0.0031,0.125,0.0063,0.0344,0.3719,0.6281,,,,,,3,3
Paul Mitchell the School-Madison,0.5,0.2174,0.1304,0.0217,0.0435,0.0,0.087,0.0,0.0,0.2391,0.7609,,,,,,1,3
The University of Tennessee Health Science Center,0.6801,0.1852,0.0168,0.0236,0.0,0.0,0.0067,0.0,0.0875,0.0909,0.9091,,,,,,4,1
Unitech Training Academy-New Orleans,0.2188,0.7813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0208,0.9792,,,,,,1,3
Wade Gordon Hairdressing Academy-Lubbock,0.5714,0.0,0.3333,0.0,0.0,0.0,0.0476,0.0,0.0476,0.0952,0.9048,,,,,,1,3
