School,avg_cost_public,avg_cost_private,faculy_salary,ft_faculty_rate,federal_loan_rate,student_count,students_with_any_loan,students_with_pell_grant,married,veteran,grad_students,undergrads_non_degree_seeking,full_program_cost,avg_month_completion,three_yrs_after_not_working_not_enrolled,three_yrs_after_working_not_enrolled,booksupply_cost,test_requirements,ten_yrs_after_entry_earnings,completion_rate
Central Ohio Technical College,9612.0,,6442.0,1.0,0.2629,,,,,,,1420.0,,,,,792.0,,36066.0,0.5845
Central School of Practical Nursing,,19159.0,,,0.7565,,,,,,,,18500.0,12.0,,,,,27754.0,0.5845
Central Connecticut State University,16158.0,,9405.0,0.4576,0.5444,,,,,,2109.0,228.0,,,,,1050.0,1.0,47975.5,0.5845
Chatfield College,,16808.0,2771.0,0.0615,0.4696,,,,,,,137.0,,,,,1530.0,,36066.0,0.5845
Choffin Career  and Technical Center,17039.0,,,,0.9651,,,,,,,,,,,,1700.0,,27754.0,0.5845
The Christ College of Nursing and Health Sciences,,17644.0,6850.0,0.9583,0.6408,,,,,,,3.0,,,,,2250.0,5.0,47975.5,0.5845
Cincinnati College of Mortuary Science,,,5221.0,,0.7821,,,,,,,,,,,,,,36066.0,0.5845
University of Cincinnati-Main Campus,21843.0,,10152.0,0.5476,0.4509,,,,,,10887.0,1766.0,,,,,1200.0,1.0,47975.5,0.5845
Cincinnati State Technical and Community College,5469.0,,8460.0,1.0,0.3638,,,,,,,1983.0,,,,,1404.0,,36066.0,0.5845
University of Cincinnati-Clermont College,10362.0,,9107.0,0.2626,0.3726,,,,,,,4205.0,,,,,1200.0,,36066.0,0.5845
University of Cincinnati-Blue Ash College,13430.0,,8331.0,0.4821,0.4561,,,,,,,1027.0,,,,,1200.0,,36066.0,0.5845
Ohio Christian University,,24500.0,1680.0,0.9906,0.6487,,,,,,312.0,312.0,,,,,1000.0,,47975.5,0.5845
Clark State Community College,6539.0,,5868.0,0.2355,0.3401,,,,,,,1947.0,,,,,1008.0,,27754.0,0.5845
Cleveland Institute of Art,,32707.0,6158.0,0.425,0.7418,,,,,,,9.0,,,,,2200.0,5.0,47975.5,0.5845
Cleveland Institute of Music,,31167.0,7660.0,0.2661,0.431,,,,,,143.0,,,,,,600.0,2.0,47975.5,0.5845
Cleveland State University,17278.0,,9667.0,0.4815,0.55,,,,,,3869.0,297.0,,,,,800.0,1.0,47975.5,0.5845
Columbiana County Career and Technical Center,10494.0,,,,0.8142,,,,,,,,13430.0,12.0,,,,,27754.0,0.5845
Columbus College of Art and Design,,27299.0,5670.0,0.3113,0.718,,,,,,45.0,,,,,,1500.0,5.0,47975.5,0.5845
Columbus State Community College,6577.0,,6783.0,1.0,0.2036,,,,,,,8982.0,,,,,1530.0,,27754.0,0.5845
Cuyahoga Community College District,5415.0,,9088.0,0.2768,0.2013,,,,,,,9461.0,,,,,1700.0,,36066.0,0.5845
Davis & Elkins College,,17388.0,5759.0,0.449,0.6759,,,,,,,18.0,,,,,1324.0,1.0,47975.5,0.5845
Dayton Barber College,,10709.0,,,0.0,,,,,,,,12350.0,13.0,,,,,27754.0,0.5845
Embry-Riddle Aeronautical University-Daytona Beach,,34296.0,9876.0,0.8987,0.448,,,,,,654.0,47.0,,,,,1400.0,5.0,47975.5,0.5845
Defiance College,,26642.0,5971.0,0.5132,0.8603,,,,,,29.0,8.0,,,,,1400.0,1.0,47975.5,0.5845
Denison University,,28614.0,9441.0,1.0,0.3985,,,,,,,31.0,,,,,1200.0,5.0,47975.5,0.5845
Edison State Community College,8740.0,,5356.0,1.0,0.1314,,,,,,,2298.0,,,,,1776.0,,36066.0,0.5845
EHOVE Career Center,20283.0,,,,0.46,,,,,,,,13728.0,13.0,,,,,27754.0,0.5845
The University of Findlay,,24884.0,7428.0,0.5778,0.4873,,,,,,1190.0,1247.0,,,,,1310.0,1.0,47975.5,0.5845
Franklin Technology Center Adult Education,30585.0,,,,0.5821,,,,,,,,14854.0,10.0,,,,,27754.0,0.5845
Gerbers Akron Beauty School,,9216.0,,,0.1441,,,,,,,,10613.0,13.0,,,,,27754.0,0.5845
Gods Bible School and College,,9289.0,1198.0,0.4583,0.1909,,,,,,16.0,88.0,,,,,750.0,2.0,47975.5,0.5845
Good Samaritan College of Nursing and Health Science,,19395.0,7284.0,1.0,0.6691,,,,,,,8.0,,,,,1650.0,1.0,36066.0,0.5845
Great Oaks Career Campuses,16747.0,,,,0.5507,,,,,,,,11025.0,11.0,,,,,27754.0,0.5845
Hannah E Mullins School of Practical Nursing,15186.0,,,,0.7351,,,,,,,,16114.0,11.0,,,,3.0,27754.0,0.5845
Adult and Community Education-Hudson,12984.0,,,,0.7939,,,,,,,,17450.0,12.0,,,,3.0,27754.0,0.5845
Hebrew Union College-Jewish Institute of Religion,,,8345.0,1.0,,,,,,,322.0,,,,,,,,,0.5845
Heidelberg University,,20893.0,6572.0,0.6415,0.8304,,,,,,171.0,34.0,,,,,1500.0,1.0,47975.5,0.5845
Hiram College,,21294.0,6179.0,1.0,0.5281,,,,,,17.0,371.0,,,,,800.0,1.0,47975.5,0.5845
Hobart Institute of Welding Technology,,22739.0,,,0.3245,,,,,,,,18655.0,10.0,,,,,27754.0,0.5845
Hocking College,12793.0,,6418.0,0.1423,0.8697,,,,,,,1382.0,,,,,2000.0,,36066.0,0.5845
Ross Medical Education Center-Cincinnati,,20154.0,,,0.626,,,,,,,,15990.0,8.0,,,,,27754.0,0.5845
International College of Broadcasting,,18349.0,2830.0,,0.9434,,,,,,,,,,,,880.0,,36066.0,0.5845
Eastern Gateway Community College,3340.0,,5369.0,0.0624,0.0398,,,,,,,1372.0,,,,,1000.0,,36066.0,0.5845
John Carroll University,,25759.0,9161.0,1.0,0.5813,,,,,,489.0,87.0,,,,,1250.0,1.0,47975.5,0.5845
Hondros College of Nursing,,23179.0,5226.0,0.7479,0.8872,,,,,,,,,,,,2840.0,3.0,27754.0,0.5845
Casal Institute of Nevada,,17360.0,,,0.4245,,,,,,,,23900.0,14.0,,,,3.0,27754.0,0.5845
Kent State University at Ashtabula,8405.0,,7345.0,0.4412,0.4773,,,,,,,309.0,,,,,1200.0,,36066.0,0.5845
Kent State University at East Liverpool,8024.0,,7077.0,0.3725,0.4847,,,,,,,193.0,,,,,1200.0,,36066.0,0.5845
Kent State University at Stark,7795.0,,7859.0,0.4462,0.4496,,,,,,8.0,828.0,,,,,1200.0,,36066.0,0.5845
Kent State University at Trumbull,7954.0,,8051.0,0.5269,0.4873,,,,,,,258.0,,,,,1200.0,,36066.0,0.5845
Kent State University at Tuscarawas,8340.0,,7243.0,0.3984,0.4305,,,,,,,429.0,,,,,1200.0,,36066.0,0.5845
Kent State University at Salem,8050.0,,7200.0,0.39,0.4401,,,,,,,340.0,,,,,1200.0,,36066.0,0.5845
Kent State University at Kent,18885.0,,9436.0,0.556,0.5786,,,,,,5454.0,831.0,,,,,1200.0,1.0,47975.5,0.5845
Kent State University at Geauga,8324.0,,6767.0,0.3333,0.4231,,,,,,,431.0,,,,,1200.0,,36066.0,0.5845
Kenyon College,,32897.0,8996.0,0.9427,0.2792,,,,,,,16.0,,,,,1900.0,1.0,47975.5,0.5845
Kettering College,,18853.0,7520.0,0.7021,0.5728,,,,,,200.0,20.0,,,,,1674.0,1.0,47975.5,0.5845
Lake Erie College,,20261.0,6389.0,0.4602,0.5737,,,,,,223.0,109.0,,,,,1220.0,5.0,47975.5,0.5845
Lakeland Community College,7565.0,,10189.0,1.0,0.1975,,,,,,,1837.0,,,,,800.0,,36066.0,0.5845
O C Collins Career Center,6349.0,,,,0.9098,,,,,,,,12500.0,11.0,,,,,27754.0,0.5845
James A Rhodes State College,8084.0,,5461.0,0.3632,0.1737,,,,,,,1926.0,,,,,1200.0,,36066.0,0.5845
Ohio Business College-Sheffield,,23681.0,3558.0,0.3448,0.9548,,,,,,,,,,,,2400.0,,27754.0,0.5845
Ohio Business College-Sandusky,,22541.0,3176.0,,0.9188,,,,,,,,,,,,2400.0,,27754.0,0.5845
Lorain County Community College,3204.0,,8323.0,1.0,0.1377,,,,,,,3262.0,,,,,825.0,,36066.0,0.5845
Lourdes University,,19275.0,5837.0,0.3562,0.6593,,,,,,432.0,86.0,,,,,1405.0,1.0,47975.5,0.5845
Malone University,,19897.0,6506.0,0.5057,0.7197,,,,,,377.0,92.0,,,,,1300.0,1.0,47975.5,0.5845
Gwinnett College-Marietta Campus,,21913.0,3973.0,,0.8143,,,,,,,,16867.0,9.0,,,,,27754.0,0.5845
Marion Technical College,6137.0,,6011.0,1.0,0.1371,,,,,,,970.0,,,,,900.0,,36066.0,0.5845
Medina County Career Center,8627.0,,,,0.0,,,,,,,,5994.0,10.0,,,,,27754.0,0.5845
Mercy College of Ohio,,23301.0,7060.0,1.0,0.6603,,,,,,60.0,5.0,,,,,2000.0,5.0,47975.5,0.5845
Methodist Theological School in Ohio,,,7256.0,0.5,,,,,,,130.0,,,,,,,,,0.5845
Miami University-Hamilton,11559.0,,7769.0,1.0,0.4385,,,,,,1.0,171.0,,,,,1240.0,,47975.5,0.5845
Miami University-Middletown,14630.0,,7560.0,1.0,0.3561,,,,,,,392.0,,,,,1240.0,,47975.5,0.5845
Miami University-Oxford,24323.0,,9903.0,1.0,0.3284,,,,,,2470.0,202.0,,,,,1240.0,1.0,47975.5,0.5845
Moler Hollywood Beauty Academy,,8145.0,,,0.8913,,,,,,,,17890.0,12.0,,,,,27754.0,0.5845
Miami Valley Career Technology Center,7119.0,,,,0.6866,,,,,,,,17055.0,11.0,,,,,27754.0,0.5845
Mount Carmel College of Nursing,,17650.0,8047.0,0.3288,0.5773,,,,,,213.0,2.0,,,,,1500.0,1.0,47975.5,0.5845
University of Mount Union,,23501.0,7338.0,0.9867,0.8017,,,,,,208.0,48.0,,,,,1100.0,1.0,47975.5,0.5845
Mount Vernon Nazarene University,,20282.0,5574.0,0.9286,0.6181,,,,,,389.0,120.0,,,,,1400.0,1.0,47975.5,0.5845
Mount Saint Joseph University,,21913.0,6840.0,0.9817,0.5877,,,,,,650.0,310.0,,,,,1200.0,1.0,47975.5,0.5845
Zane State College,6554.0,,5666.0,0.3628,0.1741,,,,,,,1276.0,,,,,1600.0,,36066.0,0.5845
Muskingum University,,20157.0,7602.0,1.0,0.7843,,,,,,767.0,98.0,,,,,1100.0,1.0,47975.5,0.5845
National Beauty College,,12667.0,,,0.6037,,,,,,,,18600.0,10.0,,,,,27754.0,0.5845
North Central State College,4624.0,,5385.0,1.0,0.1913,,,,,,,1309.0,,,,,1500.0,,36066.0,0.5845
Northern Institute of Cosmetology,,5514.0,,,0.0,,,,,,,,9875.0,12.0,,,,,27754.0,0.5845
Northwest State Community College,8619.0,,6610.0,,0.2507,,,,,,,1767.0,,,,,2110.0,,36066.0,0.5845
Toledo Public Schools Adult and Continuing Education,14859.0,,,,0.4457,,,,,,,,17750.0,12.0,,,,,27754.0,0.5845
Notre Dame College,,19907.0,5206.0,0.9322,0.6607,,,,,,102.0,177.0,,,,,1400.0,5.0,47975.5,0.5845
Northeast Ohio Medical University,,,9959.0,0.9231,,,,,,,959.0,,,,,,,,,0.5845
University of Northwestern Ohio,,19055.0,5222.0,1.0,0.6739,,,,,,63.0,1.0,,,,,1800.0,,36066.0,0.5845
Oberlin College,,34077.0,9997.0,0.9263,0.3494,,,,,,17.0,,,,,,1908.0,1.0,47975.5,0.5845
Central Ohio Technical College,9612.0,,6442.0,1.0,0.2629,,,,,,,1420.0,,,,,792.0,,36066.0,0.5845
Ohio Dominican University,,19960.0,7057.0,0.9545,0.6911,,,,,,560.0,89.0,,,,,1100.0,5.0,47975.5,0.5845
Ohio Northern University,,24072.0,8627.0,0.7919,0.6256,,,,,,719.0,128.0,,,,,1800.0,1.0,47975.5,0.5845
Ohio State University Agricultural Technical Institute,17608.0,,8608.0,0.3611,0.4818,,,,,,,23.0,,,,,1082.0,,36066.0,0.5845
Ohio State University-Lima Campus,13059.0,,10049.0,0.4384,0.4921,,,,,,1.0,75.0,,,,,1082.0,,36066.0,0.5845
Ohio State University-Mansfield Campus,15834.0,,8889.0,0.3953,0.5018,,,,,,3.0,116.0,,,,,1082.0,,36066.0,0.5845
Ohio State University-Marion Campus,12567.0,,9378.0,0.3883,0.4101,,,,,,12.0,90.0,,,,,1082.0,,36066.0,0.5845
Ohio State University-Newark Campus,15900.0,,10273.0,0.3034,0.4878,,,,,,4.0,144.0,,,,,1082.0,,36066.0,0.5845
Ohio State Beauty Academy,,6044.0,,,0.4955,,,,,,,,15580.0,17.0,,,,,27754.0,0.5845
Ohio State College of Barber Styling,,12579.0,,,0.9545,,,,,,,,18300.0,11.0,,,,,27754.0,0.5845
The Spa School,,18325.0,,,0.5039,,,,,,,,14900.0,7.0,,,,,27754.0,0.5845
Ohio State School of Cosmetology-Canal Winchester,,13659.0,,,0.7463,,,,,,,,20900.0,14.0,,,,,27754.0,0.5845
Ohio State University-Main Campus,17616.0,,12680.0,0.6489,0.3578,,,,,,14573.0,1161.0,,,,,1082.0,1.0,47975.5,0.5845
Ohio University-Eastern Campus,7337.0,,8367.0,0.3043,0.3281,,,,,,,669.0,,,,,962.0,,36066.0,0.5845
Ohio University-Chillicothe Campus,8447.0,,7288.0,0.3203,0.4319,,,,,,,866.0,,,,,962.0,,36066.0,0.5845
Ohio University-Southern Campus,7599.0,,7300.0,0.2931,0.4534,,,,,,,1338.0,,,,,962.0,,36066.0,0.5845
Ohio University-Lancaster Campus,8810.0,,8362.0,0.25,0.3973,,,,,,,1313.0,,,,,962.0,,36066.0,0.5845
Ohio State University-Main Campus,17616.0,,12680.0,0.6489,0.3578,,,,,,14573.0,1161.0,,,,,1082.0,1.0,47975.5,0.5845
Ohio University-Zanesville Campus,7503.0,,8444.0,0.33,0.4216,,,,,,,961.0,,,,,962.0,,36066.0,0.5845
Ohio Valley College of Technology,,13997.0,5072.0,,0.9453,,,,,,,,,,,,290.0,,36066.0,0.5845
Trinity Health System School of Nursing,,10031.0,,,0.6824,,,,,,,,,,,,1542.0,2.0,27754.0,0.5845
Ohio Wesleyan University,,25294.0,8791.0,0.5161,0.6355,,,,,,,5.0,,,,,1200.0,2.0,47975.5,0.5845
Otterbein University,,23386.0,7781.0,0.4927,0.7658,,,,,,352.0,94.0,,,,,1330.0,1.0,47975.5,0.5845
Owens Community College,8323.0,,6594.0,0.1809,0.3234,,,,,,,3814.0,,,,,1504.0,,36066.0,0.5845
Paramount Beauty Academy,,15185.0,,,0.7321,,,,,,,,19276.0,13.0,,,,,27754.0,0.5845
Cuyahoga Valley Career Center,19715.0,,,,0.137,,,,,,,,15221.0,10.0,,,,,27754.0,0.5845
Payne Theological Seminary,,,5298.0,0.125,,,,,,,190.0,,,,,,,,,0.5845
Pontifical College Josephinum,,37212.0,5181.0,1.0,0.1616,,,,,,43.0,,,,,,1400.0,2.0,47975.5,0.5845
Professional Skills Institute,,34685.0,6580.0,0.2632,0.8894,,,,,,,,,,,,1472.0,3.0,27754.0,0.5845
Firelands Regional Medical Center School of Nursing,,,,,0.7581,,,,,,,,,,,,,,27754.0,0.5845
Rabbinical College Telshe,,9586.0,3131.0,,0.0,,,,,,18.0,,,,,,600.0,3.0,47975.5,0.5845
Raphael's School of Beauty Culture Inc-Niles,,7604.0,,,0.6096,,,,,,,,20380.0,18.0,,,,,27754.0,0.5845
Fortis College-Centerville,,21985.0,5822.0,0.1744,0.7433,,,,,,,,,,,,859.0,,27754.0,0.5845
University of Rio Grande,,37509.0,6341.0,0.356,0.53,,,,,,16.0,783.0,,,,,1200.0,,36066.0,0.5845
The Modern College of Design,,31470.0,5064.0,0.6522,0.8238,,,,,,,,,,,,1741.0,2.0,36066.0,0.5845
Shawnee State University,16320.0,,6919.0,0.4177,0.5751,,,,,,175.0,485.0,,,,,1250.0,,47975.5,0.5845
Sinclair Community College,4208.0,,7852.0,0.2907,0.2262,,,,,,,4256.0,,,,,960.0,,27754.0,0.5845
Hussian College-Daymar College Columbus,,20682.0,3761.0,,0.9341,,,,,,,,,,,,,,27754.0,0.5845
Stark State College,6464.0,,6632.0,0.3105,0.2382,,,,,,,4063.0,,,,,1100.0,,36066.0,0.5845
Stautzenberger College-Maumee,,17550.0,4285.0,0.3103,0.9327,,,,,,,,,,,,600.0,,27754.0,0.5845
Franciscan University of Steubenville,,24918.0,8198.0,1.0,0.6091,,,,,,797.0,104.0,,,,,1200.0,1.0,47975.5,0.5845
Southern State Community College,7100.0,,7162.0,0.4074,0.3055,,,,,,,1283.0,,,,,2050.0,,36066.0,0.5845
Terra State Community College,12126.0,,6149.0,0.2,0.285,,,,,,,924.0,,,,,1728.0,,27754.0,0.5845
Tiffin Academy of Hair Design,,8621.0,,,0.74,,,,,,,,15700.0,13.0,,,,,27754.0,0.5845
Tiffin University,,21746.0,7069.0,1.0,0.646,,,,,,744.0,281.0,,,,,3000.0,2.0,47975.5,0.5845
University of Toledo,17630.0,,9010.0,0.7322,0.4596,,,,,,4126.0,1172.0,,,,,1180.0,1.0,47975.5,0.5845
Tri-State Bible College,,,853.0,,0.4186,,,,,,3.0,1.0,,,,,540.0,,47975.5,0.5845
Tri-County Adult Career Center,,,,,0.0,,,,,,,,978.0,1.0,,,,,27754.0,0.5845
Tri-Rivers Career Center,12459.0,,,,0.4719,,,,,,,,15397.0,11.0,,,,,27754.0,0.5845
United Theological Seminary of the Twin Cities,,,5121.0,0.9,,,,,,,118.0,,,,,,,,,0.5845
Upper Valley Career Center,10879.0,,,,0.5686,,,,,,,,16675.0,13.0,,,,,27754.0,0.5845
Ursuline College,,16760.0,6193.0,0.3275,0.8352,,,,,,399.0,18.0,,,,,1200.0,1.0,47975.5,0.5845
The North Coast College,,24670.0,3417.0,,0.8785,,,,,,,,,,,,1600.0,2.0,36066.0,0.5845
Walsh University,,16075.0,6070.0,0.9932,0.6596,,,,,,757.0,185.0,,,,,1128.0,5.0,47975.5,0.5845
Washington State Community College,7688.0,,5865.0,0.2567,0.2293,,,,,,,961.0,,,,,1900.0,,36066.0,0.5845
Wilberforce University,,15684.0,5354.0,0.3704,0.8341,,,,,,13.0,16.0,,,,,1200.0,5.0,47975.5,0.5845
College of Wilmington,,21923.0,,,0.854,,,,,,,,18462.0,11.0,,,,,27754.0,0.5845
Winebrenner Theological Seminary,,,4404.0,,,,,,,,53.0,,,,,,,,,0.5845
Wittenberg University,,22886.0,7317.0,0.6719,0.7541,,,,,,42.0,52.0,,,,,1600.0,5.0,47975.5,0.5845
The College of Wooster,,24692.0,8274.0,0.8185,0.4818,,,,,,,,,,,,1000.0,1.0,47975.5,0.5845
Wright State University-Main Campus,16823.0,,9369.0,0.9742,0.4823,,,,,,2985.0,720.0,,,,,1584.0,1.0,47975.5,0.5845
Wright State University-Lake Campus,12099.0,,9794.0,0.9667,0.3405,,,,,,13.0,334.0,,,,,1584.0,1.0,47975.5,0.5845
Saint Xavier University,,14528.0,7474.0,0.3863,0.8041,,,,,,666.0,14.0,,,,,1200.0,1.0,47975.5,0.5845
Youngstown State University,11947.0,,8399.0,1.0,0.4923,,,,,,1172.0,1233.0,,,,,1100.0,1.0,47975.5,0.5845
Bacone College,,20966.0,4461.0,1.0,0.6431,,,,,,,,,,,,2500.0,1.0,47975.5,0.5845
Oklahoma Wesleyan University,,25246.0,5224.0,0.1565,0.7267,,,,,,157.0,,,,,,900.0,1.0,47975.5,0.5845
Southern Nazarene University,,18147.0,5636.0,0.3216,0.421,,,,,,621.0,2.0,,,,,1360.0,,47975.5,0.5845
Pontotoc Technology Center,918.0,,,,0.0,,,,,,,,7741.0,11.0,,,,,27754.0,0.5845
Cameron University,7952.0,,6398.0,0.5766,0.3834,,,,,,326.0,350.0,,,,,1418.0,,47975.5,0.5845
Carl Albert State College,5415.0,,4440.0,0.5632,0.1779,,,,,,,441.0,,,,,1600.0,,36066.0,0.5845
Central Oklahoma College,,13084.0,4016.0,0.8182,0.6624,,,,,,,,18595.0,13.0,,,,,27754.0,0.5845
University of Central Oklahoma,16562.0,,6946.0,1.0,0.5109,,,,,,1482.0,720.0,,,,,1600.0,1.0,47975.5,0.5845
Connors State College,10571.0,,4898.0,0.625,0.254,,,,,,,309.0,,,,,1800.0,,36066.0,0.5845
East Central University,10334.0,,5918.0,0.9853,0.3665,,,,,,632.0,262.0,,,,,1600.0,1.0,47975.5,0.5845
Eastern Oklahoma State College,5871.0,,4800.0,1.0,0.2102,,,,,,,373.0,,,,,1500.0,,36066.0,0.5845
Redlands Community College,5538.0,,5217.0,0.3483,0.1306,,,,,,,843.0,,,,,1500.0,,36066.0,0.5845
Enid Beauty College,,13120.0,,,0.4808,,,,,,,,14940.0,13.0,,,,,27754.0,0.5845
Eves College of Hairstyling,,13133.0,,,0.7246,,,,,,,,16895.0,13.0,,,,,27754.0,0.5845
Randall University,,16505.0,3753.0,0.4524,0.6102,,,,,,18.0,4.0,,,,,840.0,1.0,47975.5,0.5845
Langston University,12131.0,,5796.0,0.8075,0.6653,,,,,,164.0,15.0,,,,,780.0,,47975.5,0.5845
Murray State College,11527.0,,4544.0,1.0,0.5646,,,,,,,602.0,,,,,2400.0,,36066.0,0.5845
Spartan College of Aeronautics and Technology,,23797.0,4210.0,1.0,0.5192,,,,,,,,,,,,4105.0,,36066.0,0.5845
Northeastern State University,9994.0,,7127.0,0.7156,0.4358,,,,,,1228.0,421.0,,,,,1380.0,1.0,47975.5,0.5845
Northern Oklahoma College,7474.0,,5682.0,1.0,0.1466,,,,,,,1703.0,,,,,900.0,,36066.0,0.5845
Northwestern Oklahoma State University,9791.0,,6613.0,1.0,0.4766,,,,,,203.0,189.0,,,,,1600.0,1.0,47975.5,0.5845
Oklahoma State University Center for Health Sciences,,,,,,,,,,,1115.0,,,,,,,,,0.5845
Oklahoma Christian University,,21347.0,6858.0,0.525,0.5237,,,,,,322.0,32.0,,,,,1200.0,1.0,47975.5,0.5845
Oklahoma State University Center for Health Sciences,,,,,,,,,,,1115.0,,,,,,,,,0.5845
Oklahoma Panhandle State University,10537.0,,4694.0,0.5909,0.3605,,,,,,,109.0,,,,,465.0,,47975.5,0.5845
Oklahoma State University-Main Campus,14648.0,,9344.0,0.8738,0.415,,,,,,4038.0,264.0,,,,,1120.0,1.0,47975.5,0.5845
Oklahoma State University-Oklahoma City,6753.0,,5712.0,1.0,0.2335,,,,,,,702.0,,,,,1440.0,,36066.0,0.5845
Oklahoma Baptist University,,21446.0,6882.0,0.7325,0.5175,,,,,,114.0,61.0,,,,,1300.0,1.0,47975.5,0.5845
Oklahoma City Community College,6842.0,,5572.0,1.0,0.1988,,,,,,,1469.0,,,,,1600.0,,36066.0,0.5845
Oklahoma State University-Oklahoma City,6753.0,,5712.0,1.0,0.2335,,,,,,,702.0,,,,,1440.0,,36066.0,0.5845
University of Oklahoma-Norman Campus,21145.0,,10225.0,0.8323,0.3588,,,,,,6311.0,439.0,,,,,667.0,1.0,47975.5,0.5845
Oklahoma State University Institute of Technology,6500.0,,4668.0,0.6866,0.4519,,,,,,,238.0,,,,,1100.0,,36066.0,0.5845
Oral Roberts University,,22248.0,7359.0,0.4643,0.5693,,,,,,579.0,483.0,,,,,1920.0,1.0,47975.5,0.5845
Rogers State University,16087.0,,5731.0,0.4732,0.4472,,,,,,36.0,464.0,,,,,2400.0,,47975.5,0.5845
Rose State College,8632.0,,5190.0,0.3766,0.1796,,,,,,,1722.0,,,,,1000.0,,36066.0,0.5845
Jenks Beauty College,,14191.0,,,0.5562,,,,,,,,15900.0,13.0,,,,,27754.0,0.5845
Oklahoma Christian University,,21347.0,6858.0,0.525,0.5237,,,,,,322.0,32.0,,,,,1200.0,1.0,47975.5,0.5845
Seminole State College of Florida,8326.0,,6698.0,0.2957,0.18,,,,,,,2402.0,,,,,1430.0,,27754.0,0.5845
Southern School of Beauty Inc,,2990.0,,,1.0,,,,,,,,12500.0,12.0,,,,,27754.0,0.5845
Southeastern Oklahoma State University,8237.0,,7302.0,1.0,0.3766,,,,,,1881.0,202.0,,,,,1000.0,1.0,47975.5,0.5845
Southwestern Christian University,,20201.0,4616.0,0.3803,0.5536,,,,,,20.0,6.0,,,,,1200.0,1.0,47975.5,0.5845
Southwestern Oklahoma State University,12891.0,,7267.0,1.0,0.5078,,,,,,838.0,225.0,,,,,1218.0,1.0,47975.5,0.5845
Tulsa Community College,6078.0,,6869.0,1.0,0.2032,,,,,,,2655.0,,,,,1704.0,,36066.0,0.5845
Tulsa Welding School-Jacksonville,,23302.0,,,0.5269,,,,,,,,20129.0,10.0,,,,,27754.0,0.5845
University of Tulsa,,20936.0,10210.0,0.7701,0.2907,,,,,,1111.0,36.0,,,,,1200.0,1.0,47975.5,0.5845
Western Oklahoma State College,6213.0,,4989.0,0.3623,0.1808,,,,,,,402.0,,,,,1600.0,,36066.0,0.5845
High Plains Technology Center,3047.0,,,,0.0,,,,,,,232.0,6021.0,10.0,,,,,27754.0,0.5845
Blue Mountain Community College,10940.0,,8164.0,0.3986,0.1285,,,,,,,316.0,,,,,1053.0,,36066.0,0.5845
Central Oregon Community College,10504.0,,7674.0,0.4414,0.4609,,,,,,,460.0,,,,,1800.0,,36066.0,0.5845
Chemeketa Community College,5965.0,,7938.0,0.388,0.1993,,,,,,,1288.0,,,,,1200.0,,36066.0,0.5845
Clackamas Community College,5740.0,,8341.0,0.3138,0.3926,,,,,,,786.0,,,,,1800.0,,36066.0,0.5845
Clatsop Community College,8955.0,,7394.0,0.2772,0.1031,,,,,,,166.0,,,,,1560.0,,36066.0,0.5845
College of Hair Design Careers,,12100.0,,,0.5934,,,,,,,,18930.0,17.0,,,,,27754.0,0.5845
Concorde Career College-Portland,,25348.0,5075.0,0.7907,0.6074,,,,,,,,17257.0,8.0,,,,3.0,27754.0,0.5845
Sumner College,,19544.0,4167.0,1.0,0.8129,,,,,,,,29970.0,13.0,,,,3.0,27754.0,0.5845
East West College of the Healing Arts,,,,,0.7595,,,,,,,,17100.0,12.0,,,,,27754.0,0.5845
Eastern Oregon University,14300.0,,6785.0,0.5722,0.4763,,,,,,200.0,235.0,,,,,1335.0,1.0,47975.5,0.5845
New Hope Christian College-Eugene,,16404.0,2708.0,1.0,0.8043,,,,,,,,,,,,1000.0,2.0,47975.5,0.5845
George Fox University,,30378.0,7664.0,0.3618,0.7193,,,,,,1434.0,18.0,,,,,950.0,1.0,47975.5,0.5845
Phagans Grants Pass College of Beauty,,6774.0,,,0.6438,,,,,,,,18914.0,14.0,,,,,27754.0,0.5845
Lane Community College,8553.0,,7799.0,0.4175,0.2229,,,,,,,2051.0,,,,,1440.0,,36066.0,0.5845
Linfield University-McMinnville Campus,,27951.0,7068.0,1.0,0.6577,,,,,,,31.0,,,,,900.0,5.0,47975.5,0.5845
Linn-Benton Community College,9102.0,,7937.0,0.3154,0.3438,,,,,,,43.0,,,,,912.0,,36066.0,0.5845
Northwest College-Beaverton,,13992.0,,,0.6526,,,,,,,,22245.0,23.0,,,,,27754.0,0.5845
Phagans Medford Beauty School,,8806.0,,,0.7344,,,,,,,,18914.0,14.0,,,,,27754.0,0.5845
Northwest College-Clackamas,,11851.0,,,0.1495,,,,,,,,22245.0,23.0,,,,,27754.0,0.5845
Mount Angel Seminary,,31533.0,6633.0,0.7368,0.0,,,,,,111.0,,,,,,1000.0,3.0,47975.5,0.5845
Mt Hood Community College,7211.0,,8694.0,0.3391,0.1412,,,,,,,2732.0,,,,,1440.0,,36066.0,0.5845
Multnomah University,,29922.0,6236.0,0.2647,0.9287,,,,,,270.0,3.0,,,,,1400.0,3.0,47975.5,0.5845
National University of Natural Medicine,,,6034.0,0.1883,0.625,,,,,,485.0,,,,,,,,47975.5,0.5845
Bushnell University,,20576.0,5482.0,1.0,0.6189,,,,,,213.0,33.0,,,,,1050.0,1.0,47975.5,0.5845
